Label,Month,Year,Close (Rs.),Inflation
CHOU.N0000,6,2013,14.040000000000001,6.8
CIC.N0000,6,2013,68.38421052631578,6.8
CIC.X0000,6,2013,49.739999999999995,6.8
CIFL.N0000,6,2013,1.7600000000000002,6.8
CIND.N0000,6,2013,70.62352941176471,6.8
CINV.N0000,6,2013,92.47368421052632,6.8
CITK.N0000,6,2013,7.3549999999999995,6.8
CITW.N0000,6,2013,6.904999999999999,6.8
CLC.N0000,6,2013,4.1625,6.8
CLPL.N0000,6,2013,79.11666666666666,6.8
CLPL.W0013,6,2013,3.335,6.8
CLPL.W0014,6,2013,3.2263157894736842,6.8
COCR.N0000,6,2013,13.135,6.8
COMB.N0000,6,2013,117.93499999999999,6.8
COMB.X0000,6,2013,96.735,6.8
CSF.W0021,6,2013,0.51,6.8
CTC.N0000,6,2013,987.475,6.8
CTCE.N0000,6,2013,304.7142857142857,6.8
CTHR.N0000,6,2013,144.22,6.8
DFCC.N0000,6,2013,140.51500000000001,6.8
DIAL.N0000,6,2013,8.870000000000001,6.8
DIPD.N0000,6,2013,127.1157894736842,6.8
DIST.N0000,6,2013,194.49,6.8
DPL.N0000,6,2013,15.205000000000002,6.8
EAST.N0000,6,2013,15.91,6.8
ELPL.N0000,6,2013,18.95,6.8
EQIT.N0000,6,2013,32.03888888888889,6.8
ESL.N0000,6,2013,23.79,6.8
EXPO.N0000,6,2013,6.975,6.8
FLCH.N0000,6,2013,2.66,6.8
GHLL.N0000,6,2013,13.02,6.8
GLAS.N0000,6,2013,6.65,6.8
GOOD.N0000,6,2013,1172.5333333333333,6.8
GRAN.N0000,6,2013,45.769999999999996,6.8
GREG.N0000,6,2013,15.294999999999998,6.8
GREG.W0003,6,2013,1.1700000000000002,6.8
GREG.W0006,6,2013,2.2,6.8
GSF.N0000,6,2013,584.725,6.8
HASU.N0000,6,2013,52.63333333333333,6.8
HAYC.N0000,6,2013,200.79000000000002,6.8
HAYL.N0000,6,2013,309.9842105263158,6.8
HHL.N0000,6,2013,35.55,6.8
HNB.N0000,6,2013,164.7,6.8
HNB.X0000,6,2013,121.07000000000001,6.8
HUEJ.N0000,6,2013,74.38888888888889,6.8
IDL.N0000,6,2013,179.0,6.8
JFIN.N0000,6,2013,281.3666666666667,6.8
JINS.N0000,6,2013,13.459999999999999,6.8
JKH.N0000,6,2013,266.98,6.8
KAPI.N0000,6,2013,30.580000000000002,6.8
KGAL.N0000,6,2013,110.93499999999999,6.8
KOTA.N0000,6,2013,54.245000000000005,6.8
KURU.N0000,6,2013,22.475,6.8
KZOO.N0000,6,2013,1513.3357142857144,6.8
LCEM.N0000,6,2013,8.863157894736842,6.8
LDEV.N0000,6,2013,6.652631578947369,6.8
LFIN.N0000,6,2013,130.70499999999998,6.8
LIOC.N0000,6,2013,26.210526315789473,6.8
LION.N0000,6,2013,396.7722222222222,6.8
LLUB.N0000,6,2013,305.025,6.8
LMF.N0000,6,2013,123.6842105263158,6.8
LOFC.N0000,6,2013,3.2649999999999997,6.8
LOLC.N0000,6,2013,59.84736842105263,6.8
LPRT.N0000,6,2013,101.63333333333334,6.8
LWL.N0000,6,2013,67.0,6.8
MFL.N0000,6,2013,22.080000000000002,6.8
MGT.N0000,6,2013,10.13888888888889,6.8
MIRA.N0000,6,2013,72.8,6.8
MORI.N0000,6,2013,350.4736842105263,6.8
MORI.X0000,6,2013,206.69473684210524,6.8
MPRH.N0000,6,2013,28.04615384615385,6.8
NAVF.U0000,6,2013,72.69333333333334,6.8
NDB.N0000,6,2013,168.42000000000002,6.8
NEST.N0000,6,2013,1961.86,6.8
NHL.N0000,6,2013,3.0949999999999998,6.8
NIFL.N0000,6,2013,8.22,6.8
NTB.N0000,6,2013,64.655,6.8
OGL.N0000,6,2013,8.38421052631579,6.8
ONAL.N0000,6,2013,53.34375,6.8
ORIN.N0000,6,2013,14.30909090909091,6.8
OSEA.N0000,6,2013,18.89,6.8
PALM.N0000,6,2013,91.14375,6.8
PAP.N0000,6,2013,2.525,6.8
PARA.N0000,6,2013,1068.3999999999999,6.8
PARQ.N0000,6,2013,15.133333333333333,6.8
PCH.N0000,6,2013,2.395,6.8
PCHH.N0000,6,2013,3.2299999999999995,6.8
PCP.N0000,6,2013,4.220000000000001,6.8
PDL.N0000,6,2013,56.20666666666667,6.8
PLC.N0000,6,2013,14.87,6.8
RAL.N0000,6,2013,4.21,6.8
RCL.N0000,6,2013,105.7,6.8
REEF.W0019,6,2013,2.805,6.8
RICH.N0000,6,2013,7.24,6.8
RWSL.N0000,6,2013,2.465,6.8
SAMP.N0000,6,2013,211.615,6.8
SDB.N0000,6,2013,72.61,6.8
SELI.N0000,6,2013,1106.6666666666667,6.8
SEMB.N0000,6,2013,0.8300000000000001,6.8
SEYB.N0000,6,2013,66.41,6.8
SEYB.X0000,6,2013,36.505,6.8
SFL.N0000,6,2013,76.0,6.8
SFS.N0000,6,2013,2.695,6.8
SHAL.N0000,6,2013,933.0,6.8
SHL.N0000,6,2013,10.36,6.8
SHOT.N0000,6,2013,27.011764705882353,6.8
SIRA.N0000,6,2013,2.285,6.8
SPEN.N0000,6,2013,134.23684210526315,6.8
SUN.N0000,6,2013,35.67,6.8
TAFL.N0000,6,2013,39.425,6.8
TAP.N0000,6,2013,4.8307692307692305,6.8
TFC.N0000,6,2013,13.589473684210526,6.8
TFC.X0000,6,2013,4.675,6.8
TFIL.N0000,6,2013,14.521052631578947,6.8
TILE.N0000,6,2013,76.03529411764706,6.8
TJL.N0000,6,2013,12.16,6.8
TKYO.N0000,6,2013,25.860000000000003,6.8
TKYO.X0000,6,2013,20.945,6.8
TWOD.N0000,6,2013,5.165,6.8
TYRE.N0000,6,2013,45.989999999999995,6.8
UBC.N0000,6,2013,18.415,6.8
UDPL.N0000,6,2013,28.95,6.8
VFIN.N0000,6,2013,33.05,6.8
VLL.N0000,6,2013,3.6550000000000002,6.8
VONE.N0000,6,2013,18.75,6.8
VPEL.N0000,6,2013,6.175,6.8
WATA.N0000,6,2013,12.47,6.8
AAIC.N0000,7,2013,99.40714285714286,6.1
ACL.N0000,7,2013,68.76470588235294,6.1
AEL.N0000,7,2013,20.349999999999998,6.1
AGST.N0000,7,2013,6.173684210526315,6.1
ALHP.N0000,7,2013,9.89,6.1
AMF.N0000,7,2013,367.21,6.1
AMSL.N0000,7,2013,10.161904761904761,6.1
ARPI.N0000,7,2013,96.4,6.1
ASHA.N0000,7,2013,250.20909090909092,6.1
ASIR.N0000,7,2013,13.852631578947367,6.1
ASIY.N0000,7,2013,2.388888888888889,6.1
BFL.N0000,7,2013,135.26500000000001,6.1
BIL.N0000,7,2013,2.8636363636363638,6.1
BINN.N0000,7,2013,76.05384615384615,6.1
BLI.N0000,7,2013,18.670588235294115,6.1
BOGA.N0000,7,2013,24.810526315789474,6.1
BRWN.N0000,7,2013,112.30499999999999,6.1
CARE.N0000,7,2013,27.314285714285713,6.1
CARG.N0000,7,2013,163.49444444444444,6.1
CCS.N0000,7,2013,167.8722222222222,6.1
CDB.X0000,7,2013,32.694736842105264,6.1
CFIN.N0000,7,2013,181.70909090909092,6.1
CFL.N0000,7,2013,13.063636363636363,6.1
CFLB.N0000,7,2013,32.88636363636363,6.1
CFT.N0000,7,2013,7.931818181818182,6.1
CFVF.N0000,7,2013,18.3,6.1
CHOU.N0000,7,2013,12.836842105263159,6.1
CIC.N0000,7,2013,62.92,6.1
CIC.X0000,7,2013,44.59411764705882,6.1
CIFL.N0000,7,2013,1.4090909090909092,6.1
CIND.N0000,7,2013,69.33333333333333,6.1
CINV.N0000,7,2013,88.135,6.1
CITK.N0000,7,2013,6.571428571428571,6.1
CITW.N0000,7,2013,6.495238095238095,6.1
CLC.N0000,7,2013,4.02,6.1
CLPL.N0000,7,2013,77.65,6.1
CLPL.W0013,7,2013,2.2636363636363637,6.1
CLPL.W0014,7,2013,2.4136363636363636,6.1
COCR.N0000,7,2013,12.427272727272726,6.1
COMB.N0000,7,2013,115.4909090909091,6.1
COMB.X0000,7,2013,94.45714285714286,6.1
CTC.N0000,7,2013,1004.3380952380952,6.1
CTCE.N0000,7,2013,313.9888888888889,6.1
CTHR.N0000,7,2013,143.70999999999998,6.1
DFCC.N0000,7,2013,129.77272727272728,6.1
DIAL.N0000,7,2013,8.527272727272727,6.1
DIPD.N0000,7,2013,119.28333333333333,6.1
DIST.N0000,7,2013,190.27727272727273,6.1
DPL.N0000,7,2013,14.072727272727274,6.1
EAST.N0000,7,2013,14.177272727272726,6.1
ELPL.N0000,7,2013,17.776190476190475,6.1
EQIT.N0000,7,2013,29.930769230769233,6.1
ESL.N0000,7,2013,21.325,6.1
EXPO.N0000,7,2013,6.7272727272727275,6.1
FLCH.N0000,7,2013,2.5,6.1
GHLL.N0000,7,2013,12.363636363636363,6.1
GLAS.N0000,7,2013,6.2,6.1
GOOD.N0000,7,2013,1100.175,6.1
GRAN.N0000,7,2013,41.64545454545455,6.1
GREG.N0000,7,2013,14.313636363636363,6.1
GREG.W0003,7,2013,0.9818181818181819,6.1
GREG.W0006,7,2013,1.981818181818182,6.1
GSF.N0000,7,2013,563.96,6.1
HASU.N0000,7,2013,51.12,6.1
HAYC.N0000,7,2013,198.79999999999998,6.1
HAYL.N0000,7,2013,303.247619047619,6.1
HHL.N0000,7,2013,33.554545454545455,6.1
HNB.N0000,7,2013,156.37727272727273,6.1
HNB.X0000,7,2013,112.8,6.1
HUEJ.N0000,7,2013,68.25454545454546,6.1
IDL.N0000,7,2013,180.0,6.1
JFIN.N0000,7,2013,283.1333333333333,6.1
JINS.N0000,7,2013,13.640909090909089,6.1
JKH.N0000,7,2013,256.3090909090909,6.1
KAPI.N0000,7,2013,29.34090909090909,6.1
KGAL.N0000,7,2013,107.5095238095238,6.1
KOTA.N0000,7,2013,48.31818181818182,6.1
KURU.N0000,7,2013,22.43,6.1
KZOO.N0000,7,2013,1265.6499999999999,6.1
LCEM.N0000,7,2013,8.3,6.1
LDEV.N0000,7,2013,6.004545454545454,6.1
LFIN.N0000,7,2013,122.24545454545455,6.1
LIOC.N0000,7,2013,24.99090909090909,6.1
LION.N0000,7,2013,388.33000000000004,6.1
LLUB.N0000,7,2013,309.28636363636366,6.1
LMF.N0000,7,2013,118.55714285714285,6.1
LOFC.N0000,7,2013,3.0090909090909093,6.1
LOLC.N0000,7,2013,57.78181818181818,6.1
LPRT.N0000,7,2013,99.17142857142858,6.1
LWL.N0000,7,2013,62.04117647058824,6.1
MFL.N0000,7,2013,19.727777777777778,6.1
MGT.N0000,7,2013,9.738888888888887,6.1
MIRA.N0000,7,2013,61.38666666666666,6.1
MORI.N0000,7,2013,355.0625,6.1
MORI.X0000,7,2013,211.06470588235294,6.1
MPRH.N0000,7,2013,27.169999999999998,6.1
NAVF.U0000,7,2013,67.5125,6.1
NDB.N0000,7,2013,163.61363636363637,6.1
NEST.N0000,7,2013,1930.0631578947366,6.1
NHL.N0000,7,2013,3.036363636363636,6.1
NIFL.N0000,7,2013,8.61111111111111,6.1
NTB.N0000,7,2013,63.404545454545456,6.1
OGL.N0000,7,2013,6.776190476190477,6.1
ONAL.N0000,7,2013,49.92307692307692,6.1
ORIN.N0000,7,2013,14.209999999999999,6.1
OSEA.N0000,7,2013,18.463636363636365,6.1
PALM.N0000,7,2013,83.13809523809525,6.1
PAP.N0000,7,2013,2.3454545454545452,6.1
PARA.N0000,7,2013,1187.35,6.1
PARQ.N0000,7,2013,14.833333333333334,6.1
PCH.N0000,7,2013,1.2227272727272727,6.1
PCHH.N0000,7,2013,1.7090909090909092,6.1
PCP.N0000,7,2013,2.1,6.1
PDL.N0000,7,2013,53.142857142857146,6.1
PLC.N0000,7,2013,14.527272727272726,6.1
RAL.N0000,7,2013,3.9863636363636363,6.1
RCL.N0000,7,2013,98.19545454545455,6.1
REEF.W0019,7,2013,2.1818181818181817,6.1
RICH.N0000,7,2013,6.954545454545454,6.1
RWSL.N0000,7,2013,2.3047619047619046,6.1
SAMP.N0000,7,2013,198.02727272727273,6.1
SDB.N0000,7,2013,77.03181818181818,6.1
SELI.N0000,7,2013,1004.6333333333333,6.1
SEMB.N0000,7,2013,0.7818181818181817,6.1
SEYB.N0000,7,2013,63.828571428571436,6.1
SEYB.X0000,7,2013,35.372727272727275,6.1
SFL.N0000,7,2013,79.08181818181818,6.1
SFS.N0000,7,2013,2.0500000000000003,6.1
SHAL.N0000,7,2013,945.0,6.1
SHL.N0000,7,2013,9.44090909090909,6.1
SHOT.N0000,7,2013,26.052941176470586,6.1
SIRA.N0000,7,2013,2.1318181818181823,6.1
SPEN.N0000,7,2013,125.22272727272728,6.1
SUN.N0000,7,2013,33.940909090909095,6.1
TAFL.N0000,7,2013,37.46190476190476,6.1
TAP.N0000,7,2013,4.720000000000001,6.1
TFC.N0000,7,2013,13.214285714285714,6.1
TFC.X0000,7,2013,4.152380952380953,6.1
TFIL.N0000,7,2013,13.815000000000001,6.1
TILE.N0000,7,2013,75.97333333333333,6.1
TJL.N0000,7,2013,12.55909090909091,6.1
TKYO.N0000,7,2013,25.465,6.1
TKYO.X0000,7,2013,21.181818181818183,6.1
TWOD.N0000,7,2013,4.204545454545454,6.1
TYRE.N0000,7,2013,43.58181818181818,6.1
UBC.N0000,7,2013,17.431818181818183,6.1
UDPL.N0000,7,2013,29.33076923076923,6.1
VFIN.N0000,7,2013,30.172727272727272,6.1
VLL.N0000,7,2013,3.6454545454545455,6.1
VONE.N0000,7,2013,17.86818181818182,6.1
VPEL.N0000,7,2013,6.240909090909091,6.1
WATA.N0000,7,2013,11.668181818181818,6.1
AAIC.N0000,8,2013,94.70714285714284,6.3
ACL.N0000,8,2013,66.80526315789473,6.3
AEL.N0000,8,2013,21.07,6.3
AGST.N0000,8,2013,5.877777777777777,6.3
ALHP.N0000,8,2013,8.2,6.3
AMF.N0000,8,2013,357.77647058823527,6.3
AMSL.N0000,8,2013,10.226315789473684,6.3
ARPI.N0000,8,2013,93.33333333333333,6.3
ASHA.N0000,8,2013,252.7125,6.3
ASIR.N0000,8,2013,14.06842105263158,6.3
ASIY.N0000,8,2013,2.33,6.3
BFL.N0000,8,2013,135.895,6.3
BIL.N0000,8,2013,2.575,6.3
BINN.N0000,8,2013,70.51666666666667,6.3
BLI.N0000,8,2013,19.288888888888888,6.3
BOGA.N0000,8,2013,22.288235294117644,6.3
BRWN.N0000,8,2013,102.8578947368421,6.3
CARE.N0000,8,2013,27.866666666666664,6.3
CARG.N0000,8,2013,154.0764705882353,6.3
CCS.N0000,8,2013,160.44375,6.3
CDB.X0000,8,2013,35.96666666666667,6.3
CFIN.N0000,8,2013,182.51500000000001,6.3
CFL.N0000,8,2013,13.015,6.3
CFLB.N0000,8,2013,31.075,6.3
CFT.N0000,8,2013,7.138888888888889,6.3
CFVF.N0000,8,2013,18.29,6.3
CHOU.N0000,8,2013,10.921052631578947,6.3
CIC.N0000,8,2013,58.73684210526316,6.3
CIC.X0000,8,2013,40.1875,6.3
CIFL.N0000,8,2013,0.9,6.3
CIND.N0000,8,2013,61.32222222222222,6.3
CINV.N0000,8,2013,82.87,6.3
CITK.N0000,8,2013,6.055,6.3
CITW.N0000,8,2013,6.275,6.3
CLC.N0000,8,2013,3.884210526315789,6.3
CLPL.N0000,8,2013,71.45294117647059,6.3
CLPL.W0013,8,2013,1.6789473684210527,6.3
CLPL.W0014,8,2013,1.8,6.3
COCR.N0000,8,2013,12.375,6.3
COMB.N0000,8,2013,118.22999999999999,6.3
COMB.X0000,8,2013,93.78999999999999,6.3
CTC.N0000,8,2013,1225.155,6.3
CTCE.N0000,8,2013,309.05,6.3
CTHR.N0000,8,2013,140.6,6.3
DFCC.N0000,8,2013,127.535,6.3
DIAL.N0000,8,2013,8.5,6.3
DIPD.N0000,8,2013,108.98823529411764,6.3
DIST.N0000,8,2013,191.9,6.3
DPL.N0000,8,2013,12.9,6.3
EAST.N0000,8,2013,12.805000000000001,6.3
ELPL.N0000,8,2013,16.400000000000002,6.3
EQIT.N0000,8,2013,27.38181818181818,6.3
ESL.N0000,8,2013,19.49411764705882,6.3
EXPO.N0000,8,2013,7.06,6.3
FLCH.N0000,8,2013,2.37,6.3
GHLL.N0000,8,2013,11.205,6.3
GLAS.N0000,8,2013,5.695,6.3
GOOD.N0000,8,2013,1154.6714285714286,6.3
GRAN.N0000,8,2013,38.17,6.3
GREG.N0000,8,2013,12.934999999999999,6.3
GREG.W0003,8,2013,0.51,6.3
GREG.W0006,8,2013,1.295,6.3
GSF.N0000,8,2013,606.1833333333333,6.3
HASU.N0000,8,2013,49.84444444444445,6.3
HAYC.N0000,8,2013,191.68421052631578,6.3
HAYL.N0000,8,2013,298.23333333333335,6.3
HHL.N0000,8,2013,32.6,6.3
HNB.N0000,8,2013,152.72,6.3
HNB.X0000,8,2013,112.55499999999999,6.3
HUEJ.N0000,8,2013,64.35,6.3
IDL.N0000,8,2013,138.4375,6.3
JFIN.N0000,8,2013,277.55,6.3
JINS.N0000,8,2013,13.86,6.3
JKH.N0000,8,2013,250.18,6.3
KAPI.N0000,8,2013,27.97,6.3
KGAL.N0000,8,2013,97.91,6.3
KOTA.N0000,8,2013,44.53157894736842,6.3
KURU.N0000,8,2013,20.461111111111112,6.3
KZOO.N0000,8,2013,1117.24,6.3
LCEM.N0000,8,2013,7.78125,6.3
LDEV.N0000,8,2013,5.1049999999999995,6.3
LFIN.N0000,8,2013,111.325,6.3
LIOC.N0000,8,2013,26.685000000000002,6.3
LION.N0000,8,2013,364.90526315789475,6.3
LLUB.N0000,8,2013,303.52,6.3
LMF.N0000,8,2013,115.74117647058823,6.3
LOFC.N0000,8,2013,2.965,6.3
LOLC.N0000,8,2013,52.56,6.3
LPRT.N0000,8,2013,93.86428571428571,6.3
LWL.N0000,8,2013,59.968421052631584,6.3
MFL.N0000,8,2013,17.41111111111111,6.3
MGT.N0000,8,2013,9.9,6.3
MIRA.N0000,8,2013,56.59090909090909,6.3
MORI.N0000,8,2013,305.09999999999997,6.3
MORI.X0000,8,2013,178.6833333333333,6.3
MPRH.N0000,8,2013,22.707142857142856,6.3
NAVF.U0000,8,2013,67.51333333333334,6.3
NDB.N0000,8,2013,158.44,6.3
NEST.N0000,8,2013,2203.05,6.3
NHL.N0000,8,2013,2.9050000000000002,6.3
NIFL.N0000,8,2013,8.694117647058823,6.3
NTB.N0000,8,2013,62.06,6.3
OGL.N0000,8,2013,5.865,6.3
ONAL.N0000,8,2013,48.56875,6.3
ORIN.N0000,8,2013,14.766666666666667,6.3
OSEA.N0000,8,2013,17.642105263157895,6.3
PALM.N0000,8,2013,80.35454545454546,6.3
PAP.N0000,8,2013,2.36,6.3
PARA.N0000,8,2013,974.6222222222223,6.3
PARQ.N0000,8,2013,15.350000000000001,6.3
PCH.N0000,8,2013,0.825,6.3
PCHH.N0000,8,2013,0.915,6.3
PCP.N0000,8,2013,1.2650000000000001,6.3
PDL.N0000,8,2013,52.65384615384615,6.3
PLC.N0000,8,2013,14.37,6.3
RAL.N0000,8,2013,3.905,6.3
RCL.N0000,8,2013,91.28999999999999,6.3
REEF.W0019,8,2013,1.6800000000000002,6.3
RICH.N0000,8,2013,6.85,6.3
RWSL.N0000,8,2013,2.268421052631579,6.3
SAMP.N0000,8,2013,192.17000000000002,6.3
SDB.N0000,8,2013,81.77000000000001,6.3
SELI.N0000,8,2013,1121.0666666666666,6.3
SEMB.N0000,8,2013,0.735,6.3
SERV.R0000,8,2013,0.1,6.3
SEYB.N0000,8,2013,60.28947368421053,6.3
SEYB.X0000,8,2013,33.345,6.3
SFL.N0000,8,2013,86.64999999999999,6.3
SFS.N0000,8,2013,1.61,6.3
SHAL.N0000,8,2013,815.85,6.3
SHL.N0000,8,2013,8.945,6.3
SHOT.N0000,8,2013,26.35,6.3
SIRA.N0000,8,2013,2.0149999999999997,6.3
SPEN.N0000,8,2013,120.96111111111112,6.3
SUN.N0000,8,2013,31.2,6.3
TAFL.N0000,8,2013,33.010000000000005,6.3
TAP.N0000,8,2013,4.45,6.3
TFC.N0000,8,2013,11.584999999999999,6.3
TFC.X0000,8,2013,3.775,6.3
TFIL.N0000,8,2013,14.117647058823529,6.3
TILE.N0000,8,2013,71.69375,6.3
TJL.N0000,8,2013,13.684999999999999,6.3
TKYO.N0000,8,2013,25.195,6.3
TKYO.X0000,8,2013,20.505000000000003,6.3
TWOD.N0000,8,2013,3.6799999999999997,6.3
TYRE.N0000,8,2013,43.089999999999996,6.3
UBC.N0000,8,2013,16.830000000000002,6.3
UDPL.N0000,8,2013,26.571428571428573,6.3
VFIN.N0000,8,2013,28.75,6.3
VLL.N0000,8,2013,3.7277777777777774,6.3
VONE.N0000,8,2013,16.509999999999998,6.3
VPEL.N0000,8,2013,6.1850000000000005,6.3
WATA.N0000,8,2013,10.895,6.3
AAIC.N0000,9,2013,86.7,6.2
ACL.N0000,9,2013,64.88235294117646,6.2
AEL.N0000,9,2013,20.384999999999998,6.2
AGST.N0000,9,2013,5.652631578947369,6.2
ALHP.N0000,9,2013,7.423076923076923,6.2
AMF.N0000,9,2013,370.6333333333334,6.2
AMSL.N0000,9,2013,10.07,6.2
ARPI.N0000,9,2013,92.75,6.2
ASHA.N0000,9,2013,265.35,6.2
ASIR.N0000,9,2013,14.15,6.2
ASIY.N0000,9,2013,2.8449999999999998,6.2
BFL.N0000,9,2013,129.4,6.2
BIL.N0000,9,2013,2.4050000000000002,6.2
BINN.N0000,9,2013,81.66666666666667,6.2
BLI.N0000,9,2013,17.794117647058822,6.2
BOGA.N0000,9,2013,20.594736842105263,6.2
BRWN.N0000,9,2013,89.82631578947368,6.2
CARE.N0000,9,2013,27.208333333333332,6.2
CARG.N0000,9,2013,152.53529411764706,6.2
CCS.N0000,9,2013,146.275,6.2
CDB.X0000,9,2013,34.85333333333333,6.2
CFIN.N0000,9,2013,183.21052631578948,6.2
CFL.N0000,9,2013,12.120000000000001,6.2
CFLB.N0000,9,2013,28.32,6.2
CFT.N0000,9,2013,6.7,6.2
CFVF.N0000,9,2013,15.11,6.2
CHOU.N0000,9,2013,10.31578947368421,6.2
CIC.N0000,9,2013,54.5375,6.2
CIC.X0000,9,2013,35.94210526315789,6.2
CIFL.N0000,9,2013,0.8949999999999999,6.2
CIND.N0000,9,2013,56.94444444444444,6.2
CINV.N0000,9,2013,76.0578947368421,6.2
CITK.N0000,9,2013,5.555,6.2
CITW.N0000,9,2013,6.042105263157895,6.2
CLC.N0000,9,2013,3.78421052631579,6.2
CLPL.N0000,9,2013,66.45625,6.2
CLPL.W0013,9,2013,1.285,6.2
CLPL.W0014,9,2013,1.511111111111111,6.2
COCR.N0000,9,2013,10.495000000000001,6.2
COMB.N0000,9,2013,114.85999999999999,6.2
COMB.X0000,9,2013,89.635,6.2
CTC.N0000,9,2013,1090.155,6.2
CTCE.N0000,9,2013,293.6363636363636,6.2
CTHR.N0000,9,2013,140.26,6.2
DFCC.N0000,9,2013,119.335,6.2
DIAL.N0000,9,2013,8.155,6.2
DIPD.N0000,9,2013,96.65263157894738,6.2
DIST.N0000,9,2013,183.655,6.2
DPL.N0000,9,2013,11.615,6.2
EAST.N0000,9,2013,11.290000000000001,6.2
ELPL.N0000,9,2013,14.530000000000001,6.2
EQIT.N0000,9,2013,27.3,6.2
ESL.N0000,9,2013,18.06875,6.2
EXPO.N0000,9,2013,6.904999999999999,6.2
FLCH.N0000,9,2013,2.275,6.2
GHLL.N0000,9,2013,10.095,6.2
GLAS.N0000,9,2013,5.235,6.2
GOOD.N0000,9,2013,1110.3,6.2
GRAN.N0000,9,2013,33.775,6.2
GREG.N0000,9,2013,11.855,6.2
GREG.W0003,9,2013,0.4421052631578948,6.2
GREG.W0006,9,2013,1.06,6.2
GSF.N0000,9,2013,591.0,6.2
HASU.N0000,9,2013,50.042857142857144,6.2
HAYC.N0000,9,2013,183.9090909090909,6.2
HAYL.N0000,9,2013,291.50625,6.2
HHL.N0000,9,2013,31.04,6.2
HNB.N0000,9,2013,149.66842105263157,6.2
HNB.X0000,9,2013,111.03,6.2
HUEJ.N0000,9,2013,58.10909090909092,6.2
IDL.N0000,9,2013,104.67272727272729,6.2
JFIN.N0000,9,2013,267.4375,6.2
JINS.N0000,9,2013,13.309999999999999,6.2
JKH.N0000,9,2013,214.03000000000003,6.2
KAPI.N0000,9,2013,24.61,6.2
KGAL.N0000,9,2013,92.9578947368421,6.2
KOTA.N0000,9,2013,39.92631578947368,6.2
KURU.N0000,9,2013,18.7625,6.2
KZOO.N0000,9,2013,924.4066666666666,6.2
LCEM.N0000,9,2013,7.036842105263157,6.2
LDEV.N0000,9,2013,4.79,6.2
LFIN.N0000,9,2013,106.35,6.2
LIOC.N0000,9,2013,25.32,6.2
LION.N0000,9,2013,372.04545454545456,6.2
LLUB.N0000,9,2013,268.55,6.2
LMF.N0000,9,2013,111.22105263157894,6.2
LOFC.N0000,9,2013,2.785,6.2
LOLC.N0000,9,2013,51.94,6.2
LPRT.N0000,9,2013,99.0,6.2
LWL.N0000,9,2013,55.385000000000005,6.2
MFL.N0000,9,2013,14.325,6.2
MGT.N0000,9,2013,9.505882352941176,6.2
MIRA.N0000,9,2013,50.92352941176471,6.2
MORI.N0000,9,2013,312.77777777777777,6.2
MORI.X0000,9,2013,187.6,6.2
MPRH.N0000,9,2013,21.45,6.2
NAVF.U0000,9,2013,65.01111111111112,6.2
NDB.N0000,9,2013,143.755,6.2
NEST.N0000,9,2013,2002.4950000000001,6.2
NHL.N0000,9,2013,2.8549999999999995,6.2
NIFL.N0000,9,2013,8.03076923076923,6.2
NTB.N0000,9,2013,58.765,6.2
OGL.N0000,9,2013,6.055,6.2
ONAL.N0000,9,2013,47.51875,6.2
ORIN.N0000,9,2013,14.277777777777779,6.2
OSEA.N0000,9,2013,16.794999999999998,6.2
PALM.N0000,9,2013,70.48421052631579,6.2
PAP.N0000,9,2013,2.465,6.2
PARA.N0000,9,2013,898.1333333333333,6.2
PARQ.N0000,9,2013,17.740000000000002,6.2
PCH.N0000,9,2013,0.82,6.2
PCHH.N0000,9,2013,1.185,6.2
PCP.N0000,9,2013,1.545,6.2
PDL.N0000,9,2013,50.89166666666667,6.2
PLC.N0000,9,2013,13.59,6.2
RAL.N0000,9,2013,3.8649999999999998,6.2
RCL.N0000,9,2013,83.815,6.2
REEF.W0019,9,2013,1.47,6.2
RICH.N0000,9,2013,6.1899999999999995,6.2
RWSL.N0000,9,2013,2.105,6.2
SAMP.N0000,9,2013,177.62,6.2
SDB.N0000,9,2013,78.64,6.2
SELI.N0000,9,2013,1099.8,6.2
SEMB.N0000,9,2013,0.6449999999999999,6.2
SERV.R0000,9,2013,0.1,6.2
SEYB.N0000,9,2013,58.044444444444444,6.2
SEYB.X0000,9,2013,30.485000000000003,6.2
SFL.N0000,9,2013,94.22500000000001,6.2
SFS.N0000,9,2013,1.6949999999999998,6.2
SHAL.N0000,9,2013,859.8142857142857,6.2
SHL.N0000,9,2013,8.415000000000001,6.2
SHOT.N0000,9,2013,25.341176470588238,6.2
SIRA.N0000,9,2013,1.845,6.2
SPEN.N0000,9,2013,113.47,6.2
SUN.N0000,9,2013,30.216666666666665,6.2
TAFL.N0000,9,2013,28.035000000000004,6.2
TAP.N0000,9,2013,3.935714285714286,6.2
TFC.N0000,9,2013,8.855,6.2
TFC.X0000,9,2013,3.13,6.2
TFIL.N0000,9,2013,13.489473684210527,6.2
TILE.N0000,9,2013,70.38333333333334,6.2
TJL.N0000,9,2013,13.834999999999999,6.2
TKYO.N0000,9,2013,23.39,6.2
TKYO.X0000,9,2013,19.215,6.2
TWOD.N0000,9,2013,2.3714285714285714,6.2
TYRE.N0000,9,2013,41.04210526315789,6.2
UBC.N0000,9,2013,15.569999999999999,6.2
UDPL.N0000,9,2013,26.80909090909091,6.2
