Label,Month,Year,Natural_Disasters,Close (Rs.)
ASIR.N0000,7,2022,0.0,30.945
ASIY.N0000,7,2022,0.0,3.06
BFL.N0000,7,2022,0.0,130.925
BIL.N0000,7,2022,0.0,7.32
BOGA.N0000,7,2022,0.0,47.464999999999996
BRWN.N0000,7,2022,0.0,109.42249999999999
CALT.N0000,7,2022,0.0,10.385
CARE.N0000,7,2022,0.0,30.036842105263162
CARG.N0000,7,2022,0.0,154.7
CCS.N0000,7,2022,0.0,27.8
CDB.X0000,7,2022,0.0,56.425
CFIN.N0000,7,2022,0.0,59.464999999999996
CFLB.N0000,7,2022,0.0,10.385
CFVF.N0000,7,2022,0.0,9.24
CIC.N0000,7,2022,0.0,35.5
CIC.X0000,7,2022,0.0,24.46315789473684
CIND.N0000,7,2022,0.0,54.885000000000005
CINV.N0000,7,2022,0.0,24.605
CITW.N0000,7,2022,0.0,1.5550000000000002
COCR.N0000,7,2022,0.0,18.330000000000002
COMB.N0000,7,2022,0.0,51.8
COMB.X0000,7,2022,0.0,41.79
CTC.N0000,7,2022,0.0,568.6428571428571
CTHR.N0000,7,2022,0.0,150.92857142857142
CWL.N0000,7,2022,0.0,9.165000000000001
DFCC.N0000,7,2022,0.0,36.31428571428572
DIAL.N0000,7,2022,0.0,8.742857142857142
DIPD.N0000,7,2022,0.0,27.385714285714286
DIST.N0000,7,2022,0.0,13.09047619047619
DPL.N0000,7,2022,0.0,10.519047619047619
EAST.N0000,7,2022,0.0,6.275
ELPL.N0000,7,2022,0.0,80.52380952380952
EML.N0000,7,2022,0.0,4.6
EXPO.N0000,7,2022,0.0,172.46428571428572
GHLL.N0000,7,2022,0.0,8.566666666666666
GLAS.N0000,7,2022,0.0,10.314285714285713
GOOD.N0000,7,2022,0.0,1560.0
GRAN.N0000,7,2022,0.0,65.97619047619048
GREG.N0000,7,2022,0.0,36.239999999999995
HASU.N0000,7,2022,0.0,33.05238095238095
HAYC.N0000,7,2022,0.0,55.07619047619047
HAYL.N0000,7,2022,0.0,68.08571428571429
HBS.N0000,7,2022,0.0,20.48095238095238
HHL.N0000,7,2022,0.0,43.27142857142857
HNB.N0000,7,2022,0.0,80.81428571428572
HNB.X0000,7,2022,0.0,73.955
IDL.N0000,7,2022,0.0,5.557894736842105
INDO.N0000,7,2022,0.0,1326.5
JINS.N0000,7,2022,0.0,20.989473684210527
JKH.N0000,7,2022,0.0,121.33333333333333
KGAL.N0000,7,2022,0.0,151.5952380952381
KOTA.N0000,7,2022,0.0,4.690476190476191
KZOO.N0000,7,2022,0.0,5.833333333333333
LCBF.N0000,7,2022,0.0,1.723809523809524
LDEV.N0000,7,2022,0.0,6.152380952380952
LFIN.N0000,7,2022,0.0,40.63809523809524
LGIL.N0000,7,2022,0.0,5.780952380952381
LIOC.N0000,7,2022,0.0,78.85238095238095
LION.N0000,7,2022,0.0,501.78846153846155
LLUB.N0000,7,2022,0.0,76.48095238095237
LMF.N0000,7,2022,0.0,107.70476190476191
LOFC.N0000,7,2022,0.0,6.938095238095237
LOLC.N0000,7,2022,0.0,389.5357142857143
LPRT.N0000,7,2022,0.0,159.4
LUMX.N0000,7,2022,0.0,7.465000000000001
LVEF.N0000,7,2022,0.0,7.565
LWL.N0000,7,2022,0.0,46.40952380952381
MDL.N0000,7,2022,0.0,10.478947368421052
MELS.N0000,7,2022,0.0,38.438095238095244
MFL.N0000,7,2022,0.0,9.30625
MGT.N0000,7,2022,0.0,30.847619047619045
NDB.N0000,7,2022,0.0,34.82857142857143
NEST.N0000,7,2022,0.0,909.9166666666666
NHL.N0000,7,2022,0.0,5.1
NIFL.N0000,7,2022,0.0,241.4875
NIFL.R0000,7,2022,0.0,123.21428571428571
NTB.N0000,7,2022,0.0,32.04210526315789
ONAL.N0000,7,2022,0.0,28.38888888888889
OSEA.N0000,7,2022,0.0,13.195238095238096
PACK.N0000,7,2022,0.0,9.738095238095237
PALM.N0000,7,2022,0.0,37.0
PAP.N0000,7,2022,0.0,3.3904761904761904
PARQ.N0000,7,2022,0.0,13.538095238095238
PINS.N0000,7,2022,0.0,19.085714285714285
PLC.N0000,7,2022,0.0,6.119047619047619
PLR.N0000,7,2022,0.0,5.038095238095238
RAL.N0000,7,2022,0.0,4.038095238095238
RCL.N0000,7,2022,0.0,25.40952380952381
RICH.N0000,7,2022,0.0,15.28095238095238
RIL.N0000,7,2022,0.0,6.128571428571428
RWSL.N0000,7,2022,0.0,4.0285714285714285
SAMP.N0000,7,2022,0.0,30.87142857142857
SDB.N0000,7,2022,0.0,21.00952380952381
SELI.N0000,7,2022,0.0,557.5
SEMB.N0000,7,2022,0.0,0.5714285714285714
SEYB.N0000,7,2022,0.0,28.615789473684213
SEYB.X0000,7,2022,0.0,15.06842105263158
SHAL.N0000,7,2022,0.0,956.75
SHL.N0000,7,2022,0.0,23.49047619047619
SHOT.N0000,7,2022,0.0,12.984615384615385
SINH.N0000,7,2022,0.0,2.41
SIRA.N0000,7,2022,0.0,8.033333333333335
SPEN.N0000,7,2022,0.0,82.95238095238095
SUN.N0000,7,2022,0.0,31.166666666666668
TAFL.N0000,7,2022,0.0,130.72619047619048
TAP.N0000,7,2022,0.0,6.133333333333334
TILE.N0000,7,2022,0.0,39.59047619047619
TJL.N0000,7,2022,0.0,40.81428571428572
TKYO.N0000,7,2022,0.0,22.438095238095237
TKYO.X0000,7,2022,0.0,16.566666666666666
TYRE.N0000,7,2022,0.0,45.095238095238095
UBC.N0000,7,2022,0.0,5.752380952380952
UDPL.N0000,7,2022,0.0,44.675
VFIN.N0000,7,2022,0.0,24.10952380952381
VLL.N0000,7,2022,0.0,6.4523809523809526
VONE.N0000,7,2022,0.0,30.166666666666668
VPEL.N0000,7,2022,0.0,7.0476190476190474
WATA.N0000,7,2022,0.0,82.27142857142857
WIND.N0000,7,2022,0.0,14.380952380952381
AAIC.N0000,8,2022,1.0,72.53181818181818
ACL.N0000,8,2022,1.0,60.290909090909096
AEL.N0000,8,2022,1.0,12.045454545454545
AGST.N0000,8,2022,1.0,11.386363636363637
AGST.X0000,8,2022,1.0,5.0
ALUM.N0000,8,2022,1.0,7.627272727272728
AMF.N0000,8,2022,1.0,9.1
AMSL.N0000,8,2022,1.0,14.781818181818181
ASIR.N0000,8,2022,1.0,30.536363636363635
ASIY.N0000,8,2022,1.0,3.840909090909091
BFL.N0000,8,2022,1.0,170.63636363636363
BIL.N0000,8,2022,1.0,7.845454545454545
BOGA.N0000,8,2022,1.0,66.08636363636364
BRWN.N0000,8,2022,1.0,149.13636363636363
CALT.N0000,8,2022,1.0,12.368181818181819
CARE.N0000,8,2022,1.0,46.60454545454545
CARG.N0000,8,2022,1.0,168.70454545454547
CCS.N0000,8,2022,1.0,32.190909090909095
CDB.X0000,8,2022,1.0,61.78636363636363
CFIN.N0000,8,2022,1.0,65.09545454545454
CFLB.N0000,8,2022,1.0,14.45
CFVF.N0000,8,2022,1.0,10.622727272727273
CIC.N0000,8,2022,1.0,57.43636363636363
CIC.X0000,8,2022,1.0,40.70909090909091
CIND.N0000,8,2022,1.0,65.52727272727272
CINV.N0000,8,2022,1.0,27.55454545454546
CITW.N0000,8,2022,1.0,2.4272727272727272
COCR.N0000,8,2022,1.0,27.013636363636362
COMB.N0000,8,2022,1.0,52.75909090909091
COMB.X0000,8,2022,1.0,41.10909090909091
CTC.N0000,8,2022,1.0,598.4772727272727
CTHR.N0000,8,2022,1.0,154.76785714285714
CWL.N0000,8,2022,1.0,13.463636363636363
DFCC.N0000,8,2022,1.0,35.14545454545455
DIAL.N0000,8,2022,1.0,8.681818181818182
DIPD.N0000,8,2022,1.0,40.268181818181816
DIST.N0000,8,2022,1.0,14.109090909090908
DPL.N0000,8,2022,1.0,14.490909090909092
EAST.N0000,8,2022,1.0,7.1380952380952385
ELPL.N0000,8,2022,1.0,95.69090909090909
EML.N0000,8,2022,1.0,5.090909090909091
EXPO.N0000,8,2022,1.0,210.75
GHLL.N0000,8,2022,1.0,13.27727272727273
GLAS.N0000,8,2022,1.0,12.963636363636363
GOOD.N0000,8,2022,1.0,1560.0
GRAN.N0000,8,2022,1.0,74.68636363636364
GREG.N0000,8,2022,1.0,40.23636363636364
HASU.N0000,8,2022,1.0,37.42272727272727
HAYC.N0000,8,2022,1.0,72.48181818181818
HAYL.N0000,8,2022,1.0,99.79318181818181
HBS.N0000,8,2022,1.0,20.713636363636365
HHL.N0000,8,2022,1.0,50.622727272727275
HNB.N0000,8,2022,1.0,83.72272727272728
HNB.X0000,8,2022,1.0,74.64999999999999
HSIG.R0000,8,2022,1.0,10.416666666666666
IDL.N0000,8,2022,1.0,5.857142857142857
INDO.N0000,8,2022,1.0,1326.5
JINS.N0000,8,2022,1.0,21.642857142857142
JKH.N0000,8,2022,1.0,123.98863636363636
KGAL.N0000,8,2022,1.0,188.36363636363637
KOTA.N0000,8,2022,1.0,7.295454545454546
KZOO.N0000,8,2022,1.0,7.381818181818182
LCBF.N0000,8,2022,1.0,1.9181818181818182
LDEV.N0000,8,2022,1.0,18.922727272727272
LFIN.N0000,8,2022,1.0,42.35
LGIL.N0000,8,2022,1.0,7.409090909090909
LIOC.N0000,8,2022,1.0,153.89090909090908
LION.N0000,8,2022,1.0,516.1944444444445
LLUB.N0000,8,2022,1.0,91.95227272727273
LMF.N0000,8,2022,1.0,138.20454545454547
LOFC.N0000,8,2022,1.0,8.031818181818181
LOLC.N0000,8,2022,1.0,549.4204545454545
LPRT.N0000,8,2022,1.0,198.9090909090909
LUMX.N0000,8,2022,1.0,7.24
LVEF.N0000,8,2022,1.0,7.681818181818182
LWL.N0000,8,2022,1.0,57.4
MDL.N0000,8,2022,1.0,11.627272727272727
MELS.N0000,8,2022,1.0,48.36818181818182
MFL.N0000,8,2022,1.0,12.372727272727273
MGT.N0000,8,2022,1.0,37.29545454545455
NDB.N0000,8,2022,1.0,33.695454545454545
NEST.N0000,8,2022,1.0,933.2159090909091
NHL.N0000,8,2022,1.0,5.868181818181818
NIFL.N0000,8,2022,1.0,227.70454545454547
NTB.N0000,8,2022,1.0,33.98095238095238
ONAL.N0000,8,2022,1.0,30.288888888888884
OSEA.N0000,8,2022,1.0,14.568181818181818
PACK.N0000,8,2022,1.0,13.890909090909092
PALM.N0000,8,2022,1.0,62.03809523809524
PAP.N0000,8,2022,1.0,3.7545454545454544
PARQ.N0000,8,2022,1.0,16.11818181818182
PINS.N0000,8,2022,1.0,20.095454545454547
PLC.N0000,8,2022,1.0,6.336363636363637
PLR.N0000,8,2022,1.0,6.968181818181819
RAL.N0000,8,2022,1.0,6.15
RCL.N0000,8,2022,1.0,32.32727272727273
RICH.N0000,8,2022,1.0,21.104545454545455
RIL.N0000,8,2022,1.0,7.2318181818181815
RWSL.N0000,8,2022,1.0,5.581818181818182
SAMP.N0000,8,2022,1.0,31.986363636363638
SDB.N0000,8,2022,1.0,23.136363636363637
SELI.N0000,8,2022,1.0,557.5
SEMB.N0000,8,2022,1.0,0.6590909090909091
SEYB.N0000,8,2022,1.0,28.83809523809524
SEYB.X0000,8,2022,1.0,15.554545454545455
SHAL.N0000,8,2022,1.0,956.75
SHL.N0000,8,2022,1.0,27.627272727272725
SHOT.N0000,8,2022,1.0,13.6
SINH.N0000,8,2022,1.0,2.6454545454545455
SIRA.N0000,8,2022,1.0,9.922727272727274
SPEN.N0000,8,2022,1.0,116.55681818181819
SUN.N0000,8,2022,1.0,42.07272727272727
TAFL.N0000,8,2022,1.0,155.01136363636363
TAP.N0000,8,2022,1.0,9.431818181818182
TILE.N0000,8,2022,1.0,49.15
TJL.N0000,8,2022,1.0,44.559090909090905
TKYO.N0000,8,2022,1.0,28.70909090909091
TKYO.X0000,8,2022,1.0,22.150000000000002
TYRE.N0000,8,2022,1.0,57.93181818181818
UBC.N0000,8,2022,1.0,6.5590909090909095
UDPL.N0000,8,2022,1.0,89.89545454545454
VFIN.N0000,8,2022,1.0,23.968181818181815
VLL.N0000,8,2022,1.0,6.763636363636365
VONE.N0000,8,2022,1.0,42.440909090909095
VPEL.N0000,8,2022,1.0,6.913636363636363
WATA.N0000,8,2022,1.0,83.0
WIND.N0000,8,2022,1.0,16.231818181818184
AAIC.N0000,9,2022,0.0,73.77727272727272
ACL.N0000,9,2022,0.0,91.2909090909091
AEL.N0000,9,2022,0.0,12.004545454545456
AFSL.R0000,9,2022,0.0,5.95
AGST.N0000,9,2022,0.0,17.318181818181817
ALUM.N0000,9,2022,0.0,9.718181818181819
AMF.N0000,9,2022,0.0,9.381818181818183
AMSL.N0000,9,2022,0.0,14.70909090909091
ASIR.N0000,9,2022,0.0,28.522727272727273
ASIY.N0000,9,2022,0.0,4.609090909090909
BFL.N0000,9,2022,0.0,226.72727272727272
BIL.N0000,9,2022,0.0,7.822727272727272
BOGA.N0000,9,2022,0.0,73.01818181818182
BRWN.N0000,9,2022,0.0,162.75
CALT.N0000,9,2022,0.0,16.05
CARE.N0000,9,2022,0.0,80.74545454545455
CARG.N0000,9,2022,0.0,215.32954545454547
CCS.N0000,9,2022,0.0,41.38181818181818
CDB.X0000,9,2022,0.0,66.05454545454546
CFIN.N0000,9,2022,0.0,69.80454545454546
CFLB.N0000,9,2022,0.0,26.413636363636364
CFVF.N0000,9,2022,0.0,13.80909090909091
CIC.N0000,9,2022,0.0,85.46363636363637
CIC.X0000,9,2022,0.0,63.81363636363637
CIND.N0000,9,2022,0.0,87.47500000000001
CINV.N0000,9,2022,0.0,35.61818181818182
CITW.N0000,9,2022,0.0,2.95
COCR.N0000,9,2022,0.0,31.84090909090909
COMB.N0000,9,2022,0.0,54.17272727272727
COMB.X0000,9,2022,0.0,42.21363636363637
CSF.R0000,9,2022,0.0,0.10000000000000002
CTC.N0000,9,2022,0.0,662.3977272727273
CTHR.N0000,9,2022,0.0,175.51470588235293
CWL.N0000,9,2022,0.0,14.65
DFCC.N0000,9,2022,0.0,35.154545454545456
DIAL.N0000,9,2022,0.0,8.75
DIPD.N0000,9,2022,0.0,42.10454545454545
DIST.N0000,9,2022,0.0,15.827272727272726
DPL.N0000,9,2022,0.0,21.845454545454547
EAST.N0000,9,2022,0.0,7.645454545454545
ELPL.N0000,9,2022,0.0,101.72954545454546
EML.N0000,9,2022,0.0,5.136363636363637
EXPO.N0000,9,2022,0.0,224.0
GHLL.N0000,9,2022,0.0,15.7
GLAS.N0000,9,2022,0.0,14.486363636363636
GOOD.N0000,9,2022,0.0,1380.7142857142858
GRAN.N0000,9,2022,0.0,101.38181818181819
GREG.N0000,9,2022,0.0,40.56818181818182
HASU.N0000,9,2022,0.0,40.36363636363637
HAYC.N0000,9,2022,0.0,74.87727272727273
HAYL.N0000,9,2022,0.0,100.3840909090909
HBS.N0000,9,2022,0.0,21.504545454545454
HHL.N0000,9,2022,0.0,61.940909090909095
HNB.N0000,9,2022,0.0,82.89999999999999
HNB.X0000,9,2022,0.0,75.51818181818182
IDL.N0000,9,2022,0.0,5.904545454545455
INDO.N0000,9,2022,0.0,1326.5
JINS.N0000,9,2022,0.0,22.186363636363637
JKH.N0000,9,2022,0.0,136.26136363636363
KGAL.N0000,9,2022,0.0,224.6818181818182
KOTA.N0000,9,2022,0.0,11.236363636363636
KZOO.N0000,9,2022,0.0,9.049999999999999
LCBF.N0000,9,2022,0.0,2.5863636363636364
LDEV.N0000,9,2022,0.0,33.48636363636364
LFIN.N0000,9,2022,0.0,46.11363636363637
LGIL.N0000,9,2022,0.0,9.022727272727273
LIOC.N0000,9,2022,0.0,256.6363636363636
LION.N0000,9,2022,0.0,524.375
LLUB.N0000,9,2022,0.0,102.72954545454546
LMF.N0000,9,2022,0.0,166.3068181818182
LOFC.N0000,9,2022,0.0,9.045454545454545
LOLC.N0000,9,2022,0.0,541.7613636363636
LPRT.N0000,9,2022,0.0,215.34722222222223
LUMX.N0000,9,2022,0.0,7.9772727272727275
LVEF.N0000,9,2022,0.0,8.031818181818181
LWL.N0000,9,2022,0.0,68.2909090909091
MDL.N0000,9,2022,0.0,12.314285714285715
MELS.N0000,9,2022,0.0,56.17272727272727
MFL.N0000,9,2022,0.0,12.77142857142857
MGT.N0000,9,2022,0.0,36.086363636363636
NDB.N0000,9,2022,0.0,40.61363636363637
NEST.N0000,9,2022,0.0,930.1818181818181
NHL.N0000,9,2022,0.0,5.927272727272728
NIFL.N0000,9,2022,0.0,421.89772727272725
NTB.N0000,9,2022,0.0,42.17272727272727
OFEQ.N0000,9,2022,0.0,88.24
ONAL.N0000,9,2022,0.0,30.866666666666667
OSEA.N0000,9,2022,0.0,15.336363636363636
PACK.N0000,9,2022,0.0,16.5
PALM.N0000,9,2022,0.0,74.23636363636363
PAP.N0000,9,2022,0.0,4.009090909090909
PARA.N0000,9,2022,0.0,55.02222222222222
PARQ.N0000,9,2022,0.0,21.272727272727273
PINS.N0000,9,2022,0.0,22.172727272727272
PLC.N0000,9,2022,0.0,6.577272727272727
PLR.N0000,9,2022,0.0,7.704545454545454
RAL.N0000,9,2022,0.0,7.422727272727273
RCL.N0000,9,2022,0.0,38.440909090909095
RICH.N0000,9,2022,0.0,29.345454545454547
RIL.N0000,9,2022,0.0,7.568181818181818
RWSL.N0000,9,2022,0.0,6.909090909090909
SAMP.N0000,9,2022,0.0,37.22727272727273
SDB.N0000,9,2022,0.0,26.272727272727273
SELI.N0000,9,2022,0.0,577.3214285714286
SEMB.N0000,9,2022,0.0,0.8181818181818182
SEYB.N0000,9,2022,0.0,30.49090909090909
SEYB.X0000,9,2022,0.0,18.37727272727273
SHAL.N0000,9,2022,0.0,1159.5
SHL.N0000,9,2022,0.0,27.19545454545454
SHOT.N0000,9,2022,0.0,18.072727272727274
SINH.N0000,9,2022,0.0,2.786363636363636
SIRA.N0000,9,2022,0.0,12.590909090909092
SPEN.N0000,9,2022,0.0,139.76136363636363
SUN.N0000,9,2022,0.0,47.36363636363637
TAFL.N0000,9,2022,0.0,172.0340909090909
TAP.N0000,9,2022,0.0,12.172727272727274
TILE.N0000,9,2022,0.0,58.13636363636363
TJL.N0000,9,2022,0.0,40.88181818181818
TKYO.N0000,9,2022,0.0,40.70909090909091
TKYO.X0000,9,2022,0.0,32.154545454545456
TYRE.N0000,9,2022,0.0,68.12727272727273
UBC.N0000,9,2022,0.0,8.227272727272727
UDPL.N0000,9,2022,0.0,130.20454545454547
VFIN.N0000,9,2022,0.0,26.213636363636365
VLL.N0000,9,2022,0.0,6.995454545454546
VONE.N0000,9,2022,0.0,47.959090909090904
VPEL.N0000,9,2022,0.0,7.0
WATA.N0000,9,2022,0.0,88.73636363636363
WIND.N0000,9,2022,0.0,16.827272727272728
AAIC.N0000,10,2022,0.0,56.22631578947368
ACL.N0000,10,2022,0.0,94.08157894736841
AEL.N0000,10,2022,0.0,10.789473684210526
AGST.N0000,10,2022,0.0,17.76842105263158
AGST.X0000,10,2022,0.0,5.0
ALUM.N0000,10,2022,0.0,8.947368421052632
AMF.N0000,10,2022,0.0,9.18421052631579
AMSL.N0000,10,2022,0.0,13.436842105263159
ASIR.N0000,10,2022,0.0,30.836842105263155
ASIY.N0000,10,2022,0.0,5.0473684210526315
ASPM.N0000,10,2022,0.0,56.8
BFL.N0000,10,2022,0.0,203.6578947368421
BIL.N0000,10,2022,0.0,6.3
BOGA.N0000,10,2022,0.0,60.800000000000004
BRWN.N0000,10,2022,0.0,135.73684210526315
CALT.N0000,10,2022,0.0,17.96315789473684
CARE.N0000,10,2022,0.0,75.64736842105263
CARG.N0000,10,2022,0.0,203.76315789473685
CCS.N0000,10,2022,0.0,37.44736842105263
CDB.X0000,10,2022,0.0,59.37894736842105
CFIN.N0000,10,2022,0.0,64.23157894736842
CFLB.N0000,10,2022,0.0,25.54736842105263
CFVF.N0000,10,2022,0.0,18.789473684210527
CIC.N0000,10,2022,0.0,94.45
CIC.X0000,10,2022,0.0,67.43684210526315
CIND.N0000,10,2022,0.0,76.34736842105262
CINV.N0000,10,2022,0.0,34.23684210526316
CITW.N0000,10,2022,0.0,2.626315789473684
COCR.N0000,10,2022,0.0,27.54736842105263
COMB.N0000,10,2022,0.0,50.93684210526315
COMB.X0000,10,2022,0.0,40.82105263157895
CTC.N0000,10,2022,0.0,671.2763157894736
CTHR.N0000,10,2022,0.0,171.72222222222223
CWL.N0000,10,2022,0.0,13.147368421052631
DFCC.N0000,10,2022,0.0,34.94210526315789
DIAL.N0000,10,2022,0.0,8.25263157894737
DIPD.N0000,10,2022,0.0,35.50526315789474
DIST.N0000,10,2022,0.0,14.215789473684211
DPL.N0000,10,2022,0.0,30.984210526315792
EAST.N0000,10,2022,0.0,6.699999999999999
ELPL.N0000,10,2022,0.0,89.79473684210525
EML.N0000,10,2022,0.0,4.378947368421053
EXPO.N0000,10,2022,0.0,161.48684210526315
GHLL.N0000,10,2022,0.0,13.573684210526315
GLAS.N0000,10,2022,0.0,13.442105263157895
GOOD.N0000,10,2022,0.0,1246.25
GRAN.N0000,10,2022,0.0,88.73157894736842
GREG.N0000,10,2022,0.0,42.5
HASU.N0000,10,2022,0.0,37.23888888888889
HAYC.N0000,10,2022,0.0,68.39473684210526
HAYL.N0000,10,2022,0.0,82.76842105263158
HBS.N0000,10,2022,0.0,19.931578947368422
HHL.N0000,10,2022,0.0,56.31052631578948
HNB.N0000,10,2022,0.0,78.79473684210525
HNB.X0000,10,2022,0.0,70.2578947368421
IDL.N0000,10,2022,0.0,5.594117647058823
INDO.N0000,10,2022,0.0,1326.5
JINS.N0000,10,2022,0.0,20.605555555555558
JKH.N0000,10,2022,0.0,130.76315789473685
KGAL.N0000,10,2022,0.0,185.6578947368421
KOTA.N0000,10,2022,0.0,9.38421052631579
KZOO.N0000,10,2022,0.0,8.452631578947368
LCBF.N0000,10,2022,0.0,2.4526315789473685
LDEV.N0000,10,2022,0.0,33.90526315789474
LFIN.N0000,10,2022,0.0,41.757894736842104
LGIL.N0000,10,2022,0.0,7.310526315789474
LIOC.N0000,10,2022,0.0,216.03947368421052
LION.N0000,10,2022,0.0,511.6
LLUB.N0000,10,2022,0.0,102.85263157894737
LMF.N0000,10,2022,0.0,149.6184210526316
LOFC.N0000,10,2022,0.0,7.278947368421053
LOLC.N0000,10,2022,0.0,417.0263157894737
LPRT.N0000,10,2022,0.0,216.25
LUMX.N0000,10,2022,0.0,7.161111111111111
LVEF.N0000,10,2022,0.0,7.015789473684211
LWL.N0000,10,2022,0.0,68.86842105263158
MDL.N0000,10,2022,0.0,10.510526315789473
MELS.N0000,10,2022,0.0,47.77894736842105
MFL.N0000,10,2022,0.0,12.9
MGT.N0000,10,2022,0.0,30.068421052631578
NDB.N0000,10,2022,0.0,38.17894736842105
NEST.N0000,10,2022,0.0,905.5657894736842
NHL.N0000,10,2022,0.0,6.163157894736842
NIFL.N0000,10,2022,0.0,493.30263157894734
NTB.N0000,10,2022,0.0,47.31578947368421
OFEQ.N0000,10,2022,0.0,85.82
ONAL.N0000,10,2022,0.0,29.98
OSEA.N0000,10,2022,0.0,14.310526315789472
PACK.N0000,10,2022,0.0,14.957894736842105
PALM.N0000,10,2022,0.0,61.483333333333334
PAP.N0000,10,2022,0.0,3.8736842105263154
PARA.N0000,10,2022,0.0,50.04545454545455
PARQ.N0000,10,2022,0.0,19.46315789473684
PINS.N0000,10,2022,0.0,20.205263157894734
PLC.N0000,10,2022,0.0,5.968421052631579
PLR.N0000,10,2022,0.0,6.389473684210526
RAL.N0000,10,2022,0.0,6.663157894736842
RCL.N0000,10,2022,0.0,34.37894736842105
RICH.N0000,10,2022,0.0,26.957894736842107
RIL.N0000,10,2022,0.0,6.521052631578947
RWSL.N0000,10,2022,0.0,6.157894736842105
SAMP.N0000,10,2022,0.0,36.973684210526315
SDB.N0000,10,2022,0.0,24.36842105263158
SELI.N0000,10,2022,0.0,696.25
SEMB.N0000,10,2022,0.0,0.8894736842105264
SEYB.N0000,10,2022,0.0,28.978947368421053
SEYB.X0000,10,2022,0.0,17.926315789473687
SHAL.N0000,10,2022,0.0,1317.75
SHL.N0000,10,2022,0.0,20.75263157894737
SHOT.N0000,10,2022,0.0,17.142105263157895
SINH.N0000,10,2022,0.0,2.8210526315789473
SIRA.N0000,10,2022,0.0,12.5
SPEN.N0000,10,2022,0.0,131.02631578947367
SUN.N0000,10,2022,0.0,39.58947368421053
TAFL.N0000,10,2022,0.0,149.17105263157896
TAP.N0000,10,2022,0.0,10.657894736842104
TILE.N0000,10,2022,0.0,57.87894736842105
TJL.N0000,10,2022,0.0,34.578947368421055
TKYO.N0000,10,2022,0.0,34.96315789473684
TKYO.X0000,10,2022,0.0,27.73157894736842
TYRE.N0000,10,2022,0.0,68.60000000000001
UBC.N0000,10,2022,0.0,7.942105263157895
UDPL.N0000,10,2022,0.0,140.69736842105263
VFIN.N0000,10,2022,0.0,24.7
VLL.N0000,10,2022,0.0,6.726315789473684
VONE.N0000,10,2022,0.0,40.17368421052631
VPEL.N0000,10,2022,0.0,6.836842105263158
WATA.N0000,10,2022,0.0,79.9421052631579
WIND.N0000,10,2022,0.0,16.142105263157895
AAIC.N0000,11,2022,0.0,47.97142857142857
ACL.N0000,11,2022,0.0,74.5
AEL.N0000,11,2022,0.0,9.957142857142857
AGST.N0000,11,2022,0.0,17.10952380952381
AGST.X0000,11,2022,0.0,5.0
ALUM.N0000,11,2022,0.0,7.300000000000001
AMF.N0000,11,2022,0.0,8.261111111111111
AMSL.N0000,11,2022,0.0,12.27142857142857
ASIR.N0000,11,2022,0.0,28.04285714285714
ASIY.N0000,11,2022,0.0,4.3619047619047615
BFL.N0000,11,2022,0.0,164.53571428571428
BIL.N0000,11,2022,0.0,5.647619047619047
BOGA.N0000,11,2022,0.0,50.2
BRWN.N0000,11,2022,0.0,117.35714285714286
CALT.N0000,11,2022,0.0,16.99047619047619
CARE.N0000,11,2022,0.0,64.51904761904763
CARG.N0000,11,2022,0.0,209.97222222222223
CCS.N0000,11,2022,0.0,33.2047619047619
CDB.X0000,11,2022,0.0,56.845000000000006
CFIN.N0000,11,2022,0.0,60.714999999999996
CFLB.N0000,11,2022,0.0,26.485714285714288
CFVF.N0000,11,2022,0.0,17.70952380952381
CIC.N0000,11,2022,0.0,83.61904761904762
CIC.X0000,11,2022,0.0,56.471428571428575
CIND.N0000,11,2022,0.0,63.55714285714286
CINV.N0000,11,2022,0.0,30.68095238095238
CITW.N0000,11,2022,0.0,2.5523809523809526
COCR.N0000,11,2022,0.0,24.145000000000003
COMB.N0000,11,2022,0.0,50.2047619047619
COMB.X0000,11,2022,0.0,40.41428571428572
CRL.R0000,11,2022,0.0,0.45
CTC.N0000,11,2022,0.0,598.4761904761905
CTHR.N0000,11,2022,0.0,172.0
CWL.N0000,11,2022,0.0,11.552631578947368
DFCC.N0000,11,2022,0.0,33.17142857142857
DIAL.N0000,11,2022,0.0,8.40952380952381
DIPD.N0000,11,2022,0.0,28.223809523809525
DIST.N0000,11,2022,0.0,13.519047619047617
DPL.N0000,11,2022,0.0,25.466666666666665
EAST.N0000,11,2022,0.0,6.2714285714285705
ELPL.N0000,11,2022,0.0,84.44761904761906
EML.N0000,11,2022,0.0,3.8238095238095235
EXPO.N0000,11,2022,0.0,154.08333333333334
GHLL.N0000,11,2022,0.0,13.614285714285714
GLAS.N0000,11,2022,0.0,13.261904761904763
GOOD.N0000,11,2022,0.0,1246.25
GRAN.N0000,11,2022,0.0,81.62380952380951
GREG.N0000,11,2022,0.0,39.38947368421052
HASU.N0000,11,2022,0.0,37.62857142857143
HAYC.N0000,11,2022,0.0,58.92380952380953
HAYL.N0000,11,2022,0.0,70.63809523809525
HBS.N0000,11,2022,0.0,17.685714285714283
HHL.N0000,11,2022,0.0,54.46190476190476
HNB.N0000,11,2022,0.0,74.6047619047619
HNB.X0000,11,2022,0.0,68.69047619047619
IDL.N0000,11,2022,0.0,4.84375
