Label,Year,Month,Close (Rs.),Election
CTHR.N0000,2021,3,170.0,0
DFCC.N0000,2021,3,59.8,0
DIAL.N0000,2021,3,12.9,0
DIPD.N0000,2021,3,46.349999999999994,0
DIST.N0000,2021,3,19.9,0
DPL.N0000,2021,3,11.05,0
EAST.N0000,2021,3,10.1,0
ELPL.N0000,2021,3,43.650000000000006,0
EXPO.N0000,2021,3,44.75,0
GHLL.N0000,2021,3,8.0,0
GLAS.N0000,2021,3,9.75,0
GOOD.N0000,2021,3,1121.9,0
GRAN.N0000,2021,3,116.375,0
GREG.N0000,2021,3,17.1,0
GSF.N0000,2021,3,13.0,0
HASU.N0000,2021,3,56.8,0
HAYC.N0000,2021,3,95.15,0
HAYL.N0000,2021,3,58.0,0
HHL.N0000,2021,3,80.9,0
HNB.N0000,2021,3,129.125,0
HNB.X0000,2021,3,101.0,0
IDL.N0000,2021,3,6.1,0
JINS.N0000,2021,3,28.0,0
JKH.N0000,2021,3,149.375,0
KGAL.N0000,2021,3,98.9,0
KOTA.N0000,2021,3,5.9,0
KZOO.N0000,2021,3,6.0,0
LDEV.N0000,2021,3,3.4,0
LFIN.N0000,2021,3,47.5,0
LIOC.N0000,2021,3,19.9,0
LION.N0000,2021,3,540.0,0
LITE.R0000,2021,3,0.2,0
LLUB.N0000,2021,3,91.94999999999999,0
LMF.N0000,2021,3,150.0,0
LOFC.N0000,2021,3,5.95,0
LOLC.N0000,2021,3,301.5,0
LPRT.N0000,2021,3,121.25,0
LVEF.N0000,2021,3,9.5,0
LWL.N0000,2021,3,188.5,0
MELS.N0000,2021,3,44.55,0
MFL.N0000,2021,3,7.0,0
MGT.N0000,2021,3,14.149999999999999,0
NDB.N0000,2021,3,80.65,0
NEST.N0000,2021,3,1153.75,0
NHL.N0000,2021,3,5.0,0
NIFL.N0000,2021,3,69.9,0
NTB.N0000,2021,3,55.15,0
OFEQ.N0000,2021,3,71.2,0
ONAL.N0000,2021,3,30.1,0
OSEA.N0000,2021,3,15.6,0
PALM.N0000,2021,3,25.85,0
PAP.N0000,2021,3,3.6,0
PARA.N0000,2021,3,43.4,0
PARQ.N0000,2021,3,105.25,0
PDL.N0000,2021,3,115.25,0
PINS.N0000,2021,3,30.55,0
PLC.N0000,2021,3,12.0,0
PMB.R0000,2021,3,0.15000000000000002,0
RAL.N0000,2021,3,3.45,0
RCL.N0000,2021,3,254.125,0
RICH.N0000,2021,3,16.35,0
RIL.N0000,2021,3,6.4,0
RWSL.N0000,2021,3,5.05,0
SAMP.N0000,2021,3,151.0,0
SDB.N0000,2021,3,56.849999999999994,0
SELI.N0000,2021,3,817.25,0
SEMB.N0000,2021,3,0.5,0
SEYB.N0000,2021,3,50.1,0
SEYB.X0000,2021,3,43.25,0
SFL.N0000,2021,3,6.75,0
SFL.P0000,2021,3,3.8499999999999996,0
SHAL.N0000,2021,3,1203.2,0
SHL.N0000,2021,3,11.8,0
SHOT.N0000,2021,3,14.7,0
SINH.N0000,2021,3,2.0,0
SIRA.N0000,2021,3,6.0,0
SPEN.N0000,2021,3,57.0,0
SUN.N0000,2021,3,79.0,0
TAFL.N0000,2021,3,196.125,0
TAP.N0000,2021,3,5.0,0
TILE.N0000,2021,3,185.75,0
TJL.N0000,2021,3,40.0,0
TKYO.N0000,2021,3,67.30000000000001,0
TKYO.X0000,2021,3,60.25,0
TYRE.N0000,2021,3,76.0,0
UBC.N0000,2021,3,10.7,0
UDPL.N0000,2021,3,21.1,0
VFIN.N0000,2021,3,105.0,0
VLL.N0000,2021,3,5.5,0
VONE.N0000,2021,3,47.95,0
VPEL.N0000,2021,3,7.35,0
WATA.N0000,2021,3,56.9,0
AAIC.N0000,2021,4,30.5,0
ACL.N0000,2021,4,38.599999999999994,0
AEL.N0000,2021,4,23.5,0
AGST.N0000,2021,4,7.85,0
ALHP.N0000,2021,4,1.1,0
ALUM.N0000,2021,4,12.0,0
AMF.N0000,2021,4,250.25,0
AMSL.N0000,2021,4,13.8,0
ASIR.N0000,2021,4,25.799999999999997,0
ASIY.N0000,2021,4,2.6,0
BFL.N0000,2021,4,134.25,0
BIL.N0000,2021,4,6.2,0
BLI.N0000,2021,4,6.35,0
BOGA.N0000,2021,4,25.0,0
BRWN.N0000,2021,4,176.0,0
CARE.N0000,2021,4,27.3,0
CARG.N0000,2021,4,233.75,0
CCS.N0000,2021,4,592.875,0
CDB.X0000,2021,4,75.0,0
CFIN.N0000,2021,4,83.80000000000001,0
CFLB.N0000,2021,4,12.9,0
CFVF.N0000,2021,4,48.65,0
CIC.N0000,2021,4,55.8,0
CIC.X0000,2021,4,46.3,0
CIND.N0000,2021,4,114.0,0
CINV.N0000,2021,4,64.35,0
CITW.N0000,2021,4,3.1500000000000004,0
CLC.N0000,2021,4,6.0,0
COCR.N0000,2021,4,21.4,0
COMB.N0000,2021,4,85.44999999999999,0
COMB.X0000,2021,4,77.55,0
CTC.N0000,2021,4,980.375,0
CTHR.N0000,2021,4,173.0,0
DFCC.N0000,2021,4,59.45,0
DIAL.N0000,2021,4,12.9,0
DIPD.N0000,2021,4,55.8,0
DIST.N0000,2021,4,20.2,0
DPL.N0000,2021,4,11.5,0
EAST.N0000,2021,4,10.55,0
ELPL.N0000,2021,4,40.599999999999994,0
EXPO.N0000,2021,4,47.8,0
GHLL.N0000,2021,4,7.95,0
GLAS.N0000,2021,4,11.25,0
GOOD.N0000,2021,4,1121.9,0
GRAN.N0000,2021,4,130.125,0
GREG.N0000,2021,4,19.4,0
GSF.N0000,2021,4,12.9,0
HASU.N0000,2021,4,57.3,0
HAYC.N0000,2021,4,107.125,0
HAYL.N0000,2021,4,76.15,0
HHL.N0000,2021,4,82.75,0
HNB.N0000,2021,4,130.125,0
HNB.X0000,2021,4,98.9,0
IDL.N0000,2021,4,6.2,0
JINS.N0000,2021,4,28.6,0
JKH.N0000,2021,4,148.75,0
KGAL.N0000,2021,4,99.69999999999999,0
KOTA.N0000,2021,4,5.6,0
KZOO.N0000,2021,4,5.85,0
LDEV.N0000,2021,4,3.3499999999999996,0
LFIN.N0000,2021,4,54.35,0
LIOC.N0000,2021,4,19.05,0
LION.N0000,2021,4,569.0,0
LLUB.N0000,2021,4,92.25,0
LMF.N0000,2021,4,169.75,0
LOFC.N0000,2021,4,6.25,0
LOLC.N0000,2021,4,321.0,0
LPRT.N0000,2021,4,144.25,0
LVEF.N0000,2021,4,10.0,0
LWL.N0000,2021,4,48.95,0
MELS.N0000,2021,4,46.5,0
MFL.N0000,2021,4,6.8,0
MGT.N0000,2021,4,16.35,0
NDB.N0000,2021,4,79.45,0
NDB.R0000,2021,4,1.2000000000000002,0
NEST.N0000,2021,4,1050.25,0
NHL.N0000,2021,4,5.0,0
NIFL.N0000,2021,4,67.9,0
NTB.N0000,2021,4,54.25,0
ONAL.N0000,2021,4,32.35,0
OSEA.N0000,2021,4,15.5,0
PALM.N0000,2021,4,25.45,0
PAP.N0000,2021,4,3.7,0
PARQ.N0000,2021,4,28.9,0
PDL.N0000,2021,4,122.25,0
PINS.N0000,2021,4,31.1,0
PLC.N0000,2021,4,12.0,0
RAL.N0000,2021,4,4.0,0
RCL.N0000,2021,4,301.75,0
RICH.N0000,2021,4,16.85,0
RIL.N0000,2021,4,6.6,0
RWSL.N0000,2021,4,5.9,0
SAMP.N0000,2021,4,52.95,0
SDB.N0000,2021,4,54.05,0
SELI.N0000,2021,4,817.25,0
SEMB.N0000,2021,4,0.5,0
SEYB.N0000,2021,4,49.9,0
SEYB.X0000,2021,4,42.2,0
SFL.N0000,2021,4,6.2,0
SFL.P0000,2021,4,3.75,0
SHAL.N0000,2021,4,1203.2,0
SHL.N0000,2021,4,12.0,0
SHOT.N0000,2021,4,14.5,0
SINH.N0000,2021,4,2.0,0
SIRA.N0000,2021,4,6.5,0
SPEN.N0000,2021,4,56.55,0
SUN.N0000,2021,4,25.9,0
TAFL.N0000,2021,4,205.125,0
TAP.N0000,2021,4,5.2,0
TILE.N0000,2021,4,47.25,0
TJL.N0000,2021,4,40.95,0
TKYO.N0000,2021,4,71.9,0
TKYO.X0000,2021,4,66.30000000000001,0
TYRE.N0000,2021,4,85.05,0
UBC.N0000,2021,4,10.8,0
UDPL.N0000,2021,4,21.2,0
VFIN.N0000,2021,4,114.75,0
VLL.N0000,2021,4,5.5,0
VONE.N0000,2021,4,55.349999999999994,0
VPEL.N0000,2021,4,7.5,0
WATA.N0000,2021,4,51.7,0
WIND.N0000,2021,4,18.05,0
AAIC.N0000,2021,5,30.0,0
ACL.N0000,2021,5,37.2,0
AEL.N0000,2021,5,22.6,0
AGST.N0000,2021,5,7.0,0
ALHP.N0000,2021,5,1.1,0
ALUM.N0000,2021,5,12.149999999999999,0
AMF.N0000,2021,5,233.5,0
AMSL.N0000,2021,5,14.55,0
ASIR.N0000,2021,5,29.8,0
ASIY.N0000,2021,5,2.5,0
BFL.N0000,2021,5,125.25,0
BIL.N0000,2021,5,6.6,0
BLI.N0000,2021,5,6.6,0
BOGA.N0000,2021,5,27.0,0
BRWN.N0000,2021,5,181.125,0
CARE.N0000,2021,5,26.05,0
CARG.N0000,2021,5,230.5,0
CCS.N0000,2021,5,575.0,0
CDB.X0000,2021,5,76.3,0
CFIN.N0000,2021,5,81.44999999999999,0
CFLB.N0000,2021,5,12.3,0
CFVF.N0000,2021,5,46.2,0
CIC.N0000,2021,5,45.2,0
CIC.X0000,2021,5,36.95,0
CIND.N0000,2021,5,108.5,0
CINV.N0000,2021,5,55.9,0
CITW.N0000,2021,5,2.9,0
CLC.N0000,2021,5,5.95,0
COCR.N0000,2021,5,20.0,0
COMB.N0000,2021,5,82.45,0
COMB.X0000,2021,5,73.55000000000001,0
CTC.N0000,2021,5,982.5,0
CTHR.N0000,2021,5,172.75,0
CWL.N0000,2021,5,17.05,0
DFCC.N0000,2021,5,57.8,0
DIAL.N0000,2021,5,12.7,0
DIPD.N0000,2021,5,54.5,0
DIST.N0000,2021,5,19.9,0
DPL.N0000,2021,5,11.350000000000001,0
EAST.N0000,2021,5,10.0,0
ELPL.N0000,2021,5,42.15,0
EXPO.N0000,2021,5,45.5,0
GHLL.N0000,2021,5,7.65,0
GLAS.N0000,2021,5,11.8,0
GOOD.N0000,2021,5,1121.9,0
GRAN.N0000,2021,5,127.25,0
GREG.N0000,2021,5,19.65,0
GSF.N0000,2021,5,12.649999999999999,0
HASU.N0000,2021,5,54.7,0
HAYC.N0000,2021,5,102.0,0
HAYL.N0000,2021,5,76.55000000000001,0
HHL.N0000,2021,5,80.0,0
HNB.N0000,2021,5,129.125,0
HNB.X0000,2021,5,96.45,0
IDL.N0000,2021,5,6.0,0
JINS.N0000,2021,5,26.3,0
JKH.N0000,2021,5,137.5,0
KGAL.N0000,2021,5,110.375,0
KOTA.N0000,2021,5,5.9,0
KZOO.N0000,2021,5,5.8,0
LCEY.R0000,2021,5,0.5,0
LDEV.N0000,2021,5,3.4,0
LFIN.N0000,2021,5,54.7,0
LIOC.N0000,2021,5,19.0,0
LION.N0000,2021,5,560.0,0
LLUB.N0000,2021,5,101.125,0
LMF.N0000,2021,5,160.125,0
LOFC.N0000,2021,5,6.4,0
LOLC.N0000,2021,5,327.0,0
LPRT.N0000,2021,5,144.25,0
LVEF.N0000,2021,5,9.6,0
LWL.N0000,2021,5,49.4,0
MELS.N0000,2021,5,46.1,0
MFL.N0000,2021,5,8.0,0
MGT.N0000,2021,5,18.35,0
NDB.N0000,2021,5,76.8,0
NDB.R0000,2021,5,0.15000000000000002,0
NEST.N0000,2021,5,1043.125,0
NHL.N0000,2021,5,5.1,0
NIFL.N0000,2021,5,60.0,0
NTB.N0000,2021,5,55.849999999999994,0
ONAL.N0000,2021,5,30.0,0
OSEA.N0000,2021,5,15.4,0
PALM.N0000,2021,5,24.8,0
PAP.N0000,2021,5,3.8,0
PARQ.N0000,2021,5,30.299999999999997,0
PDL.N0000,2021,5,124.5,0
PINS.N0000,2021,5,34.1,0
PLC.N0000,2021,5,12.35,0
RAL.N0000,2021,5,3.7,0
RCL.N0000,2021,5,37.0,0
RICH.N0000,2021,5,15.8,0
RIL.N0000,2021,5,6.0,0
RWSL.N0000,2021,5,5.9,0
SAMP.N0000,2021,5,51.45,0
SDB.N0000,2021,5,51.85,0
SELI.N0000,2021,5,817.25,0
SEMB.N0000,2021,5,0.4,0
SEMB.R0000,2021,5,0.1,0
SEYB.N0000,2021,5,49.0,0
SEYB.X0000,2021,5,38.7,0
SFL.N0000,2021,5,6.3,0
SFL.P0000,2021,5,3.6,0
SHAL.N0000,2021,5,1102.5,0
SHL.N0000,2021,5,11.5,0
SHOT.N0000,2021,5,14.0,0
SINH.N0000,2021,5,2.0,0
SIRA.N0000,2021,5,6.35,0
SPEN.N0000,2021,5,50.0,0
SUN.N0000,2021,5,23.75,0
TAFL.N0000,2021,5,198.375,0
TAP.N0000,2021,5,5.5,0
TILE.N0000,2021,5,48.5,0
TJL.N0000,2021,5,39.75,0
TKYO.N0000,2021,5,68.9,0
TKYO.X0000,2021,5,62.35,0
TYRE.N0000,2021,5,84.45,0
UBC.N0000,2021,5,10.4,0
UDPL.N0000,2021,5,20.0,0
VFIN.N0000,2021,5,111.125,0
VLL.N0000,2021,5,5.6,0
VONE.N0000,2021,5,54.05,0
VPEL.N0000,2021,5,7.5,0
WATA.N0000,2021,5,52.1,0
WIND.N0000,2021,5,18.9,0
AAIC.N0000,2021,6,31.0,0
ACL.N0000,2021,6,41.4,0
AEL.N0000,2021,6,23.2,0
AGST.N0000,2021,6,7.5,0
ALHP.N0000,2021,6,1.1,0
ALUM.N0000,2021,6,13.5,0
AMF.N0000,2021,6,303.25,0
AMSL.N0000,2021,6,14.6,0
ASIR.N0000,2021,6,30.0,0
ASIY.N0000,2021,6,2.6,0
BFL.N0000,2021,6,156.0,0
BIL.N0000,2021,6,6.3,0
BLI.N0000,2021,6,7.8,0
BOGA.N0000,2021,6,27.5,0
BRWN.N0000,2021,6,177.5,0
CARE.N0000,2021,6,30.3,0
CARG.N0000,2021,6,243.375,0
CCS.N0000,2021,6,621.25,0
CDB.X0000,2021,6,87.2,0
CFIN.N0000,2021,6,95.4,0
CFLB.N0000,2021,6,14.9,0
CFVF.N0000,2021,6,51.6,0
CIC.N0000,2021,6,52.8,0
CIC.X0000,2021,6,44.0,0
CIND.N0000,2021,6,115.0,0
CINV.N0000,2021,6,62.0,0
CITW.N0000,2021,6,3.0,0
CLC.N0000,2021,6,6.2,0
COCR.N0000,2021,6,25.1,0
COMB.N0000,2021,6,90.0,0
COMB.X0000,2021,6,78.1,0
CTC.N0000,2021,6,969.75,0
CTHR.N0000,2021,6,175.5,0
CWL.N0000,2021,6,14.2,0
DFCC.N0000,2021,6,62.9,0
DIAL.N0000,2021,6,13.0,0
DIPD.N0000,2021,6,52.2,0
DIST.N0000,2021,6,20.4,0
DPL.N0000,2021,6,13.1,0
EAST.N0000,2021,6,10.5,0
ELPL.N0000,2021,6,43.2,0
EXPO.N0000,2021,6,48.2,0
GHLL.N0000,2021,6,8.2,0
GLAS.N0000,2021,6,11.9,0
GOOD.N0000,2021,6,1005.0,0
GRAN.N0000,2021,6,138.5,0
GREG.N0000,2021,6,20.4,0
GSF.N0000,2021,6,12.55,0
HASU.N0000,2021,6,53.0,0
HAYC.N0000,2021,6,96.1,0
HAYL.N0000,2021,6,76.5,0
HHL.N0000,2021,6,83.3,0
HNB.N0000,2021,6,135.5,0
HNB.X0000,2021,6,110.0,0
IDL.N0000,2021,6,6.1,0
JINS.N0000,2021,6,28.4,0
JKH.N0000,2021,6,137.75,0
KGAL.N0000,2021,6,104.5,0
KOTA.N0000,2021,6,6.0,0
KZOO.N0000,2021,6,6.6,0
LDEV.N0000,2021,6,4.1,0
LFIN.N0000,2021,6,66.0,0
LIOC.N0000,2021,6,21.0,0
LION.N0000,2021,6,568.0,0
LLUB.N0000,2021,6,106.25,0
LMF.N0000,2021,6,155.75,0
LOFC.N0000,2021,6,6.6,0
LOLC.N0000,2021,6,394.5,0
LPRT.N0000,2021,6,147.125,0
LVEF.N0000,2021,6,10.4,0
LWL.N0000,2021,6,62.8,0
MELS.N0000,2021,6,47.6,0
MFL.N0000,2021,6,8.7,0
MGT.N0000,2021,6,18.6,0
NDB.N0000,2021,6,80.9,0
NEST.N0000,2021,6,1114.75,0
NHL.N0000,2021,6,5.4,0
NIFL.N0000,2021,6,118.125,0
NTB.N0000,2021,6,58.9,0
ONAL.N0000,2021,6,31.85,0
OSEA.N0000,2021,6,15.6,0
PALM.N0000,2021,6,25.5,0
PAP.N0000,2021,6,4.0,0
PARQ.N0000,2021,6,30.5,0
PDL.N0000,2021,6,129.25,0
PINS.N0000,2021,6,38.2,0
PLC.N0000,2021,6,13.2,0
PLR.N0000,2021,6,10.5,0
RAL.N0000,2021,6,3.7,0
RCL.N0000,2021,6,37.5,0
RICH.N0000,2021,6,17.6,0
RIL.N0000,2021,6,6.7,0
RWSL.N0000,2021,6,6.1,0
SAMP.N0000,2021,6,55.1,0
SDB.N0000,2021,6,51.3,0
SELI.N0000,2021,6,670.5,0
SEMB.N0000,2021,6,0.4,0
SEMB.R0000,2021,6,0.1,0
SEYB.N0000,2021,6,50.4,0
SEYB.X0000,2021,6,40.1,0
SFL.N0000,2021,6,6.7,0
SFL.P0000,2021,6,4.0,0
SHAL.N0000,2021,6,1036.5,0
SHL.N0000,2021,6,11.2,0
SHOT.N0000,2021,6,14.05,0
SINH.N0000,2021,6,2.0,0
SIRA.N0000,2021,6,7.2,0
SPEN.N0000,2021,6,57.8,0
SUN.N0000,2021,6,26.2,0
TAFL.N0000,2021,6,228.0,0
TAP.N0000,2021,6,5.5,0
TILE.N0000,2021,6,52.5,0
TJL.N0000,2021,6,38.7,0
TKYO.N0000,2021,6,72.3,0
TKYO.X0000,2021,6,66.5,0
TYRE.N0000,2021,6,85.6,0
UBC.N0000,2021,6,11.5,0
UDPL.N0000,2021,6,22.0,0
VFIN.N0000,2021,6,161.0,0
VLL.N0000,2021,6,5.9,0
VONE.N0000,2021,6,54.6,0
VPEL.N0000,2021,6,8.0,0
WATA.N0000,2021,6,55.6,0
WIND.N0000,2021,6,18.9,0
AAIC.N0000,2021,7,30.8,0
ACL.N0000,2021,7,41.5,0
AEL.N0000,2021,7,23.0,0
AGST.N0000,2021,7,7.45,0
ALHP.N0000,2021,7,1.1,0
ALUM.N0000,2021,7,13.55,0
AMF.N0000,2021,7,267.75,0
AMF.R0000,2021,7,65.94999999999999,0
AMSL.N0000,2021,7,14.6,0
ASIR.N0000,2021,7,29.0,0
ASIY.N0000,2021,7,2.75,0
BFL.N0000,2021,7,163.125,0
BIL.N0000,2021,7,6.25,0
BLI.N0000,2021,7,8.8,0
BOGA.N0000,2021,7,39.95,0
BRWN.N0000,2021,7,175.875,0
CARE.N0000,2021,7,31.8,0
CARG.N0000,2021,7,246.125,0
CCS.N0000,2021,7,661.0,0
CDB.X0000,2021,7,93.95,0
CFIN.N0000,2021,7,90.0,0
CFLB.N0000,2021,7,15.0,0
CFVF.N0000,2021,7,53.0,0
CIC.N0000,2021,7,51.05,0
CIC.X0000,2021,7,43.5,0
CIND.N0000,2021,7,114.5,0
CINV.N0000,2021,7,60.0,0
CITW.N0000,2021,7,3.7,0
CLC.N0000,2021,7,7.45,0
COCR.N0000,2021,7,25.8,0
COMB.N0000,2021,7,86.85,0
COMB.X0000,2021,7,77.35,0
CRL.R0000,2021,7,0.35,0
CTC.N0000,2021,7,960.0,0
CTHR.N0000,2021,7,182.0,0
CWL.N0000,2021,7,13.2,0
DFCC.N0000,2021,7,60.4,0
DIAL.N0000,2021,7,12.2,0
DIPD.N0000,2021,7,54.25,0
DIST.N0000,2021,7,19.5,0
DPL.N0000,2021,7,13.0,0
EAST.N0000,2021,7,10.3,0
ELPL.N0000,2021,7,44.85,0
EXPO.N0000,2021,7,52.9,0
GHLL.N0000,2021,7,9.0,0
GLAS.N0000,2021,7,13.6,0
GOOD.N0000,2021,7,1005.0,0
GRAN.N0000,2021,7,141.5,0
GREG.N0000,2021,7,23.05,0
GSF.N0000,2021,7,12.7,0
HASU.N0000,2021,7,49.9,0
HAYC.N0000,2021,7,96.85,0
HAYL.N0000,2021,7,77.9,0
HHL.N0000,2021,7,79.95,0
HNB.N0000,2021,7,131.0,0
HNB.X0000,2021,7,109.125,0
IDL.N0000,2021,7,6.0,0
JINS.N0000,2021,7,27.5,0
JKH.N0000,2021,7,136.625,0
KGAL.N0000,2021,7,111.375,0
KOTA.N0000,2021,7,5.7,0
KZOO.N0000,2021,7,6.7,0
LDEV.N0000,2021,7,4.300000000000001,0
LFIN.N0000,2021,7,63.4,0
LIOC.N0000,2021,7,20.8,0
LION.N0000,2021,7,570.0,0
LLUB.N0000,2021,7,109.125,0
LMF.N0000,2021,7,164.125,0
LOFC.N0000,2021,7,6.8,0
LOLC.N0000,2021,7,420.25,0
LPRT.N0000,2021,7,155.0,0
LVEF.N0000,2021,7,10.8,0
LWL.N0000,2021,7,65.0,0
MELS.N0000,2021,7,49.099999999999994,0
MFL.N0000,2021,7,11.3,0
MGT.N0000,2021,7,21.35,0
NDB.N0000,2021,7,78.5,0
NEST.N0000,2021,7,1303.75,0
NHL.N0000,2021,7,6.3,0
NIFL.N0000,2021,7,506.375,0
NTB.N0000,2021,7,56.45,0
ONAL.N0000,2021,7,34.2,0
OSEA.N0000,2021,7,15.7,0
PALM.N0000,2021,7,56.95,0
PAP.N0000,2021,7,4.1,0
PARQ.N0000,2021,7,30.5,0
PDL.N0000,2021,7,127.75,0
PINS.N0000,2021,7,34.5,0
PLC.N0000,2021,7,13.149999999999999,0
PLR.N0000,2021,7,9.7,0
RAL.N0000,2021,7,3.8,0
RCL.N0000,2021,7,36.95,0
RICH.N0000,2021,7,17.0,0
RIL.N0000,2021,7,7.300000000000001,0
RWSL.N0000,2021,7,6.2,0
SAMP.N0000,2021,7,52.45,0
SDB.N0000,2021,7,50.650000000000006,0
SELI.N0000,2021,7,670.5,0
SEMB.N0000,2021,7,0.4,0
SEYB.N0000,2021,7,48.45,0
SEYB.X0000,2021,7,38.1,0
SFL.N0000,2021,7,8.75,0
SFL.P0000,2021,7,4.65,0
SHAL.N0000,2021,7,1036.5,0
SHL.N0000,2021,7,11.25,0
SHOT.N0000,2021,7,16.2,0
SINH.N0000,2021,7,2.3,0
SIRA.N0000,2021,7,7.15,0
SPEN.N0000,2021,7,62.349999999999994,0
SUN.N0000,2021,7,25.75,0
TAFL.N0000,2021,7,235.75,0
TAP.N0000,2021,7,5.8,0
TILE.N0000,2021,7,54.1,0
TJL.N0000,2021,7,40.6,0
TKYO.N0000,2021,7,65.44999999999999,0
TKYO.X0000,2021,7,58.2,0
TYRE.N0000,2021,7,90.8,0
UBC.N0000,2021,7,11.7,0
UDPL.N0000,2021,7,22.55,0
VFIN.N0000,2021,7,39.4,0
VLL.N0000,2021,7,5.9,0
VONE.N0000,2021,7,53.7,0
VPEL.N0000,2021,7,8.3,0
WATA.N0000,2021,7,52.15,0
WIND.N0000,2021,7,18.95,0
AAIC.N0000,2021,8,30.85,0
ACL.N0000,2021,8,40.1,0
AEL.N0000,2021,8,22.6,0
AGST.N0000,2021,8,7.7,0
ALHP.N0000,2021,8,1.1,0
ALUM.N0000,2021,8,12.8,0
AMF.N0000,2021,8,207.625,0
AMF.R0000,2021,8,59.8,0
AMSL.N0000,2021,8,14.9,0
ASIR.N0000,2021,8,29.3,0
ASIY.N0000,2021,8,3.3,0
BFL.N0000,2021,8,153.375,0
BIL.N0000,2021,8,6.85,0
BLI.N0000,2021,8,7.9,0
BOGA.N0000,2021,8,59.3,0
BRWN.N0000,2021,8,175.875,0
CARE.N0000,2021,8,38.95,0
CARG.N0000,2021,8,241.75,0
CCS.N0000,2021,8,625.0,0
CDB.X0000,2021,8,86.45,0
CFIN.N0000,2021,8,84.2,0
CFLB.N0000,2021,8,14.45,0
CFVF.N0000,2021,8,50.3,0
CIC.N0000,2021,8,47.349999999999994,0
CIC.X0000,2021,8,39.2,0
CIND.N0000,2021,8,107.5,0
CINV.N0000,2021,8,55.7,0
CITW.N0000,2021,8,3.4,0
CLC.N0000,2021,8,10.15,0
COCR.N0000,2021,8,25.5,0
COMB.N0000,2021,8,84.7,0
COMB.X0000,2021,8,76.05,0
CRL.R0000,2021,8,0.1,0
CTC.N0000,2021,8,950.0,0
CTHR.N0000,2021,8,183.0,0
CWL.N0000,2021,8,13.5,0
DFCC.N0000,2021,8,58.8,0
DIAL.N0000,2021,8,11.55,0
DIPD.N0000,2021,8,56.55,0
DIST.N0000,2021,8,18.9,0
DPL.N0000,2021,8,14.7,0
EAST.N0000,2021,8,10.0,0
ELPL.N0000,2021,8,55.8,0
EXPO.N0000,2021,8,84.15,0
GHLL.N0000,2021,8,8.55,0
GLAS.N0000,2021,8,13.4,0
GOOD.N0000,2021,8,1005.0,0
GRAN.N0000,2021,8,129.25,0
GREG.N0000,2021,8,41.2,0
GSF.N0000,2021,8,12.350000000000001,0
HASU.N0000,2021,8,46.349999999999994,0
HAYC.N0000,2021,8,86.65,0
HAYL.N0000,2021,8,79.5,0
HHL.N0000,2021,8,76.0,0
HNB.N0000,2021,8,131.0,0
HNB.X0000,2021,8,110.875,0
IDL.N0000,2021,8,6.35,0
JINS.N0000,2021,8,26.05,0
JKH.N0000,2021,8,134.125,0
KGAL.N0000,2021,8,110.0,0
KOTA.N0000,2021,8,4.45,0
KOTA.R0000,2021,8,0.3,0
KZOO.N0000,2021,8,8.0,0
LDEV.N0000,2021,8,4.75,0
LFIN.N0000,2021,8,62.2,0
LIOC.N0000,2021,8,20.15,0
LION.N0000,2021,8,558.5,0
LLUB.N0000,2021,8,107.5,0
LMF.N0000,2021,8,169.625,0
LOFC.N0000,2021,8,7.5,0
LOLC.N0000,2021,8,466.75,0
LPRT.N0000,2021,8,155.75,0
LVEF.N0000,2021,8,10.8,0
LWL.N0000,2021,8,71.45,0
MELS.N0000,2021,8,50.25,0
MFL.N0000,2021,8,10.4,0
MGT.N0000,2021,8,25.15,0
NDB.N0000,2021,8,77.05,0
NEST.N0000,2021,8,1250.375,0
NHL.N0000,2021,8,6.75,0
NIFL.N0000,2021,8,472.625,0
NTB.N0000,2021,8,55.5,0
ONAL.N0000,2021,8,36.0,0
OSEA.N0000,2021,8,16.0,0
PALM.N0000,2021,8,53.150000000000006,0
PAP.N0000,2021,8,4.1,0
PARQ.N0000,2021,8,27.95,0
PDL.N0000,2021,8,128.0,0
PINS.N0000,2021,8,33.4,0
PLC.N0000,2021,8,11.9,0
PLR.N0000,2021,8,9.149999999999999,0
RAL.N0000,2021,8,3.9,0
RCL.N0000,2021,8,39.7,0
RICH.N0000,2021,8,16.55,0
RIL.N0000,2021,8,7.9,0
RWSL.N0000,2021,8,6.8,0
SAMP.N0000,2021,8,50.6,0
SDB.N0000,2021,8,50.650000000000006,0
SELI.N0000,2021,8,678.0,0
SEMB.N0000,2021,8,0.5,0
SEYB.N0000,2021,8,46.05,0
SEYB.X0000,2021,8,36.3,0
SFL.N0000,2021,8,9.4,0
SFL.P0000,2021,8,4.3,0
SHAL.N0000,2021,8,1036.5,0
SHL.N0000,2021,8,11.1,0
SHOT.N0000,2021,8,15.3,0
SINH.N0000,2021,8,2.6,0
SIRA.N0000,2021,8,7.949999999999999,0
SPEN.N0000,2021,8,66.0,0
SUN.N0000,2021,8,25.75,0
TAFL.N0000,2021,8,219.75,0
TAP.N0000,2021,8,18.9,0
TILE.N0000,2021,8,62.05,0
TJL.N0000,2021,8,42.05,0
TKYO.N0000,2021,8,53.75,0
TKYO.X0000,2021,8,45.95,0
TYRE.N0000,2021,8,90.7,0
UBC.N0000,2021,8,11.7,0
UDPL.N0000,2021,8,21.6,0
VFIN.N0000,2021,8,38.9,0
