Currency,Date,"Buy Rate","Sell Rate"
AUD,2021-01-15,148.6639,153.8082
AUD,2021-01-13,147.3858,152.1574
AUD,2021-01-12,145.9411,150.5819
AUD,2021-01-11,144.6267,149.6577
AUD,2021-01-08,143.9198,148.7589
AUD,2021-01-07,146.2048,151.2602
AUD,2021-01-06,145.1261,150.4064
AUD,2021-01-05,144.7189,149.6417
AUD,2021-01-04,141.5715,147.4559
AUD,2021-01-01,141.3553,147.3248
AUD,2020-12-31,140.7395,146.6075
AUD,2020-12-30,140.3573,146.2603
AUD,2020-12-28,140.5804,147.7612
AUD,2020-12-24,142.1529,149.0986
AUD,2020-12-23,140.7252,146.6633
AUD,2020-12-22,139.7567,146.3367
AUD,2020-12-21,139.3637,145.8110
AUD,2020-12-18,139.5526,146.2034
AUD,2020-12-17,139.5995,146.1630
AUD,2020-12-16,138.3197,144.9743
AUD,2020-12-15,137.9259,144.3463
AUD,2020-12-14,137.5393,144.0446
AUD,2020-12-11,137.6527,143.4263
AUD,2020-12-10,135.5711,141.9241
AUD,2020-12-09,135.1078,141.5355
AUD,2020-12-08,135.1781,141.5136
AUD,2020-12-07,135.0592,141.3967
AUD,2020-12-04,135.0680,141.4988
AUD,2020-12-03,134.9717,141.3992
AUD,2020-12-02,133.9585,140.2255
AUD,2020-12-01,133.6718,139.8282
AUD,2020-11-30,134.0328,140.2114
AUD,2020-11-27,133.2508,139.4010
AUD,2020-11-26,133.6723,139.9311
AUD,2020-11-25,133.5849,139.7416
AUD,2020-11-24,132.4226,138.5574
AUD,2020-11-23,132.6159,138.8333
AUD,2020-11-20,131.6783,137.8689
AUD,2020-11-19,131.6122,137.8039
AUD,2020-11-18,131.7756,137.9670
AUD,2020-11-17,132.4276,138.7172
AUD,2020-11-16,131.5573,137.8265
AUD,2020-11-13,130.2640,136.4935
AUD,2020-11-12,131.2848,137.5452
AUD,2020-11-11,131.6445,137.9206
AUD,2020-11-10,131.2544,137.4387
AUD,2020-11-09,131.3127,137.4997
AUD,2020-11-06,130.7576,137.0019
AUD,2020-11-05,129.0963,135.2455
AUD,2020-11-04,128.0873,134.2638
AUD,2020-11-03,127.0537,133.1424
AUD,2020-11-02,126.2875,132.3735
AUD,2020-10-29,127.1019,133.1910
AUD,2020-10-28,128.4212,134.5391
AUD,2020-10-27,128.3484,134.5333
AUD,2020-10-26,128.0982,134.2766
AUD,2020-10-23,128.1493,134.3321
AUD,2020-10-22,127.7017,133.8873
AUD,2020-10-21,127.4641,133.5630
AUD,2020-10-20,126.8136,132.8955
AUD,2020-10-19,127.6877,133.7940
AUD,2020-10-16,127.6564,133.7589
AUD,2020-10-15,128.6379,134.8274
AUD,2020-10-14,129.0335,135.1820
AUD,2020-10-13,129.0677,135.2025
AUD,2020-10-12,130.0101,136.1696
AUD,2020-10-09,129.2239,135.3627
AUD,2020-10-08,128.5305,134.6541
AUD,2020-10-07,128.2970,134.4114
AUD,2020-10-06,129.6584,135.8754
AUD,2020-10-05,129.6011,135.7600
AUD,2020-10-02,129.5081,135.6629
AUD,2020-09-30,128.9091,135.0488
AUD,2020-09-29,128.2509,134.3797
AUD,2020-09-28,127.6853,133.7851
AUD,2020-09-25,127.6283,133.7517
AUD,2020-09-24,127.4468,133.6160
AUD,2020-09-23,128.9936,135.1464
AUD,2020-09-22,130.6870,136.8834
AUD,2020-09-21,132.5193,138.7558
AUD,2020-09-18,132.2977,138.5320
AUD,2020-09-17,131.4842,137.7270
AUD,2020-09-16,131.8183,138.0764
AUD,2020-09-15,131.6258,137.8947
AUD,2020-09-14,131.1852,137.4272
AUD,2020-09-11,131.1627,137.4058
AUD,2020-09-10,130.9240,137.1590
AUD,2020-09-09,129.9899,136.2066
AUD,2020-09-08,131.2954,137.5379
AUD,2020-09-07,131.7462,138.0196
AUD,2020-09-04,131.5874,137.8316
AUD,2020-09-03,132.6080,138.8732
AUD,2020-09-02,133.5240,139.8353
AUD,2020-08-31,134.1063,140.4017
AUD,2020-08-28,132.2637,138.5041
AUD,2020-08-27,131.6899,137.9108
AUD,2020-08-26,130.9338,137.1559
AUD,2020-08-25,129.6287,135.7477
AUD,2020-08-24,129.2394,135.4150
AUD,2020-08-21,129.8585,136.0496
AUD,2020-08-20,130.1539,136.9294
AUD,2020-08-19,130.4212,136.5468
AUD,2020-08-18,129.5147,135.6258
AUD,2020-08-17,128.6020,134.8649
AUD,2020-08-14,127.5738,133.6715
AUD,2020-08-13,128.0891,134.2092
AUD,2020-08-12,128.0299,134.1237
AUD,2020-08-11,129.5399,135.2363
AUD,2020-08-10,129.6285,135.8931
AUD,2020-08-07,130.6772,136.9653
AUD,2020-08-06,130.3353,136.6126
AUD,2020-08-05,130.1879,136.4788
AUD,2020-08-04,129.1438,135.3985
AUD,2020-07-31,130.6189,136.9105
AUD,2020-07-30,130.2271,136.5006
AUD,2020-07-29,129.9579,136.2244
AUD,2020-07-28,129.8093,136.0595
AUD,2020-07-27,129.4043,135.6455
AUD,2020-07-24,128.9990,135.2308
AUD,2020-07-23,129.5317,135.7827
AUD,2020-07-22,129.5097,135.7518
AUD,2020-07-21,127.4987,133.7058
AUD,2020-07-20,126.5855,132.8328
AUD,2020-07-17,126.6852,132.9307
AUD,2020-07-16,126.8037,133.0545
AUD,2020-07-15,126.9882,133.2351
AUD,2020-07-14,125.8546,132.0877
AUD,2020-07-13,126.3786,132.6137
AUD,2020-07-10,125.9495,132.1694
AUD,2020-07-09,126.5356,132.7747
AUD,2020-07-08,126.2128,131.9226
AUD,2020-07-07,126.3971,132.6454
AUD,2020-07-06,126.5011,132.2017
AUD,2020-07-03,125.7630,132.0423
AUD,2020-07-02,125.8142,131.5748
AUD,2020-07-01,125.7206,131.4799
AUD,2020-06-30,125.0201,131.0834
AUD,2020-06-29,125.1681,130.9169
AUD,2020-06-26,124.8934,130.6357
AUD,2020-06-25,125.1121,130.8555
AUD,2020-06-24,126.6787,132.4468
AUD,2020-06-23,125.7888,132.0759
AUD,2020-06-22,124.6576,130.9129
AUD,2020-06-19,124.9851,130.7240
AUD,2020-06-18,124.6747,130.9362
AUD,2020-06-17,124.5656,130.8785
AUD,2020-06-16,126.1883,132.5569
AUD,2020-06-15,123.4288,129.6712
AUD,2020-06-12,123.2185,129.4560
AUD,2020-06-11,125.9674,132.2699
AUD,2020-06-10,125.7346,132.0405
AUD,2020-06-09,126.4905,132.7561
AUD,2020-06-08,126.0911,132.5224
AUD,2020-06-04,125.0013,131.2518
AUD,2020-06-03,125.7226,132.1412
AUD,2020-06-02,122.8622,129.2643
AUD,2020-06-01,122.2903,128.0777
AUD,2020-05-29,120.6519,126.4025
AUD,2020-05-28,120.3724,126.1429
AUD,2020-05-27,120.6074,126.3743
AUD,2020-05-26,118.9257,124.8174
AUD,2020-05-22,119.0457,125.0044
AUD,2020-05-21,119.5845,125.3216
AUD,2020-05-20,119.5921,125.3318
AUD,2020-05-19,119.3107,125.0415
AUD,2020-05-18,117.6372,123.9720
AUD,2020-05-15,118.1161,123.8198
AUD,2020-05-14,117.7824,124.0962
AUD,2020-05-13,118.0668,124.6107
AUD,2020-05-12,117.6321,123.8390
AUD,2020-05-11,119.4253,125.9884
AUD,2020-05-06,118.9040,124.4697
AUD,2020-05-05,118.7593,124.5901
AUD,2020-05-04,119.5613,125.0281
AUD,2020-04-30,123.3868,129.4262
AUD,2020-04-29,122.6825,128.9988
AUD,2020-04-28,121.4315,127.5964
AUD,2020-04-27,120.6826,127.4222
AUD,2020-04-24,119.9844,126.9258
AUD,2020-04-23,119.1653,126.6142
AUD,2020-04-22,118.9729,126.0890
AUD,2020-04-21,118.5528,125.3047
AUD,2020-04-20,119.1754,125.8280
AUD,2020-04-17,118.5788,126.0474
AUD,2020-04-16,117.5598,124.3735
AUD,2020-04-15,119.7473,126.6032
AUD,2020-04-09,119.3773,126.2193
AUD,2020-04-08,117.6662,124.4404
AUD,2020-04-06,114.8548,121.5270
AUD,2020-04-03,112.8402,119.0857
AUD,2020-04-02,112.5818,118.7778
AUD,2020-04-01,113.4075,119.6281
AUD,2020-03-31,114.1931,120.4399
AUD,2020-03-30,113.6210,119.8381
AUD,2020-03-27,113.0355,118.9486
AUD,2020-03-24,108.9360,114.5963
AUD,2020-03-20,106.9393,112.5392
AUD,2020-03-19,101.4532,106.2006
AUD,2020-03-18,108.8302,113.7901
AUD,2020-03-17,110.5347,115.5463
AUD,2020-03-13,112.9024,117.8509
AUD,2020-03-12,115.5507,120.4408
AUD,2020-03-11,116.3000,121.2440
AUD,2020-03-10,116.9851,121.9308
AUD,2020-03-06,117.4018,122.3605
AUD,2020-03-05,117.9881,122.9640
AUD,2020-03-04,117.7888,122.7562
AUD,2020-03-03,116.2616,121.1914
AUD,2020-03-02,116.3441,121.2774
AUD,2020-02-28,116.6512,121.5892
AUD,2020-02-27,116.5673,121.5086
AUD,2020-02-26,117.3476,122.3078
AUD,2020-02-25,117.7382,122.7048
AUD,2020-02-24,117.4312,122.3896
AUD,2020-02-20,118.3656,123.3532
AUD,2020-02-19,119.0098,124.0301
AUD,2020-02-18,118.8959,123.8980
AUD,2020-02-17,119.5030,124.5241
AUD,2020-02-14,119.4993,124.5164
AUD,2020-02-13,119.4678,124.4963
AUD,2020-02-12,119.5601,124.5826
AUD,2020-02-11,119.0812,124.1023
AUD,2020-02-10,118.9850,123.9915
AUD,2020-02-07,119.3095,124.3223
AUD,2020-02-06,119.9329,124.9588
AUD,2020-02-05,119.6095,124.6435
AUD,2020-02-03,118.8972,123.8984
AUD,2020-01-31,119.3382,124.3555
AUD,2020-01-30,119.7400,124.7609
AUD,2020-01-29,120.3130,125.3540
AUD,2020-01-28,120.0781,125.1091
AUD,2020-01-27,120.9496,126.0058
AUD,2020-01-24,121.6590,126.7351
AUD,2020-01-23,122.1396,127.2391
AUD,2020-01-22,121.4740,126.5412
AUD,2020-01-21,121.8441,126.9241
AUD,2020-01-20,122.2011,127.2870
AUD,2020-01-17,122.4214,127.5128
AUD,2020-01-16,122.8205,127.9203
AUD,2020-01-14,122.5405,127.6337
AUD,2020-01-13,122.8238,127.9244
AUD,2020-01-09,122.2653,127.3528
AUD,2020-01-08,122.0543,127.1361
AUD,2020-01-07,123.1358,128.2485
AUD,2020-01-06,123.3662,128.4807
AUD,2020-01-03,123.7784,128.9740
AUD,2020-01-02,124.4848,129.6449
AUD,2020-01-01,124.6310,129.8303
AUD,2019-12-31,124.5813,129.7282
AUD,2019-12-30,124.3453,129.4880
AUD,2019-12-27,123.4429,128.5612
AUD,2019-12-26,122.9796,128.0882
AUD,2019-12-24,122.7696,127.8705
AUD,2019-12-23,122.5126,127.6105
AUD,2019-12-20,122.4190,127.5801
AUD,2019-12-19,121.8982,126.9774
AUD,2019-12-18,121.3763,126.4457
AUD,2019-12-17,121.8155,126.8933
AUD,2019-12-16,121.9789,127.0768
AUD,2019-12-13,122.6278,127.7226
AUD,2019-12-12,122.1371,127.2188
AUD,2019-12-10,121.2470,126.3067
AUD,2019-12-09,121.2735,126.3330
AUD,2019-12-06,121.5332,126.5999
AUD,2019-12-05,121.4891,126.5542
AUD,2019-12-04,121.4308,126.4930
AUD,2019-12-03,121.0885,126.1466
AUD,2019-12-02,119.9531,124.9830
AUD,2019-11-29,119.7568,124.7817
AUD,2019-11-28,119.8423,124.8708
AUD,2019-11-27,120.6797,125.7274
AUD,2019-11-26,119.9942,125.0367
AUD,2019-11-25,119.8070,124.8489
AUD,2019-11-22,119.4317,124.4507
AUD,2019-11-21,119.2737,124.3048
AUD,2019-11-20,119.7169,124.7465
AUD,2019-11-19,119.4360,124.4580
AUD,2019-11-18,120.0976,125.1339
AUD,2019-11-15,120.0497,125.0817
AUD,2019-11-14,120.1339,125.1675
AUD,2019-11-13,120.9833,126.0391
AUD,2019-11-08,121.7949,126.8849
AUD,2019-11-07,121.5634,126.6321
AUD,2019-11-06,121.8086,126.8879
AUD,2019-11-05,121.6598,126.7320
AUD,2019-11-04,122.7070,127.8046
AUD,2019-11-01,122.5991,127.7079
AUD,2019-10-31,123.1367,128.2461
AUD,2019-10-30,121.9974,127.0729
AUD,2019-10-29,121.6563,126.7297
AUD,2019-10-28,121.0411,126.0941
AUD,2019-10-25,120.9807,126.0324
AUD,2019-10-24,121.6514,126.7235
AUD,2019-10-23,121.6565,126.7285
AUD,2019-10-22,122.2919,127.3753
AUD,2019-10-21,122.2421,127.3245
AUD,2019-10-18,121.7119,126.7746
AUD,2019-10-17,120.8341,125.8740
AUD,2019-10-16,119.9056,124.9320
AUD,2019-10-15,120.1668,125.1886
AUD,2019-10-14,119.9869,125.0048
AUD,2019-10-11,119.7921,124.8068
AUD,2019-10-10,119.2042,124.2120
AUD,2019-10-09,119.0583,124.0655
AUD,2019-10-08,119.4079,124.4243
AUD,2019-10-07,119.9192,124.9441
AUD,2019-10-04,120.0006,125.0297
AUD,2019-10-03,119.5264,124.5375
AUD,2019-10-02,119.8709,124.9033
AUD,2019-10-01,120.1302,125.1679
AUD,2019-09-30,120.3702,125.4131
AUD,2019-09-27,120.2406,125.2701
AUD,2019-09-26,120.0665,125.0952
AUD,2019-09-25,120.4972,125.5391
AUD,2019-09-24,120.2786,125.3094
AUD,2019-09-23,120.1502,125.1797
AUD,2019-09-20,120.2563,125.3029
AUD,2019-09-19,120.1858,125.2157
AUD,2019-09-18,121.1981,126.1570
AUD,2019-09-17,121.0332,125.9865
AUD,2019-09-16,121.4151,126.3959
AUD,2019-09-12,121.4404,126.4089
AUD,2019-09-11,121.1565,126.1155
AUD,2019-09-10,121.1822,126.1407
AUD,2019-09-09,121.3398,126.3031
AUD,2019-09-06,120.6032,125.5487
AUD,2019-09-05,120.5278,125.4749
AUD,2019-09-04,119.7045,124.6305
AUD,2019-09-03,117.9427,122.8243
AUD,2019-09-02,118.1558,123.0423
AUD,2019-08-30,118.5793,123.4764
AUD,2019-08-29,118.9111,123.8163
AUD,2019-08-28,118.6990,123.5978
AUD,2019-08-27,119.0867,123.9961
AUD,2019-08-26,118.6057,123.5041
AUD,2019-08-23,118.8368,123.7362
AUD,2019-08-22,118.5480,123.4459
AUD,2019-08-21,118.2248,123.1177
AUD,2019-08-20,117.7388,122.6264
AUD,2019-08-19,117.5875,122.4675
AUD,2019-08-16,117.7004,122.5821
AUD,2019-08-15,117.4828,122.3602
AUD,2019-08-13,117.0918,121.9585
AUD,2019-08-09,117.9936,122.8934
AUD,2019-08-08,117.7806,122.6600
AUD,2019-08-07,116.9626,121.8189
AUD,2019-08-06,117.5274,122.4009
AUD,2019-08-05,117.2015,122.0838
AUD,2019-08-02,117.6694,122.5528
AUD,2019-08-01,118.2791,123.1886
AUD,2019-07-31,118.7874,123.7081
AUD,2019-07-30,119.1111,124.0383
AUD,2019-07-29,119.2135,124.1415
AUD,2019-07-26,119.8513,124.7949
AUD,2019-07-25,120.4149,125.3733
AUD,2019-07-24,120.3299,125.2899
AUD,2019-07-23,121.0602,126.0371
AUD,2019-07-22,121.1995,126.1796
AUD,2019-07-19,121.7155,126.7091
AUD,2019-07-18,120.8512,125.8242
AUD,2019-07-17,120.6211,125.6014
AUD,2019-07-15,120.7989,125.7755
AUD,2019-07-12,120.1159,125.0692
AUD,2019-07-11,119.8488,124.8000
AUD,2019-07-10,119.1578,124.0845
AUD,2019-07-09,120.0153,124.9644
AUD,2019-07-08,120.4326,125.4638
AUD,2019-07-05,121.1809,126.2295
AUD,2019-07-04,121.3660,126.4199
AUD,2019-07-03,120.7402,125.7801
AUD,2019-07-02,120.4262,125.4555
AUD,2019-07-01,121.0747,126.1214
AUD,2019-06-28,121.1369,126.1879
AUD,2019-06-27,120.8925,125.9338
AUD,2019-06-26,120.2882,125.3161
AUD,2019-06-25,120.2983,125.3253
AUD,2019-06-24,120.3160,125.4305
AUD,2019-06-21,119.9079,125.0155
AUD,2019-06-20,119.2476,124.3328
AUD,2019-06-19,118.9663,124.0493
AUD,2019-06-18,118.3623,123.5626
AUD,2019-06-17,118.9856,124.2192
AUD,2019-06-14,119.1653,124.3887
AUD,2019-06-13,119.3778,124.6097
AUD,2019-06-12,120.0134,125.2630
AUD,2019-06-11,120.1080,125.3635
AUD,2019-06-10,120.4885,125.7584
AUD,2019-06-07,120.4034,125.6642
AUD,2019-06-06,120.3350,125.5939
AUD,2019-06-04,120.3379,125.5970
AUD,2019-06-03,119.9970,125.2595
AUD,2019-05-31,119.2989,124.5303
AUD,2019-05-30,119.3942,124.6271
AUD,2019-05-29,119.4426,124.6857
AUD,2019-05-28,119.3695,124.6037
AUD,2019-05-27,119.5858,124.8372
AUD,2019-05-24,118.8300,124.0497
AUD,2019-05-23,118.7714,123.9839
AUD,2019-05-22,118.6744,123.8899
AUD,2019-05-21,118.8363,124.0566
AUD,2019-05-17,118.6218,123.8392
AUD,2019-05-16,119.1792,124.4064
AUD,2019-05-15,119.8259,125.0708
AUD,2019-05-14,120.0683,125.3200
AUD,2019-05-13,120.3516,125.6157
AUD,2019-05-10,120.4537,125.7296
AUD,2019-05-09,119.3789,124.6263
AUD,2019-05-08,121.5451,126.8400
AUD,2019-05-07,121.4590,126.7528
AUD,2019-05-06,120.9152,126.1915
AUD,2019-05-03,121.0291,126.3250
AUD,2019-05-02,121.0906,126.3793
AUD,2019-04-30,121.2349,126.5298
AUD,2019-04-29,121.1679,126.4612
AUD,2019-04-26,120.4089,125.6798
AUD,2019-04-25,120.1672,125.4385
AUD,2019-04-24,120.3141,125.5895
AUD,2019-04-23,121.7981,127.1117
AUD,2019-04-22,121.8834,127.1999
AUD,2019-04-18,122.6713,127.9408
AUD,2019-04-17,122.7098,127.9800
AUD,2019-04-16,122.1552,127.4062
AUD,2019-04-12,121.8321,127.0756
AUD,2019-04-11,122.4113,127.6734
AUD,2019-04-10,121.6555,126.8935
AUD,2019-04-09,121.7978,127.0476
AUD,2019-04-08,121.4339,126.6725
AUD,2019-04-05,121.7554,127.0075
AUD,2019-04-04,121.7039,126.9493
AUD,2019-04-03,121.2226,126.4620
AUD,2019-04-02,121.6050,126.8497
AUD,2019-04-01,122.2657,127.5399
AUD,2019-03-29,122.1821,127.4351
AUD,2019-03-28,122.2474,127.5030
AUD,2019-03-27,123.5572,128.8430
AUD,2019-03-26,124.1111,129.4046
AUD,2019-03-25,123.2955,128.5827
AUD,2019-03-22,123.7127,129.0136
AUD,2019-03-21,125.0507,130.3696
AUD,2019-03-19,124.0413,129.3318
AUD,2019-03-18,124.0186,129.3252
AUD,2019-03-15,123.9389,129.2405
AUD,2019-03-14,123.7449,129.0276
AUD,2019-03-13,123.4698,128.7471
AUD,2019-03-12,123.5792,128.8753
AUD,2019-03-11,122.7965,128.0582
AUD,2019-03-08,122.4935,127.7629
AUD,2019-03-07,122.9314,128.2017
AUD,2019-03-06,123.4806,128.7614
AUD,2019-03-05,124.4535,129.7573
AUD,2019-03-01,124.9479,130.2591
AUD,2019-02-28,125.7271,131.0605
AUD,2019-02-27,126.3529,131.7062
AUD,2019-02-26,125.9059,131.2614
AUD,2019-02-25,125.5665,130.9020
AUD,2019-02-22,124.6187,129.9247
AUD,2019-02-21,125.8096,131.1499
AUD,2019-02-20,126.0899,131.4361
AUD,2019-02-18,125.0308,130.3661
AUD,2019-02-15,123.8280,129.1180
AUD,2019-02-14,124.0778,129.3879
AUD,2019-02-13,124.1575,129.4611
AUD,2019-02-12,123.2254,128.5064
AUD,2019-02-11,123.5674,128.8564
AUD,2019-02-08,123.0172,128.2922
AUD,2019-02-07,123.6711,128.9592
AUD,2019-02-06,125.0198,130.3453
AUD,2019-02-05,124.8983,130.2267
AUD,2019-02-01,126.5328,131.8839
AUD,2019-01-31,127.6048,132.9807
AUD,2019-01-30,127.3434,132.7040
AUD,2019-01-29,127.2348,132.5909
AUD,2019-01-28,127.9533,133.3279
AUD,2019-01-25,126.2997,131.6286
AUD,2019-01-24,127.3211,132.6754
AUD,2019-01-23,127.1656,132.5195
AUD,2019-01-22,127.2162,132.5830
AUD,2019-01-21,127.4144,132.7747
AUD,2019-01-18,128.1385,133.5183
AUD,2019-01-17,127.8926,133.2742
AUD,2019-01-16,128.3364,133.7957
AUD,2019-01-14,128.1048,133.5663
AUD,2019-01-11,128.1534,133.6186
AUD,2019-01-10,127.8205,133.2627
AUD,2019-01-09,127.8748,133.3299
AUD,2019-01-08,127.3532,132.7816
AUD,2019-01-07,127.3995,132.8276
AUD,2019-01-04,125.5299,130.9045
AUD,2019-01-03,124.0624,129.4009
AUD,2019-01-02,125.4547,130.8289
AUD,2019-01-01,126.2095,131.7352
AUD,2018-12-31,126.3231,131.7185
AUD,2018-12-28,125.6926,131.0891
AUD,2018-12-27,125.5240,130.9023
AUD,2018-12-26,124.9739,130.3406
AUD,2018-12-24,125.1070,130.4847
AUD,2018-12-21,125.9534,131.3487
AUD,2018-12-20,125.4589,130.8585
AUD,2018-12-19,126.7848,132.2092
AUD,2018-12-18,126.5896,132.0080
AUD,2018-12-17,126.2739,131.6856
AUD,2018-12-14,126.3198,131.7309
AUD,2018-12-13,126.8640,132.2912
AUD,2018-12-12,126.6611,132.0995
AUD,2018-12-11,126.1877,131.6035
AUD,2018-12-10,126.2199,131.6354
AUD,2018-12-07,126.7251,132.1502
AUD,2018-12-06,126.7482,132.1725
AUD,2018-12-05,128.0386,133.5025
AUD,2018-12-04,128.7487,134.2339
AUD,2018-12-03,128.9516,134.4518
AUD,2018-11-30,128.6398,134.1296
AUD,2018-11-29,128.2620,133.7289
AUD,2018-11-28,127.7270,133.1728
AUD,2018-11-27,127.2831,132.7255
AUD,2018-11-26,127.2651,132.7049
AUD,2018-11-23,126.8639,132.2940
AUD,2018-11-21,125.3305,130.7296
AUD,2018-11-19,126.3745,131.8205
AUD,2018-11-16,125.4363,130.8037
AUD,2018-11-15,125.4146,130.7817
AUD,2018-11-14,124.2446,129.5753
AUD,2018-11-13,123.3573,128.6661
AUD,2018-11-12,123.9071,129.2273
AUD,2018-11-09,124.0077,129.3376
AUD,2018-11-08,123.9217,129.2475
AUD,2018-11-07,123.1597,128.4776
AUD,2018-11-05,122.5484,127.8375
AUD,2018-11-02,122.5372,127.8379
AUD,2018-11-01,122.1945,127.4637
AUD,2018-10-31,120.8896,126.1414
AUD,2018-10-30,120.3831,125.6117
AUD,2018-10-29,120.0064,125.2450
AUD,2018-10-26,119.1758,124.3912
AUD,2018-10-25,119.4328,124.6565
AUD,2018-10-23,119.1626,124.3686
AUD,2018-10-22,119.2949,124.5043
AUD,2018-10-19,118.9890,124.1933
AUD,2018-10-18,119.1797,124.3898
AUD,2018-10-17,119.1995,124.4102
AUD,2018-10-16,118.9479,124.1558
AUD,2018-10-15,118.0119,123.1955
AUD,2018-10-12,119.2003,124.4171
AUD,2018-10-11,118.3517,123.5423
AUD,2018-10-10,119.0854,124.2961
AUD,2018-10-09,118.1966,123.3485
AUD,2018-10-08,117.4201,122.5671
AUD,2018-10-05,117.4868,122.6245
AUD,2018-10-04,117.7242,122.8839
AUD,2018-10-03,118.8436,124.0252
AUD,2018-10-02,119.4675,124.6719
AUD,2018-10-01,119.4427,124.6400
AUD,2018-09-28,119.2924,124.4914
AUD,2018-09-27,119.8932,125.1064
AUD,2018-09-26,120.1861,125.4062
AUD,2018-09-25,119.4545,124.6687
AUD,2018-09-21,120.3759,125.6037
AUD,2018-09-20,118.7065,123.6867
AUD,2018-09-19,117.2122,122.1461
AUD,2018-09-18,116.0021,120.9178
AUD,2018-09-17,114.6399,119.3821
AUD,2018-09-14,114.5701,119.3886
AUD,2018-09-13,114.3000,119.1015
AUD,2018-09-12,112.6789,117.4393
AUD,2018-09-11,112.9531,117.6778
AUD,2018-09-10,112.6344,117.3550
AUD,2018-09-07,113.5976,118.3437
AUD,2018-09-06,114.2717,118.9603
AUD,2018-09-05,114.2381,118.9381
AUD,2018-09-04,113.7997,118.4745
AUD,2018-09-03,113.4329,118.1044
AUD,2018-08-31,114.5542,119.2537
AUD,2018-08-30,115.0855,119.7982
AUD,2018-08-29,115.8140,120.5582
AUD,2018-08-28,115.6424,120.3688
AUD,2018-08-27,115.4348,120.1595
AUD,2018-08-24,114.2970,119.0050
AUD,2018-08-23,114.6466,119.3522
AUD,2018-08-21,115.4986,120.2364
AUD,2018-08-20,114.7006,119.4055
AUD,2018-08-17,114.1469,118.8385
AUD,2018-08-16,113.7840,118.4790
AUD,2018-08-15,113.0905,117.7635
AUD,2018-08-14,113.9673,118.6564
AUD,2018-08-13,113.8811,118.5676
AUD,2018-08-10,115.4098,120.1415
AUD,2018-08-09,116.4295,121.1818
AUD,2018-08-08,116.2158,120.9750
AUD,2018-08-07,115.6168,120.3611
AUD,2018-08-06,115.7243,120.4618
AUD,2018-08-03,115.1603,119.8782
AUD,2018-08-02,115.6015,120.3459
AUD,2018-08-01,115.9690,120.7098
AUD,2018-07-31,116.0414,120.7840
AUD,2018-07-30,115.4647,120.2071
AUD,2018-07-26,116.2910,121.0521
AUD,2018-07-25,115.7062,120.4415
AUD,2018-07-24,115.2994,120.0242
AUD,2018-07-23,116.2125,120.9573
AUD,2018-07-20,114.9514,119.6796
AUD,2018-07-19,116.2726,121.0277
AUD,2018-07-18,115.6052,120.3362
AUD,2018-07-17,116.0303,120.7016
AUD,2018-07-16,115.8783,120.5497
AUD,2018-07-13,115.6768,120.3501
AUD,2018-07-12,114.9771,119.6209
AUD,2018-07-11,115.7046,120.3648
AUD,2018-07-10,116.5825,121.2776
AUD,2018-07-09,116.2409,120.9294
AUD,2018-07-06,114.8486,119.4925
AUD,2018-07-05,114.7571,119.4005
AUD,2018-07-04,114.9852,119.6439
AUD,2018-07-03,113.8023,118.4198
AUD,2018-07-02,114.6014,119.2524
AUD,2018-06-29,114.2300,118.8727
AUD,2018-06-28,114.1429,118.7662
AUD,2018-06-26,115.2876,119.9413
AUD,2018-06-25,115.6223,120.2852
AUD,2018-06-22,115.4379,120.1042
AUD,2018-06-21,115.3335,120.0598
AUD,2018-06-20,115.7457,120.4721
AUD,2018-06-19,115.9669,120.6972
AUD,2018-06-18,116.2812,121.0257
AUD,2018-06-14,118.1606,122.8847
AUD,2018-06-13,118.1418,122.8560
AUD,2018-06-12,118.8660,123.5983
AUD,2018-06-11,118.4161,123.1492
AUD,2018-06-08,118.4500,123.1879
AUD,2018-06-07,118.9470,123.6887
AUD,2018-06-06,118.8634,123.6019
AUD,2018-06-05,118.5570,123.2928
AUD,2018-06-04,118.0676,122.7824
AUD,2018-06-01,117.2247,121.8880
AUD,2018-05-31,117.0627,121.7692
AUD,2018-05-30,115.9602,120.6230
AUD,2018-05-28,117.1319,121.8275
AUD,2018-05-25,117.0842,121.7914
AUD,2018-05-24,116.9720,121.6743
AUD,2018-05-23,116.7975,121.4825
AUD,2018-05-22,117.2479,121.9591
AUD,2018-05-21,116.3970,121.0732
AUD,2018-05-18,116.2029,120.8771
AUD,2018-05-17,116.8107,121.4938
AUD,2018-05-16,115.4304,120.0881
AUD,2018-05-15,116.4295,121.1081
AUD,2018-05-14,116.8363,121.5319
AUD,2018-05-11,116.3727,121.0513
AUD,2018-05-10,115.4305,120.0903
AUD,2018-05-09,114.8061,119.2930
AUD,2018-05-08,115.8706,120.3829
AUD,2018-05-04,116.6105,121.3109
AUD,2018-05-03,115.9834,120.8794
AUD,2018-05-02,115.6549,120.5444
AUD,2018-05-01,116.3059,121.2239
AUD,2018-04-27,116.1217,121.3708
AUD,2018-04-26,116.6660,121.5826
AUD,2018-04-25,116.6686,121.7778
AUD,2018-04-24,116.7284,121.8327
AUD,2018-04-23,117.3624,122.4850
AUD,2018-04-20,117.9202,123.0784
AUD,2018-04-19,118.8019,123.9668
AUD,2018-04-18,118.7627,123.9244
AUD,2018-04-17,118.6373,123.7946
AUD,2018-04-16,118.4450,123.6099
AUD,2018-04-12,118.1529,123.3013
