Label,Year,Month,TradeVolume,ShareVolume,Turnover (Rs.)
MGT.N0000,2023,06,51.0,48965.5,1113792.85
NDB.N0000,2023,06,62.5,37802.0,1748302.8499999999
NHL.N0000,2023,06,227.0,752282.0,3056654.0
NTB.N0000,2023,06,35.0,43607.0,2828910.8
ONAL.N0000,2023,06,4.0,132.0,3168.0
OSEA.N0000,2023,06,12.5,14439.5,207467.8
PACK.N0000,2023,06,68.5,180760.0,2447189.05
PALM.N0000,2023,06,13.0,2267.0,101048.3
PAP.N0000,2023,06,18.0,27335.0,82787.1
PARQ.N0000,2023,06,37.5,65988.5,929620.2
PINS.N0000,2023,06,25.5,19625.5,412765.85
PLC.N0000,2023,06,45.5,205252.0,1579148.5
PLR.N0000,2023,06,108.5,264961.5,1970367.85
RAL.N0000,2023,06,32.0,80811.0,390552.05
RCL.N0000,2023,06,183.0,369740.5,10230126.55
RICH.N0000,2023,06,46.5,58939.0,1103186.55
RIL.N0000,2023,06,44.0,96949.0,475136.6
RWSL.N0000,2023,06,16.0,53652.5,388849.30000000005
SAMP.N0000,2023,06,283.5,844536.0,46930290.0
SDB.N0000,2023,06,16.0,6490.0,165293.8
SEMB.N0000,2023,06,33.0,366284.5,235836.7
SEYB.N0000,2023,06,25.5,50676.0,1667661.9
SEYB.X0000,2023,06,26.5,51220.0,1100863.3
SHOT.N0000,2023,06,15.0,8433.0,77800.65
SINH.N0000,2023,06,6.0,6943.0,16735.2
SIRA.N0000,2023,06,29.5,45041.0,468336.4
SPEN.N0000,2023,06,29.0,13339.0,1580409.375
SUN.N0000,2023,06,41.5,98183.0,4176048.75
TAFL.N0000,2023,06,8.5,1773.5,238667.125
TAP.N0000,2023,06,71.0,157858.0,1517212.15
TILE.N0000,2023,06,68.5,21176.5,914224.3
TJL.N0000,2023,06,30.0,25822.0,772813.2
TKYO.N0000,2023,06,34.0,37018.5,1609215.6
TKYO.X0000,2023,06,30.0,37585.0,1550659.9
TYRE.N0000,2023,06,19.0,2883.0,168343.2
UBC.N0000,2023,06,44.5,181939.0,1717654.85
UDPL.N0000,2023,06,15.0,1537.0,102259.4
VFIN.N0000,2023,06,33.0,44957.5,1465082.35
VLL.N0000,2023,06,7.0,9153.5,51935.55
VONE.N0000,2023,06,138.5,216590.5,7660895.6
VPEL.N0000,2023,06,34.5,105865.0,706772.1
WATA.N0000,2023,06,95.5,27970.0,1978284.25
WIND.N0000,2023,06,13.0,10865.0,180424.0
AAF.N0000,2023,07,66.0,202612.0,2471276.5
AAIC.N0000,2023,07,331.0,287870.0,23418410.15
ABAN.N0000,2023,07,7.5,243.5,37698.125
ABL.N0000,2023,07,133.0,1590411.0,3980146.9
ACAP.N0000,2023,07,21.0,32202.0,133123.3
ACL.N0000,2023,07,286.0,289041.0,24528303.25
ACME.N0000,2023,07,38.0,130552.0,904707.2
AEL.N0000,2023,07,143.0,629055.0,11350893.149999999
AFSL.N0000,2023,07,14.0,1822.0,41934.8
AGAL.N0000,2023,07,159.0,204746.0,7366290.7
AGST.N0000,2023,07,212.0,1082877.0,12408469.25
AHPL.N0000,2023,07,20.0,54478.0,2552682.5
AHUN.N0000,2023,07,53.0,185047.0,12891219.0
AINS.N0000,2023,07,3.0,310.0,6820.0
ALLI.N0000,2023,07,100.0,39490.0,3487151.4
ALUF.N0000,2023,07,27.0,41305.0,235758.9
ALUM.N0000,2023,07,96.0,517302.0,5193253.2
AMF.N0000,2023,07,31.0,69624.0,568910.1000000001
AMSL.N0000,2023,07,22.0,6215.5,79835.4
APLA.N0000,2023,07,28.0,2315.0,921247.75
ASCO.N0000,2023,07,40.0,81940.0,1081637.1
ASHO.N0000,2023,07,7.0,89.0,62977.5
ASIR.N0000,2023,07,24.0,7590.5,183544.0
ASIY.N0000,2023,07,44.5,199228.0,853807.8500000001
ASPH.N0000,2023,07,22.0,595189.0,187062.0
ATL.N0000,2023,07,7.0,1080.0,12104.0
ATLL.N0000,2023,07,8.0,308.0,9733.8
AUTO.N0000,2023,07,4.0,55.0,6249.5
BALA.N0000,2023,07,55.0,37294.0,2532085.7
BBH.N0000,2023,07,27.0,20662.0,263557.4
BERU.N0000,2023,07,19.0,148307.0,218989.8
BFL.N0000,2023,07,42.0,8816.0,1320518.5
BFN.N0000,2023,07,17.0,64080.0,492974.5
BIL.N0000,2023,07,588.5,11621408.5,75357076.15
BLUE.N0000,2023,07,44.0,261187.0,108162.4
BLUE.X0000,2023,07,12.0,124900.0,48759.9
BOGA.N0000,2023,07,42.5,20421.5,1152079.75
BOPL.N0000,2023,07,12.0,4500.0,207018.5
BPPL.N0000,2023,07,11.0,9245.0,210359.0
BREW.N0000,2023,07,1.5,3.0,3643.75
BRR.N0000,2023,07,1.0,1.0,11.4
BRWN.N0000,2023,07,88.0,30233.0,3766343.375
BUKI.N0000,2023,07,10.0,283.0,119529.0
CABO.N0000,2023,07,13.0,2619.0,134577.8
CALF.N0000,2023,07,12.0,1285.5,82315.45000000001
CALT.N0000,2023,07,638.5,1972246.0,100335534.65
CARE.N0000,2023,07,46.5,24295.0,1308443.65
CARG.N0000,2023,07,15.0,1050.0,269400.5
CARS.N0000,2023,07,11.0,502.0,145558.75
CCS.N0000,2023,07,60.5,60035.5,2734493.4
CDB.N0000,2023,07,10.0,205.0,39057.0
CDB.X0000,2023,07,29.0,9001.0,727621.0
CERA.N0000,2023,07,3.0,86.0,9175.5
CFI.N0000,2023,07,6.0,479.0,33611.0
CFIN.N0000,2023,07,106.0,104979.5,9818502.45
CFLB.N0000,2023,07,57.0,159911.5,4887810.6
CFVF.N0000,2023,07,290.5,954910.0,38829237.05
CHL.N0000,2023,07,3.0,73.0,9382.125
CHL.X0000,2023,07,3.0,7.0,741.0
CHMX.N0000,2023,07,6.0,2743.0,211567.4
CHOT.N0000,2023,07,73.0,134571.0,2654101.4
CIC.N0000,2023,07,150.0,432243.5,30274955.75
CIC.X0000,2023,07,149.0,368329.5,20230322.5
CIND.N0000,2023,07,81.0,65435.0,6883080.5
CINS.N0000,2023,07,5.0,107.0,276823.5
CINS.X0000,2023,07,60.0,4755.0,4434306.0
CINV.N0000,2023,07,107.0,93778.5,5132736.75
CIT.N0000,2023,07,4.0,216.0,26067.875
CITH.N0000,2023,07,18.5,13130.0,68071.75
CITW.N0000,2023,07,38.5,339665.5,946537.15
CLND.N0000,2023,07,12.0,3716.0,70246.7
COCO.N0000,2023,07,26.0,15399.0,348190.1
COCO.X0000,2023,07,6.0,777.0,13286.7
COCR.N0000,2023,07,120.0,118924.0,4427857.6
COLO.N0000,2023,07,19.0,3184.0,240255.0
COMB.N0000,2023,07,306.0,840694.0,72558397.6
COMB.X0000,2023,07,122.5,180378.0,12672549.100000001
COMD.N0000,2023,07,7.0,786.0,91081.0
CONN.N0000,2023,07,16.0,9119.0,210595.9
CRL.N0000,2023,07,12.0,8220.0,66570.0
CSD.N0000,2023,07,20.0,21500.0,291250.0
CSF.N0000,2023,07,20.0,206113.0,114064.4
CTBL.N0000,2023,07,97.0,556132.0,3279936.1
CTC.N0000,2023,07,40.0,3479.0,3156257.75
CTEA.N0000,2023,07,5.5,31.0,34370.25
CTHR.N0000,2023,07,6.5,3067.0,627228.875
CTLD.N0000,2023,07,10.0,1013.0,25167.6
CWL.N0000,2023,07,20.5,10958.0,111636.54999999999
CWM.N0000,2023,07,107.0,39440.0,4263096.0
DFCC.N0000,2023,07,363.5,962041.5,59770540.7
DIAL.N0000,2023,07,84.5,1346614.0,14466949.5
DIMO.N0000,2023,07,26.0,592.0,308927.5
DIPD.N0000,2023,07,292.0,492805.5,15822433.3
DIST.N0000,2023,07,101.5,591756.5,13180829.1
DOCK.N0000,2023,07,11.0,2908.0,175020.3
DPL.N0000,2023,07,59.0,242136.5,6384910.75
EAST.N0000,2023,07,27.0,81308.0,684984.45
EBCR.N0000,2023,07,14.0,8485.0,198306.5
ECL.N0000,2023,07,29.0,17207.0,276202.5
EDEN.N0000,2023,07,91.0,157291.0,2048342.0
ELPL.N0000,2023,07,81.5,13031.5,1223204.6
EMER.N0000,2023,07,39.0,46136.0,411404.0
EML.N0000,2023,07,88.0,393268.5,1657321.25
ETWO.N0000,2023,07,5.0,233.0,9346.4
EXPO.N0000,2023,07,576.0,376102.5,53270814.0
GEST.N0000,2023,07,16.0,2136.0,183489.2
GHLL.N0000,2023,07,112.5,355199.5,5051319.9
GLAS.N0000,2023,07,149.0,457946.5,11403236.45
GRAN.N0000,2023,07,42.5,24822.0,2466802.5
GREG.N0000,2023,07,15.5,8485.0,305751.85
GUAR.N0000,2023,07,49.0,14504.0,1428850.0
HAPU.N0000,2023,07,15.0,2910.0,133638.4
HARI.N0000,2023,07,3.0,3.0,13196.0
HASU.N0000,2023,07,44.5,72646.5,3758324.2
HAYC.N0000,2023,07,121.5,158552.0,10993989.0
HAYL.N0000,2023,07,502.0,693016.5,63534780.5
HBS.N0000,2023,07,114.5,327138.0,4290890.75
HDFC.N0000,2023,07,23.0,11755.0,431046.6
HEXP.N0000,2023,07,36.0,7665.0,477138.7
HHL.N0000,2023,07,129.0,270537.0,20429303.5
HNB.N0000,2023,07,212.0,356672.5,60619929.125
HNB.X0000,2023,07,99.5,101840.5,12878738.0
HNBF.N0000,2023,07,69.0,174392.0,1057119.8
HNBF.X0000,2023,07,9.0,6852.0,39096.4
HOPL.N0000,2023,07,23.0,20731.0,1062202.4
HPFL.N0000,2023,07,9.0,5401.0,44052.0
HPL.N0000,2023,07,32.0,14720.0,424306.6
HPWR.N0000,2023,07,20.0,24100.0,373324.9
HSIG.N0000,2023,07,39.0,30515.0,1221783.7
HUNA.N0000,2023,07,13.0,5078.0,144188.8
HUNT.N0000,2023,07,3.0,12.0,8161.5
HVA.N0000,2023,07,38.0,29826.0,144481.0
JETS.N0000,2023,07,72.0,278126.0,2480480.0
JINS.N0000,2023,07,45.0,113080.5,3478328.5999999996
JKH.N0000,2023,07,172.0,762127.0,119729807.55
JKL.N0000,2023,07,13.0,2399.0,169323.8
KAHA.N0000,2023,07,34.0,12926.0,284162.0
KCAB.N0000,2023,07,74.0,9309.0,3023003.5
KDL.N0000,2023,07,3.0,801.0,18762.8
KFP.N0000,2023,07,2.0,43.5,7139.75
KGAL.N0000,2023,07,20.5,2800.5,371322.125
KHC.N0000,2023,07,17.0,6786.0,60739.7
KHL.N0000,2023,07,119.0,708578.0,13875240.5
KOTA.N0000,2023,07,267.0,1441069.0,11023544.65
KVAL.N0000,2023,07,116.0,70674.0,5843071.4
KZOO.N0000,2023,07,85.0,245536.0,1826222.4
LALU.N0000,2023,07,44.0,79620.0,1434024.0
LAMB.N0000,2023,07,3.0,6.0,2299.0
LCBF.N0000,2023,07,40.5,199143.0,494380.19999999995
LCEY.N0000,2023,07,23.0,7895.0,590742.9
LDEV.N0000,2023,07,105.0,290571.0,7354729.25
LFIN.N0000,2023,07,92.0,112705.5,7351635.4
LGIL.N0000,2023,07,68.5,325079.0,2234141.65
LGL.N0000,2023,07,44.0,67710.0,2186449.2
LGL.X0000,2023,07,25.0,232188.0,4410726.0
LHCL.N0000,2023,07,20.0,4195.0,456494.75
LHL.N0000,2023,07,8.5,1631.5,47948.8
LIOC.N0000,2023,07,620.0,804321.0,116398732.625
LION.N0000,2023,07,4.5,31.0,21959.625
LITE.N0000,2023,07,17.0,20034.0,300479.9
LLUB.N0000,2023,07,133.5,124614.0,11919458.100000001
LMF.N0000,2023,07,39.0,11396.5,1632980.375
LOFC.N0000,2023,07,440.0,4970880.5,29588946.95
LOLC.N0000,2023,07,315.0,110233.0,49123481.5
LPL.N0000,2023,07,9.0,2445.0,21426.5
LPL.X0000,2023,07,8.0,5461.0,43703.3
LPRT.N0000,2023,07,5.0,38.0,7661.0
LUMX.N0000,2023,07,31.0,99424.0,697970.25
LVEF.N0000,2023,07,21.5,27450.0,170979.25
LVEN.N0000,2023,07,6.0,2010.0,80409.0
LWL.N0000,2023,07,114.0,126155.5,6731601.75
MADU.N0000,2023,07,25.0,39967.0,461719.8
MAL.N0000,2023,07,28.0,7705.0,475631.5
MAL.X0000,2023,07,8.0,1161.0,43447.7
MARA.N0000,2023,07,62.0,975684.0,2436197.4
MASK.N0000,2023,07,39.0,76789.0,3130352.9
MBSL.N0000,2023,07,93.0,351411.0,1802359.1
MCPL.N0000,2023,07,21.0,10984.0,350210.1
MDL.N0000,2023,07,9.0,5000.0,49475.85
MEL.N0000,2023,07,12.0,12809.0,29472.4
MELS.N0000,2023,07,208.5,830818.5,58247541.3
MGT.N0000,2023,07,162.5,588761.0,15667628.799999999
MHDL.N0000,2023,07,31.0,46433.0,162645.5
MRH.N0000,2023,07,8.0,2603.0,36209.5
MSL.N0000,2023,07,1.0,14.0,2901.75
MULL.N0000,2023,07,9.0,21504.0,25805.0
NAMU.N0000,2023,07,14.0,1501.0,591392.75
NDB.N0000,2023,07,262.0,654241.5,46515481.2
NEH.N0000,2023,07,7.5,78.0,109577.625
NTB.N0000,2023,07,121.5,332314.0,28232945.4
NTB.X0000,2023,07,13.5,562.0,48609.7
ODEL.N0000,2023,07,10.0,1200.0,19488.9
ONAL.N0000,2023,07,8.0,211.0,6261.3
OSEA.N0000,2023,07,50.0,116780.5,1946550.85
PABC.N0000,2023,07,346.0,1734668.0,28588629.0
PACK.N0000,2023,07,160.5,532434.0,7982308.35
PALM.N0000,2023,07,57.5,14869.0,623010.8500000001
PAP.N0000,2023,07,44.0,208511.5,710159.55
PARQ.N0000,2023,07,136.5,326801.0,5801310.4
PEG.N0000,2023,07,28.0,6977.0,185620.9
PHAR.N0000,2023,07,8.0,2320.0,116028.0
PINS.N0000,2023,07,73.0,107398.5,2721785.85
PLC.N0000,2023,07,140.5,1185542.5,11205860.7
PLR.N0000,2023,07,184.0,779176.5,6602318.75
PMB.N0000,2023,07,23.0,68474.0,337016.0
RAL.N0000,2023,07,92.5,713803.5,3809431.2
RCH.N0000,2023,07,13.0,16212.0,1455514.2
RCL.N0000,2023,07,419.5,744726.5,24743237.8
REEF.N0000,2023,07,38.0,56905.0,377596.7
REG.N0000,2023,07,9.0,1733.0,79356.3
RENU.N0000,2023,07,5.0,1086.5,417129.25
REXP.N0000,2023,07,25.0,1006.0,603100.75
RFL.N0000,2023,07,10.5,2659.0,78856.75
RGEM.N0000,2023,07,55.0,5006.0,437650.3
RHL.N0000,2023,07,44.0,101125.0,1625853.6
RHL.X0000,2023,07,8.0,7933.0,96000.5
RHTL.N0000,2023,07,19.0,23461.0,446792.6
RICH.N0000,2023,07,103.0,410625.0,9041762.55
RIL.N0000,2023,07,149.5,985894.5,6040326.15
RPBH.N0000,2023,07,9.0,4805.5,133039.3
RWSL.N0000,2023,07,33.0,53525.5,405504.05000000005
SAMP.N0000,2023,07,763.0,1413226.5,98409114.55000001
SCAP.N0000,2023,07,490.0,2772283.0,31647169.8
SDB.N0000,2023,07,63.5,54549.0,1685521.15
SEMB.N0000,2023,07,75.5,1540907.5,1176909.75
SEMB.X0000,2023,07,31.0,1473062.0,442086.3
SERV.N0000,2023,07,40.0,144242.0,1512668.9
SEYB.N0000,2023,07,92.5,109547.5,4813954.300000001
SEYB.X0000,2023,07,143.5,319326.0,10208276.35
SFCL.N0000,2023,07,7.0,61.0,19882.75
SFIN.N0000,2023,07,35.0,54204.0,785412.2
SHAW.N0000,2023,07,3.5,106.5,8410.6
SHOT.N0000,2023,07,83.5,254328.0,2737045.6500000004
SHOT.X0000,2023,07,35.0,210499.0,1568358.2
SIGV.N0000,2023,07,7.0,698.0,41772.15
SIL.N0000,2023,07,3.5,63.0,11857.0
SING.N0000,2023,07,5.5,554.0,21922.1
SINH.N0000,2023,07,16.0,20947.5,53321.7
SINI.N0000,2023,07,7.0,1434.5,51747.6
SINS.N0000,2023,07,40.0,135732.0,2147812.5
SIRA.N0000,2023,07,50.0,170080.5,2059430.0999999999
SLND.N0000,2023,07,1.0,2.0,2650.0
SLTL.N0000,2023,07,157.0,92973.0,9357897.0
SMOT.N0000,2023,07,6.0,38.0,7070.75
SOY.N0000,2023,07,7.0,93.0,98462.125
SPEN.N0000,2023,07,71.5,117282.5,14758057.625
STAF.N0000,2023,07,15.0,8535.0,266728.2
SUN.N0000,2023,07,155.5,440816.5,22212829.95
TAFL.N0000,2023,07,22.0,13854.0,2271634.75
TAJ.N0000,2023,07,25.0,12190.0,218890.8
TANG.N0000,2023,07,5.0,1030.5,60673.2
TAP.N0000,2023,07,148.0,527147.0,5552214.699999999
TESS.N0000,2023,07,46.0,278591.0,316463.2
TESS.X0000,2023,07,7.0,13978.0,10982.4
TILE.N0000,2023,07,137.0,129676.5,6710646.85
TJL.N0000,2023,07,71.0,150050.5,5062387.15
TKYO.N0000,2023,07,123.0,454344.0,25898878.7
TKYO.X0000,2023,07,99.0,296680.0,14917272.2
TPL.N0000,2023,07,88.0,26965.0,2957159.25
TRAN.N0000,2023,07,3.0,140.0,6854.0
TSML.N0000,2023,07,31.0,19606.0,1029669.3
TYRE.N0000,2023,07,38.5,17231.5,1124696.0
UAL.N0000,2023,07,30.0,52238.0,1761268.9
UBC.N0000,2023,07,92.5,359501.5,3725387.85
UCAR.N0000,2023,07,2.0,11.0,7634.0
UDPL.N0000,2023,07,36.0,5804.0,457343.2
UML.N0000,2023,07,22.0,6208.0,349256.9
VFIN.N0000,2023,07,72.0,99489.0,3483974.2
VLL.N0000,2023,07,17.0,26545.0,160495.4
VLL.X0000,2023,07,10.5,14338.0,63615.8
VONE.N0000,2023,07,370.0,767048.5,36402279.2
VPEL.N0000,2023,07,51.5,177105.0,1192783.2999999998
WAPO.N0000,2023,07,153.0,114944.0,2610655.5
WATA.N0000,2023,07,149.5,92311.0,6965350.2
WIND.N0000,2023,07,33.0,67856.5,1159053.9
YORK.N0000,2023,07,16.0,639.0,95228.0
AAF.N0000,2023,08,18.0,42537.0,553519.8
AAIC.N0000,2023,08,226.0,175648.0,13159572.6
ABAN.N0000,2023,08,4.5,73.0,11020.75
ABL.N0000,2023,08,63.0,629173.0,1532516.3
ACAP.N0000,2023,08,11.0,12822.0,49569.5
ACL.N0000,2023,08,189.0,234159.0,16883405.2
ACME.N0000,2023,08,8.5,6646.0,44069.0
AEL.N0000,2023,08,84.0,264497.0,4546049.8
AFSL.N0000,2023,08,5.0,270.0,6794.0
AGAL.N0000,2023,08,64.0,90787.0,3139889.1
AGST.N0000,2023,08,211.0,822205.0,8201749.3
AHPL.N0000,2023,08,53.0,90485.0,5125989.7
AHUN.N0000,2023,08,37.0,37386.0,2581008.1
AINS.N0000,2023,08,7.0,4205.0,104062.5
ALLI.N0000,2023,08,117.0,43002.0,4020137.5
ALUM.N0000,2023,08,54.0,113972.0,1021640.6
AMF.N0000,2023,08,51.0,118466.0,1367121.3
AMSL.N0000,2023,08,13.5,15607.5,199229.8
APLA.N0000,2023,08,32.0,1247.0,523379.5
ASCO.N0000,2023,08,21.0,32372.0,431283.9
ASHO.N0000,2023,08,3.0,10.5,8152.0
ASIR.N0000,2023,08,26.5,16857.5,438770.85
ASIY.N0000,2023,08,29.0,104150.0,427548.5
ASPH.N0000,2023,08,32.0,904238.0,272874.2
ATL.N0000,2023,08,6.0,1200.0,13715.0
ATLL.N0000,2023,08,4.0,200.0,6120.0
AUTO.N0000,2023,08,4.0,61.0,7527.25
BALA.N0000,2023,08,40.0,15351.0,929924.6
BBH.N0000,2023,08,13.0,9028.0,125221.3
BERU.N0000,2023,08,20.0,53972.0,79958.0
BFL.N0000,2023,08,105.0,62378.0,11067510.25
BFN.N0000,2023,08,18.0,70908.0,534972.0
BIL.N0000,2023,08,447.0,5611047.0,34032218.0
BLUE.N0000,2023,08,26.0,341580.0,146584.7
BLUE.X0000,2023,08,7.0,99691.0,29907.4
BOGA.N0000,2023,08,39.0,15799.0,872176.0
BOPL.N0000,2023,08,12.0,1310.0,56175.399999999994
BPPL.N0000,2023,08,14.0,15553.0,360818.2
BREW.N0000,2023,08,2.0,2.0,2449.5
BRR.N0000,2023,08,11.0,3237.0,36314.4
BRWN.N0000,2023,08,54.0,12361.0,1566176.25
BUKI.N0000,2023,08,6.0,202.5,82446.375
CABO.N0000,2023,08,7.0,2970.0,167887.1
CALF.N0000,2023,08,8.0,480.0,30818.5
CALT.N0000,2023,08,1254.0,1770619.0,127640098.5
CARE.N0000,2023,08,34.0,23157.0,1221083.4
CARG.N0000,2023,08,11.5,398.5,131193.875
CARS.N0000,2023,08,5.0,68.5,20213.0
CCS.N0000,2023,08,39.0,44282.0,2099446.8
CDB.N0000,2023,08,8.0,130.0,25862.75
CDB.X0000,2023,08,17.0,6646.0,558593.5
CERA.N0000,2023,08,3.5,386.5,39103.75
CFI.N0000,2023,08,7.0,504.0,37648.8
CFIN.N0000,2023,08,167.0,320006.0,40200971.0
CFLB.N0000,2023,08,39.0,148216.0,4556006.7
CFVF.N0000,2023,08,529.0,1260486.0,62445066.0
CHL.N0000,2023,08,2.5,110.0,14008.0
CHL.X0000,2023,08,2.0,275.5,28788.625
CHMX.N0000,2023,08,5.5,1134.5,97308.8
CHOT.N0000,2023,08,75.0,117182.0,2578171.0
CIC.N0000,2023,08,65.0,114101.0,8327677.5
CIC.X0000,2023,08,87.0,202229.0,10847886.9
CIND.N0000,2023,08,56.0,41910.0,4434571.0
CINS.N0000,2023,08,3.0,12.0,30542.5
CINS.X0000,2023,08,23.0,1735.0,1539576.0
CINV.N0000,2023,08,67.0,29900.0,1784992.8
CIT.N0000,2023,08,3.0,152.5,18110.625
CITH.N0000,2023,08,14.0,33758.0,182735.65
CITW.N0000,2023,08,36.0,240841.0,697938.9
CLND.N0000,2023,08,18.0,6590.0,124114.0
COCO.N0000,2023,08,11.0,4686.0,99249.1
COCO.X0000,2023,08,4.5,797.5,12729.3
COCR.N0000,2023,08,161.0,254211.0,9596034.4
COLO.N0000,2023,08,23.0,1644.0,134819.8
COMB.N0000,2023,08,326.0,511686.0,54128766.75
COMB.X0000,2023,08,113.0,217003.0,17251165.3
COMD.N0000,2023,08,9.0,158.0,18301.25
CONN.N0000,2023,08,15.0,9484.0,225925.6
CPRT.N0000,2023,08,13.0,345.0,33778.0
CRL.N0000,2023,08,13.0,6350.0,49250.5
CSD.N0000,2023,08,17.0,16235.5,212972.65
CSF.N0000,2023,08,15.0,221723.0,110861.9
CTBL.N0000,2023,08,41.0,82708.0,400761.6
CTC.N0000,2023,08,41.0,3813.0,3533102.25
CTEA.N0000,2023,08,12.0,101.0,104255.0
CTHR.N0000,2023,08,2.5,241.0,51542.625
CTLD.N0000,2023,08,4.0,1107.0,27575.0
CWL.N0000,2023,08,20.0,8381.0,96642.5
CWM.N0000,2023,08,84.0,17508.0,1652163.0
DFCC.N0000,2023,08,286.0,798409.0,69126746.9
DIAL.N0000,2023,08,83.0,417478.0,4597477.0
DIMO.N0000,2023,08,16.0,630.0,360560.0
DIPD.N0000,2023,08,187.0,233583.0,7502093.2
DIST.N0000,2023,08,154.0,1218695.0,30436066.4
DOCK.N0000,2023,08,15.0,1934.0,111266.2
DPL.N0000,2023,08,23.0,50525.0,1338422.5
EAST.N0000,2023,08,10.0,8380.0,72065.4
EBCR.N0000,2023,08,15.0,13416.0,317603.8
ECL.N0000,2023,08,28.0,19713.0,294081.7
EDEN.N0000,2023,08,70.0,86099.0,1187780.7
ELPL.N0000,2023,08,40.0,7718.0,699865.9
EMER.N0000,2023,08,11.0,14131.0,120615.1
EML.N0000,2023,08,40.0,117764.0,476197.6
ETWO.N0000,2023,08,1.0,9.0,356.29999999999995
EXPO.N0000,2023,08,276.0,261254.0,38361585.0
GEST.N0000,2023,08,12.0,695.0,62453.75
GHLL.N0000,2023,08,74.0,178688.0,2902549.9
GLAS.N0000,2023,08,52.0,107686.0,2796032.0
GRAN.N0000,2023,08,241.0,186973.0,24109076.75
GREG.N0000,2023,08,10.0,4544.0,160352.8
GUAR.N0000,2023,08,20.0,9877.0,991419.0
HAPU.N0000,2023,08,18.0,4997.0,213639.0
HARI.N0000,2023,08,2.5,4.5,18184.875
HASU.N0000,2023,08,30.0,46595.0,2556186.0
HAYC.N0000,2023,08,71.0,52671.0,3698503.8
HAYL.N0000,2023,08,281.0,442560.0,38282653.2
HBS.N0000,2023,08,75.0,148041.0,1982584.0
HDFC.N0000,2023,08,17.0,6966.0,247940.0
HEXP.N0000,2023,08,16.0,3201.0,185454.5
HHL.N0000,2023,08,100.0,290823.0,23165741.7
HNB.N0000,2023,08,123.0,202093.0,40323266.75
HNB.X0000,2023,08,78.0,88437.0,13442787.0
HNBF.N0000,2023,08,20.0,43486.0,252188.0
HNBF.X0000,2023,08,6.0,5032.0,27696.6
HOPL.N0000,2023,08,16.0,5673.0,270542.5
HPFL.N0000,2023,08,48.0,57667.0,562396.5
HPL.N0000,2023,08,30.0,12013.0,332210.7
HPWR.N0000,2023,08,29.0,46714.0,644966.4
HSIG.N0000,2023,08,39.0,27987.0,1190132.7
HUNA.N0000,2023,08,13.0,8522.0,239089.0
HUNT.N0000,2023,08,2.5,16.5,10997.5
HVA.N0000,2023,08,14.0,11419.0,50127.5
JETS.N0000,2023,08,59.0,282948.0,2595538.7
JINS.N0000,2023,08,46.0,67911.0,3041171.0
JKH.N0000,2023,08,339.0,1404497.0,268083415.5
JKL.N0000,2023,08,2.5,103.5,7146.25
KAHA.N0000,2023,08,34.0,18545.0,372465.3
KCAB.N0000,2023,08,75.0,6491.0,1817452.0
KDL.N0000,2023,08,7.5,1153.0,28568.2
KFP.N0000,2023,08,4.0,103.5,17671.5
KGAL.N0000,2023,08,18.0,1637.0,211900.125
KHC.N0000,2023,08,17.0,16872.0,143407.0
KHL.N0000,2023,08,82.0,250584.0,5634503.2
KOTA.N0000,2023,08,131.0,470205.0,3669129.4
KVAL.N0000,2023,08,89.0,64126.0,5108131.2
KZOO.N0000,2023,08,101.0,412669.0,3854271.0
LALU.N0000,2023,08,34.0,52640.0,883534.0
LAMB.N0000,2023,08,2.0,6.5,2612.625
LCBF.N0000,2023,08,27.0,88907.0,223809.6
LCEY.N0000,2023,08,22.0,5782.0,448646.3
LDEV.N0000,2023,08,111.0,162199.0,4179698.0
LFIN.N0000,2023,08,106.0,101555.0,7351736.1
LGIL.N0000,2023,08,41.0,67580.0,439477.0
LGL.N0000,2023,08,25.0,44942.0,1649675.2
LGL.X0000,2023,08,14.0,5875.0,128539.6
LHCL.N0000,2023,08,24.0,12045.0,1218213.75
LHL.N0000,2023,08,12.0,2702.0,95349.8
LIOC.N0000,2023,08,384.0,619248.0,75084210.0
LION.N0000,2023,08,6.0,602.5,426901.5
LITE.N0000,2023,08,11.5,6908.5,98064.35
LLUB.N0000,2023,08,117.0,138463.0,12713990.9
LMF.N0000,2023,08,35.0,9187.0,1550685.75
LOFC.N0000,2023,08,346.0,2799605.0,16379730.1
LOLC.N0000,2023,08,163.0,30408.0,14582167.25
LPL.N0000,2023,08,8.0,3238.0,29198.0
LPL.X0000,2023,08,4.5,1042.0,7970.75
LPRT.N0000,2023,08,4.0,106.0,23850.0
LUMX.N0000,2023,08,22.0,55226.0,382711.9
LVEF.N0000,2023,08,22.0,45078.0,283991.8
LVEN.N0000,2023,08,4.5,169.0,6622.6
LWL.N0000,2023,08,96.0,110962.0,5788547.0
MADU.N0000,2023,08,9.0,3498.0,39180.6
MAL.N0000,2023,08,8.5,889.0,52545.5
MAL.X0000,2023,08,6.0,500.0,16560.6
MARA.N0000,2023,08,59.0,1122118.0,3312279.7
MASK.N0000,2023,08,25.0,7769.0,280515.4
MBSL.N0000,2023,08,44.0,145939.0,761085.3
MCPL.N0000,2023,08,55.0,31666.0,1012750.5
MDL.N0000,2023,08,12.0,3985.0,39792.4
MEL.N0000,2023,08,18.0,61397.0,130845.8
MELS.N0000,2023,08,114.0,910906.0,72018270.6
MGT.N0000,2023,08,463.0,1230105.0,54627976.7
