Label,Year,Month,Close (Rs.),TradeVolume,ShareVolume,Turnover (Rs.),Loan Rate,Inflation,Buy Rate,Election
SEMB.N0000,2010,11,1.2473684210526317,147.0,8109400.0,9789570.0,9.0,7.0,110.8355,0
SEYB.N0000,2010,11,97.3,42.0,51800.0,4845090.0,9.0,7.0,110.8355,0
SHOT.N0000,2010,11,115.48333333333332,2.5,1050.0,113500.0,9.0,7.0,110.8355,0
SPEN.N0000,2010,11,177.9421052631579,104.0,90400.0,15810460.0,9.0,7.0,110.8355,0
TILE.N0000,2010,11,100.28333333333332,12.0,17250.0,1733035.0,9.0,7.0,110.8355,0
TKYO.N0000,2010,11,48.48947368421052,38.0,113800.0,5573550.0,9.0,7.0,110.8355,0
TYRE.N0000,2010,11,49.7,19.0,12250.0,551900.0,9.0,7.0,110.8355,0
ACL.N0000,2010,12,83.18181818181819,7.0,9900.0,842065.0,9.0,6.9,110.5663,0
ASIR.N0000,2010,12,8.695454545454545,14.0,26900.0,233750.0,9.0,6.9,110.5663,0
BFL.N0000,2010,12,241.7681818181818,93.0,48000.0,12818600.0,9.0,6.9,110.5663,0
BOGA.N0000,2010,12,59.50454545454545,28.0,17000.0,982455.0,9.0,6.9,110.5663,0
BRWN.N0000,2010,12,246.3818181818181,28.0,29250.0,7264155.0,9.0,6.9,110.5663,0
CARG.N0000,2010,12,195.45454545454547,13.5,13050.0,2553620.0,9.0,6.9,110.5663,0
CCS.N0000,2010,12,531.5,4.0,1400.0,745150.0,9.0,6.9,110.5663,0
CFIN.N0000,2010,12,775.3863636363636,20.0,8600.0,6777160.0,9.0,6.9,110.5663,0
CFLB.N0000,2010,12,164.445,9.5,6750.0,1134330.0,9.0,6.9,110.5663,0
CFVF.N0000,2010,12,18.413636363636364,48.0,99150.0,1804700.0,9.0,6.9,110.5663,0
CIC.N0000,2010,12,135.23636363636362,18.0,40850.0,5605825.0,9.0,6.9,110.5663,0
CIC.X0000,2010,12,95.12727272727274,19.0,20600.0,1947875.0,9.0,6.9,110.5663,0
CIND.N0000,2010,12,90.47333333333331,2.0,500.0,46000.0,9.0,6.9,110.5663,0
CINV.N0000,2010,12,115.98181818181818,22.0,13200.0,1501270.0,9.0,6.9,110.5663,0
COMB.N0000,2010,12,262.85,40.5,65050.0,17232000.0,9.0,6.9,110.5663,0
CTC.N0000,2010,12,357.8470588235294,3.0,1500.0,525500.0,9.0,6.9,110.5663,0
DFCC.N0000,2010,12,195.9227272727273,51.0,38700.0,7485125.0,9.0,6.9,110.5663,0
DIPD.N0000,2010,12,118.03125,5.5,6150.0,723690.0,9.0,6.9,110.5663,0
DIST.N0000,2010,12,167.5681818181818,35.0,43900.0,7387545.0,9.0,6.9,110.5663,0
EAST.N0000,2010,12,12.7,13.0,24900.0,318190.0,9.0,6.9,110.5663,0
GHLL.N0000,2010,12,35.52727272727273,31.5,18650.0,666340.0,9.0,6.9,110.5663,0
GLAS.N0000,2010,12,7.595454545454545,266.5,2703150.0,21207300.0,9.0,6.9,110.5663,0
GRAN.N0000,2010,12,67.01818181818182,265.0,491800.0,34419150.0,9.0,6.9,110.5663,0
HAYC.N0000,2010,12,169.315,7.0,4350.0,739245.0,9.0,6.9,110.5663,0
HAYL.N0000,2010,12,343.79090909090905,8.0,10650.0,3614455.0,9.0,6.9,110.5663,0
HNB.N0000,2010,12,400.5863636363636,17.5,23900.0,9555610.0,9.0,6.9,110.5663,0
JKH.N0000,2010,12,297.55454545454546,68.0,402650.0,120783845.0,9.0,6.9,110.5663,0
LMF.N0000,2010,12,107.3047619047619,6.0,9700.0,999150.0,9.0,6.9,110.5663,0
LWL.N0000,2010,12,117.00454545454544,39.5,60850.0,7509110.0,9.0,6.9,110.5663,0
NDB.N0000,2010,12,349.79545454545456,15.5,10200.0,3568695.0,9.0,6.9,110.5663,0
NEST.N0000,2010,12,670.74,2.5,1800.0,1204750.0,9.0,6.9,110.5663,0
ONAL.N0000,2010,12,60.48333333333333,1.5,500.0,30075.0,9.0,6.9,110.5663,0
OSEA.N0000,2010,12,15.1,30.0,56800.0,860445.0,9.0,6.9,110.5663,0
PALM.N0000,2010,12,244.34444444444443,3.0,1200.0,298100.0,9.0,6.9,110.5663,0
PARQ.N0000,2010,12,28.05,10.5,3950.0,112390.0,9.0,6.9,110.5663,0
PDL.N0000,2010,12,46.63636363636363,3.0,2600.0,117930.0,9.0,6.9,110.5663,0
RCL.N0000,2010,12,292.6045454545455,15.0,15200.0,4437215.0,9.0,6.9,110.5663,0
RICH.N0000,2010,12,10.28181818181818,186.5,1020650.0,10531890.0,9.0,6.9,110.5663,0
SAMP.N0000,2010,12,261.79090909090905,73.0,84900.0,22345395.0,9.0,6.9,110.5663,0
SEMB.N0000,2010,12,1.836363636363636,201.0,7130750.0,12813945.0,9.0,6.9,110.5663,0
SEYB.N0000,2010,12,97.81363636363636,35.5,38500.0,3790175.0,9.0,6.9,110.5663,0
SHOT.N0000,2010,12,119.04615384615384,2.0,300.0,35900.0,9.0,6.9,110.5663,0
SPEN.N0000,2010,12,171.9227272727273,64.5,54900.0,9285080.0,9.0,6.9,110.5663,0
TILE.N0000,2010,12,110.94090909090907,24.0,29350.0,3093440.0,9.0,6.9,110.5663,0
TKYO.N0000,2010,12,53.95,43.5,129150.0,7036950.0,9.0,6.9,110.5663,0
TYRE.N0000,2010,12,45.71363636363637,26.0,23500.0,1103625.0,9.0,6.9,110.5663,0
ACL.N0000,2011,1,89.78888888888889,24.0,33950.0,3052140.0,8.5,6.8,110.0975,0
ASIR.N0000,2011,1,8.866666666666667,32.5,157450.0,1366860.0,8.5,6.8,110.0975,0
BFL.N0000,2011,1,437.8277777777778,181.5,97500.0,41652740.0,8.5,6.8,110.0975,0
BOGA.N0000,2011,1,59.0,27.5,14400.0,869965.0,8.5,6.8,110.0975,0
BRWN.N0000,2011,1,255.3111111111112,36.0,34950.0,9016865.0,8.5,6.8,110.0975,0
CARG.N0000,2011,1,212.6833333333333,27.0,31850.0,6788330.0,8.5,6.8,110.0975,0
CCS.N0000,2011,1,594.209090909091,5.0,1800.0,965950.0,8.5,6.8,110.0975,0
CFIN.N0000,2011,1,889.8222222222222,28.0,14800.0,12983495.0,8.5,6.8,110.0975,0
CFLB.N0000,2011,1,276.5777777777778,126.0,132200.0,31215555.0,8.5,6.8,110.0975,0
CFVF.N0000,2011,1,23.37222222222222,314.0,728300.0,18845070.0,8.5,6.8,110.0975,0
CIC.N0000,2011,1,153.61111111111111,58.5,172500.0,26433750.0,8.5,6.8,110.0975,0
CIC.X0000,2011,1,105.38333333333334,44.0,51850.0,5482315.0,8.5,6.8,110.0975,0
CIND.N0000,2011,1,92.85833333333332,3.0,900.0,81430.0,8.5,6.8,110.0975,0
CINV.N0000,2011,1,138.02222222222224,50.5,34050.0,4557695.0,8.5,6.8,110.0975,0
COMB.N0000,2011,1,276.5,51.0,94400.0,26234215.0,8.5,6.8,110.0975,0
CTC.N0000,2011,1,361.1285714285714,5.0,2100.0,751755.0,8.5,6.8,110.0975,0
DFCC.N0000,2011,1,199.88333333333333,58.0,51000.0,10402445.0,8.5,6.8,110.0975,0
DIPD.N0000,2011,1,119.58823529411764,11.0,68800.0,8257060.0,8.5,6.8,110.0975,0
DIST.N0000,2011,1,176.22222222222223,76.0,99550.0,17590225.0,8.5,6.8,110.0975,0
EAST.N0000,2011,1,12.36111111111111,38.5,80000.0,1012360.0,8.5,6.8,110.0975,0
GHLL.N0000,2011,1,37.93333333333333,69.0,52800.0,2003045.0,8.5,6.8,110.0975,0
GLAS.N0000,2011,1,8.116666666666667,206.5,1696750.0,13188200.0,8.5,6.8,110.0975,0
GRAN.N0000,2011,1,138.77777777777777,738.5,881850.0,139718490.0,8.5,6.8,110.0975,0
HAYC.N0000,2011,1,180.22222222222223,8.5,7950.0,1468310.0,8.5,6.8,110.0975,0
HAYL.N0000,2011,1,365.0944444444444,28.0,82950.0,29365870.0,8.5,6.8,110.0975,0
HNB.N0000,2011,1,396.72222222222223,22.0,27500.0,10969300.0,8.5,6.8,110.0975,0
JKH.N0000,2011,1,295.4166666666667,82.5,185700.0,54396565.0,8.5,6.8,110.0975,0
LMF.N0000,2011,1,129.07777777777778,66.0,129500.0,15979735.0,8.5,6.8,110.0975,0
LWL.N0000,2011,1,153.60555555555555,53.5,65900.0,9564865.0,8.5,6.8,110.0975,0
NDB.N0000,2011,1,362.5444444444445,21.5,24100.0,8895145.0,8.5,6.8,110.0975,0
NEST.N0000,2011,1,685.0722222222222,7.0,2650.0,1834725.0,8.5,6.8,110.0975,0
ONAL.N0000,2011,1,60.79230769230769,2.0,800.0,48000.0,8.5,6.8,110.0975,0
OSEA.N0000,2011,1,17.1,76.0,216700.0,3547140.0,8.5,6.8,110.0975,0
PALM.N0000,2011,1,249.1428571428572,3.0,1550.0,383150.0,8.5,6.8,110.0975,0
PARQ.N0000,2011,1,22.53333333333333,28.0,31550.0,732860.0,8.5,6.8,110.0975,0
PDL.N0000,2011,1,51.23846153846154,3.0,1100.0,52790.0,8.5,6.8,110.0975,0
RCL.N0000,2011,1,200.67222222222225,79.5,120500.0,28689430.0,8.5,6.8,110.0975,0
RICH.N0000,2011,1,12.9,705.5,3818950.0,50291875.0,8.5,6.8,110.0975,0
SAMP.N0000,2011,1,292.7277777777778,110.0,149650.0,43981200.0,8.5,6.8,110.0975,0
SEMB.N0000,2011,1,2.533333333333333,284.5,10193300.0,25264110.0,8.5,6.8,110.0975,0
SEYB.N0000,2011,1,95.53333333333332,52.0,70750.0,6733590.0,8.5,6.8,110.0975,0
SHOT.N0000,2011,1,125.02941176470588,4.0,1000.0,133150.0,8.5,6.8,110.0975,0
SPEN.N0000,2011,1,184.77777777777777,85.5,131750.0,24469715.0,8.5,6.8,110.0975,0
TILE.N0000,2011,1,134.89444444444445,17.0,81150.0,10763185.0,8.5,6.8,110.0975,0
TKYO.N0000,2011,1,60.37777777777777,63.0,146250.0,9013135.0,8.5,6.8,110.0975,0
TYRE.N0000,2011,1,58.727777777777774,99.5,93750.0,5468835.0,8.5,6.8,110.0975,0
ACL.N0000,2011,2,90.5764705882353,20.0,14900.0,1402370.0,8.5,7.8,110.1476,0
ASIR.N0000,2011,2,8.823529411764707,21.0,109400.0,967200.0,8.5,7.8,110.1476,0
BFL.N0000,2011,2,434.09411764705885,93.0,35800.0,15604230.0,8.5,7.8,110.1476,0
BOGA.N0000,2011,2,55.6764705882353,12.0,6300.0,361730.0,8.5,7.8,110.1476,0
BRWN.N0000,2011,2,268.06470588235294,68.0,61200.0,15366030.0,8.5,7.8,110.1476,0
CARG.N0000,2011,2,235.83529411764704,43.0,75500.0,17960660.0,8.5,7.8,110.1476,0
CCS.N0000,2011,2,642.48,2.0,300.0,194900.0,8.5,7.8,110.1476,0
CFIN.N0000,2011,2,935.6,29.0,14900.0,13497200.0,8.5,7.8,110.1476,0
CFLB.N0000,2011,2,494.4823529411765,315.0,190300.0,95123660.0,8.5,7.8,110.1476,0
CFVF.N0000,2011,2,24.323529411764707,151.0,282900.0,6595690.0,8.5,7.8,110.1476,0
CIC.N0000,2011,2,178.41764705882352,59.0,131200.0,23876630.0,8.5,7.8,110.1476,0
CIC.X0000,2011,2,123.21176470588236,67.0,156100.0,19464400.0,8.5,7.8,110.1476,0
CIND.N0000,2011,2,93.28666666666666,4.0,1400.0,127540.0,8.5,7.8,110.1476,0
CINV.N0000,2011,2,154.91176470588235,98.0,107900.0,17999010.0,8.5,7.8,110.1476,0
COMB.N0000,2011,2,275.4117647058824,45.0,128800.0,35012770.0,8.5,7.8,110.1476,0
CTC.N0000,2011,2,370.82,3.0,2800.0,1062300.0,8.5,7.8,110.1476,0
DFCC.N0000,2011,2,190.5117647058824,61.0,36000.0,6927420.0,8.5,7.8,110.1476,0
DIPD.N0000,2011,2,121.3941176470588,21.0,34100.0,4158460.0,8.5,7.8,110.1476,0
DIST.N0000,2011,2,173.19411764705885,46.0,59800.0,10491190.0,8.5,7.8,110.1476,0
EAST.N0000,2011,2,12.805882352941175,40.0,73700.0,922080.0,8.5,7.8,110.1476,0
GHLL.N0000,2011,2,36.71176470588235,68.0,40700.0,1515410.0,8.5,7.8,110.1476,0
GLAS.N0000,2011,2,9.217647058823529,250.0,3782200.0,33007320.0,8.5,7.8,110.1476,0
GRAN.N0000,2011,2,223.83529411764704,411.0,378700.0,90969570.0,8.5,7.8,110.1476,0
HAYC.N0000,2011,2,166.00588235294117,10.0,11800.0,1936100.0,8.5,7.8,110.1476,0
HAYL.N0000,2011,2,393.77058823529416,26.0,42900.0,16497010.0,8.5,7.8,110.1476,0
HNB.N0000,2011,2,397.1,25.0,31900.0,12402590.0,8.5,7.8,110.1476,0
JKH.N0000,2011,2,292.9823529411765,81.0,263900.0,77841170.0,8.5,7.8,110.1476,0
LMF.N0000,2011,2,128.15882352941176,29.0,85400.0,10765490.0,8.5,7.8,110.1476,0
LWL.N0000,2011,2,165.0764705882353,121.0,238800.0,39641450.0,8.5,7.8,110.1476,0
NDB.N0000,2011,2,359.24117647058824,36.0,52100.0,18616480.0,8.5,7.8,110.1476,0
NEST.N0000,2011,2,688.52,6.0,900.0,630000.0,8.5,7.8,110.1476,0
ONAL.N0000,2011,2,63.0625,3.5,2500.0,157310.0,8.5,7.8,110.1476,0
OSEA.N0000,2011,2,16.570588235294117,41.0,92700.0,1537680.0,8.5,7.8,110.1476,0
PALM.N0000,2011,2,250.1,2.0,400.0,104000.0,8.5,7.8,110.1476,0
PARQ.N0000,2011,2,24.758823529411764,36.0,51100.0,1189980.0,8.5,7.8,110.1476,0
PDL.N0000,2011,2,53.52307692307692,4.0,2900.0,146000.0,8.5,7.8,110.1476,0
RCL.N0000,2011,2,157.37058823529412,57.0,84600.0,13504160.0,8.5,7.8,110.1476,0
RICH.N0000,2011,2,14.652941176470588,542.0,3946000.0,57592620.0,8.5,7.8,110.1476,0
SAMP.N0000,2011,2,293.4823529411765,74.0,109300.0,32295620.0,8.5,7.8,110.1476,0
SEMB.N0000,2011,2,2.341176470588235,152.0,3123800.0,7199870.0,8.5,7.8,110.1476,0
SEYB.N0000,2011,2,91.68823529411765,56.0,59600.0,5595330.0,8.5,7.8,110.1476,0
SHOT.N0000,2011,2,143.6076923076923,5.0,1400.0,223250.0,8.5,7.8,110.1476,0
SPEN.N0000,2011,2,173.35882352941175,67.0,99600.0,17487740.0,8.5,7.8,110.1476,0
TILE.N0000,2011,2,133.975,9.5,19200.0,2566745.0,8.5,7.8,110.1476,0
TKYO.N0000,2011,2,63.77058823529411,61.0,158500.0,9690020.0,8.5,7.8,110.1476,0
TYRE.N0000,2011,2,57.09411764705882,137.0,227600.0,12931000.0,8.5,7.8,110.1476,0
ACL.N0000,2011,3,90.49090909090908,24.0,22350.0,2108225.0,8.5,8.6,109.5892,1
ASIR.N0000,2011,3,8.381818181818183,14.5,39750.0,335885.0,8.5,8.6,109.5892,1
BFL.N0000,2011,3,397.75909090909096,47.0,16500.0,6301070.0,8.5,8.6,109.5892,1
BOGA.N0000,2011,3,53.22272727272728,16.5,9250.0,486525.0,8.5,8.6,109.5892,1
BRWN.N0000,2011,3,270.97272727272724,56.5,53950.0,14892395.0,8.5,8.6,109.5892,1
CARG.N0000,2011,3,224.2363636363636,11.5,9200.0,2040430.0,8.5,8.6,109.5892,1
CCS.N0000,2011,3,671.585,2.0,300.0,185875.0,8.5,8.6,109.5892,1
CFIN.N0000,2011,3,961.4090909090908,44.5,37200.0,31917350.0,8.5,8.6,109.5892,1
CFLB.N0000,2011,3,413.8772727272727,98.0,47050.0,18777300.0,8.5,8.6,109.5892,1
CFVF.N0000,2011,3,22.04090909090909,84.0,171000.0,3665345.0,8.5,8.6,109.5892,1
CIC.N0000,2011,3,156.87727272727273,20.0,45000.0,7165925.0,8.5,8.6,109.5892,1
CIC.X0000,2011,3,109.55454545454543,26.5,28700.0,3067000.0,8.5,8.6,109.5892,1
CIND.N0000,2011,3,100.9,5.5,2650.0,262805.0,8.5,8.6,109.5892,1
CINV.N0000,2011,3,154.78636363636363,41.0,30000.0,4628505.0,8.5,8.6,109.5892,1
COMB.N0000,2011,3,260.58181818181816,35.5,62000.0,16014135.0,8.5,8.6,109.5892,1
CTC.N0000,2011,3,360.5631578947368,4.0,1600.0,577350.0,8.5,8.6,109.5892,1
DFCC.N0000,2011,3,175.41363636363636,38.5,20300.0,3506650.0,8.5,8.6,109.5892,1
DIPD.N0000,2011,3,115.50555555555556,6.0,3400.0,389150.0,8.5,8.6,109.5892,1
DIST.N0000,2011,3,177.49545454545455,70.5,99250.0,17573835.0,8.5,8.6,109.5892,1
EAST.N0000,2011,3,12.204545454545457,66.0,137500.0,1541035.0,8.5,8.6,109.5892,1
GHLL.N0000,2011,3,33.20909090909091,49.0,23100.0,796680.0,8.5,8.6,109.5892,1
GLAS.N0000,2011,3,11.131818181818184,282.5,2436800.0,26016065.0,8.5,8.6,109.5892,1
GRAN.N0000,2011,3,180.7409090909091,188.0,103600.0,18558935.0,8.5,8.6,109.5892,1
HAYC.N0000,2011,3,153.5285714285714,7.0,3200.0,510400.0,8.5,8.6,109.5892,1
HAYL.N0000,2011,3,386.69545454545454,11.0,19650.0,7552010.0,8.5,8.6,109.5892,1
HNB.N0000,2011,3,382.00909090909096,11.5,6100.0,2327625.0,8.5,8.6,109.5892,1
JKH.N0000,2011,3,274.5,56.5,71300.0,19445480.0,8.5,8.6,109.5892,1
LMF.N0000,2011,3,119.89090909090908,20.0,30400.0,3671085.0,8.5,8.6,109.5892,1
LWL.N0000,2011,3,173.76363636363638,92.5,81850.0,14261700.0,8.5,8.6,109.5892,1
NDB.N0000,2011,3,346.4238095238095,36.0,21200.0,7353190.0,8.5,8.6,109.5892,1
NEST.N0000,2011,3,659.435294117647,4.0,500.0,322250.0,8.5,8.6,109.5892,1
ONAL.N0000,2011,3,69.10625,3.5,1650.0,117360.0,8.5,8.6,109.5892,1
OSEA.N0000,2011,3,15.11818181818182,33.0,62200.0,957100.0,8.5,8.6,109.5892,1
PALM.N0000,2011,3,242.06666666666663,5.0,1900.0,447300.0,8.5,8.6,109.5892,1
PARQ.N0000,2011,3,21.986363636363635,15.0,27000.0,615440.0,8.5,8.6,109.5892,1
PDL.N0000,2011,3,50.310526315789474,2.0,1300.0,62500.0,8.5,8.6,109.5892,1
RCL.N0000,2011,3,153.63181818181818,47.0,131350.0,20417530.0,8.5,8.6,109.5892,1
RICH.N0000,2011,3,13.854545454545455,235.5,1887150.0,26677555.0,8.5,8.6,109.5892,1
SAMP.N0000,2011,3,277.8818181818182,73.0,87500.0,23781815.0,8.5,8.6,109.5892,1
SEMB.N0000,2011,3,2.0681818181818183,97.0,2505400.0,5314730.0,8.5,8.6,109.5892,1
SEYB.N0000,2011,3,75.45454545454545,43.5,35600.0,2608025.0,8.5,8.6,109.5892,1
SHOT.N0000,2011,3,159.3047619047619,12.0,3300.0,531930.0,8.5,8.6,109.5892,1
SPEN.N0000,2011,3,165.49545454545455,48.5,56300.0,9352385.0,8.5,8.6,109.5892,1
TILE.N0000,2011,3,127.70952380952382,6.0,7700.0,1001170.0,8.5,8.6,109.5892,1
TKYO.N0000,2011,3,57.51363636363636,43.0,54250.0,3167105.0,8.5,8.6,109.5892,1
TYRE.N0000,2011,3,52.10909090909092,85.0,106250.0,5563690.0,8.5,8.6,109.5892,1
ACL.N0000,2011,4,97.16470588235292,29.0,30200.0,2904380.0,8.5,9.8,109.46945,0
ASIR.N0000,2011,4,8.288235294117648,10.0,13100.0,107750.0,8.5,9.8,109.46945,0
BFL.N0000,2011,4,463.9235294117647,150.0,70200.0,33141210.0,8.5,9.8,109.46945,0
BOGA.N0000,2011,4,53.20588235294117,23.0,9200.0,505050.0,8.5,9.8,109.46945,0
BRWN.N0000,2011,4,323.59411764705885,173.0,161300.0,50496710.0,8.5,9.8,109.46945,0
CARG.N0000,2011,4,224.69375,9.5,11250.0,2507220.0,8.5,9.8,109.46945,0
CCS.N0000,2011,4,772.6999999999999,5.0,1400.0,1060970.0,8.5,9.8,109.46945,0
CFIN.N0000,2011,4,1343.0529411764708,106.0,51900.0,64454880.0,8.5,9.8,109.46945,0
CFLB.N0000,2011,4,419.2294117647058,67.0,32400.0,12945840.0,8.5,9.8,109.46945,0
CFVF.N0000,2011,4,22.652941176470588,55.0,59800.0,1368970.0,8.5,9.8,109.46945,0
CIC.N0000,2011,4,153.88235294117646,17.0,10000.0,1513480.0,8.5,9.8,109.46945,0
CIC.X0000,2011,4,108.47647058823529,31.0,49700.0,5453060.0,8.5,9.8,109.46945,0
CIND.N0000,2011,4,103.11428571428571,9.5,3950.0,409440.0,8.5,9.8,109.46945,0
CINV.N0000,2011,4,161.7058823529412,30.0,24500.0,3895920.0,8.5,9.8,109.46945,0
COMB.N0000,2011,4,269.3764705882353,25.0,69700.0,18837950.0,8.5,9.8,109.46945,0
CTC.N0000,2011,4,359.9133333333333,5.0,6000.0,2169900.0,8.5,9.8,109.46945,0
DFCC.N0000,2011,4,177.64117647058825,45.0,26300.0,4471200.0,8.5,9.8,109.46945,0
DIPD.N0000,2011,4,119.65333333333334,5.0,6200.0,746000.0,8.5,9.8,109.46945,0
DIST.N0000,2011,4,185.94117647058823,58.0,132600.0,25025550.0,8.5,9.8,109.46945,0
EAST.N0000,2011,4,10.58235294117647,26.0,47000.0,514350.0,8.5,9.8,109.46945,0
GHLL.N0000,2011,4,32.48235294117647,37.0,24800.0,820600.0,8.5,9.8,109.46945,0
GLAS.N0000,2011,4,11.576470588235296,183.0,1076000.0,12262600.0,8.5,9.8,109.46945,0
GRAN.N0000,2011,4,164.98823529411766,231.0,143400.0,22642010.0,8.5,9.8,109.46945,0
HAYC.N0000,2011,4,157.71875,8.0,4100.0,633650.0,8.5,9.8,109.46945,0
HAYL.N0000,2011,4,404.2823529411765,9.0,9200.0,3628530.0,8.5,9.8,109.46945,0
HNB.N0000,2011,4,244.37857142857143,18.0,12600.0,3096420.0,8.5,9.8,109.46945,0
JKH.N0000,2011,4,293.5058823529412,73.0,112300.0,33445330.0,8.5,9.8,109.46945,0
LMF.N0000,2011,4,122.7470588235294,9.0,7400.0,914710.0,8.5,9.8,109.46945,0
LWL.N0000,2011,4,168.80588235294115,18.0,6800.0,1152250.0,8.5,9.8,109.46945,0
NDB.N0000,2011,4,167.2866666666667,42.0,24900.0,4183600.0,8.5,9.8,109.46945,0
NEST.N0000,2011,4,660.5,8.5,2300.0,1540355.0,8.5,9.8,109.46945,0
ONAL.N0000,2011,4,81.06153846153846,6.0,1900.0,133240.0,8.5,9.8,109.46945,0
OSEA.N0000,2011,4,14.947058823529412,29.0,68200.0,1006470.0,8.5,9.8,109.46945,0
PALM.N0000,2011,4,246.5,1.0,750.0,177500.0,8.5,9.8,109.46945,0
PARQ.N0000,2011,4,21.94117647058824,10.0,9700.0,220900.0,8.5,9.8,109.46945,0
PDL.N0000,2011,4,52.28333333333333,5.5,2850.0,143950.0,8.5,9.8,109.46945,0
RCL.N0000,2011,4,155.5,34.0,70600.0,11161510.0,8.5,9.8,109.46945,0
RICH.N0000,2011,4,13.605882352941178,130.0,799000.0,10919630.0,8.5,9.8,109.46945,0
SAMP.N0000,2011,4,286.2235294117648,42.0,35200.0,9953460.0,8.5,9.8,109.46945,0
SEMB.N0000,2011,4,1.9882352941176469,83.0,1068800.0,2244350.0,8.5,9.8,109.46945,0
SEYB.N0000,2011,4,75.0764705882353,30.0,47200.0,3614120.0,8.5,9.8,109.46945,0
SHOT.N0000,2011,4,166.35882352941175,28.0,5500.0,935350.0,8.5,9.8,109.46945,0
SPEN.N0000,2011,4,164.83529411764704,34.0,30800.0,5080540.0,8.5,9.8,109.46945,0
TILE.N0000,2011,4,131.65,5.0,2550.0,337370.0,8.5,9.8,109.46945,0
TKYO.N0000,2011,4,66.18823529411765,42.0,74800.0,5103670.0,8.5,9.8,109.46945,0
TYRE.N0000,2011,4,52.75882352941176,45.0,54700.0,2966920.0,8.5,9.8,109.46945,0
ACL.N0000,2011,5,94.1684210526316,13.0,18100.0,1719500.0,8.5,8.8,109.006,0
ASIR.N0000,2011,5,8.383333333333333,23.5,64350.0,534165.0,8.5,8.8,109.006,0
BFL.N0000,2011,5,422.10526315789474,69.0,24300.0,9852630.0,8.5,8.8,109.006,0
BOGA.N0000,2011,5,67.6842105263158,64.0,24800.0,1837780.0,8.5,8.8,109.006,0
BRWN.N0000,2011,5,376.8157894736842,145.0,137200.0,50030150.0,8.5,8.8,109.006,0
CARG.N0000,2011,5,223.67894736842103,9.0,4800.0,1076140.0,8.5,8.8,109.006,0
CCS.N0000,2011,5,786.535294117647,9.0,1400.0,1042340.0,8.5,8.8,109.006,0
CFIN.N0000,2011,5,1584.0842105263157,122.0,48900.0,71034740.0,8.5,8.8,109.006,0
CFLB.N0000,2011,5,84.10625,108.5,141250.0,11638050.0,8.5,8.8,109.006,0
CFVF.N0000,2011,5,22.857894736842105,84.0,153900.0,3471340.0,8.5,8.8,109.006,0
CIC.N0000,2011,5,152.8842105263158,12.0,7900.0,1255020.0,8.5,8.8,109.006,0
CIC.X0000,2011,5,106.7,23.0,16600.0,1814060.0,8.5,8.8,109.006,0
CIND.N0000,2011,5,100.9578947368421,6.0,3600.0,356970.0,8.5,8.8,109.006,0
CINV.N0000,2011,5,154.06315789473683,18.0,6800.0,1045490.0,8.5,8.8,109.006,0
COMB.N0000,2011,5,263.6105263157895,40.0,68200.0,18191110.0,8.5,8.8,109.006,0
CTC.N0000,2011,5,375.62631578947367,7.0,6300.0,2363150.0,8.5,8.8,109.006,0
DFCC.N0000,2011,5,167.81578947368422,35.0,18200.0,3087090.0,8.5,8.8,109.006,0
DIPD.N0000,2011,5,115.73529411764706,4.0,2300.0,269120.0,8.5,8.8,109.006,0
DIST.N0000,2011,5,180.73684210526315,38.0,57100.0,10278300.0,8.5,8.8,109.006,0
EAST.N0000,2011,5,10.926315789473684,77.0,290600.0,3193930.0,8.5,8.8,109.006,0
GHLL.N0000,2011,5,32.43157894736842,50.0,29500.0,943160.0,8.5,8.8,109.006,0
GLAS.N0000,2011,5,10.88421052631579,155.0,849900.0,9274870.0,8.5,8.8,109.006,0
GRAN.N0000,2011,5,141.76842105263157,165.0,116500.0,15990150.0,8.5,8.8,109.006,0
HAYC.N0000,2011,5,149.89473684210526,7.0,6100.0,914740.0,8.5,8.8,109.006,0
HAYL.N0000,2011,5,393.3157894736842,9.0,15000.0,5845000.0,8.5,8.8,109.006,0
HNB.N0000,2011,5,225.68947368421053,20.0,24000.0,5440310.0,8.5,8.8,109.006,0
JKH.N0000,2011,5,293.6,106.0,260100.0,77064580.0,8.5,8.8,109.006,0
LMF.N0000,2011,5,119.2421052631579,13.0,12700.0,1519410.0,8.5,8.8,109.006,0
LWL.N0000,2011,5,160.45263157894738,13.0,5600.0,864640.0,8.5,8.8,109.006,0
NDB.N0000,2011,5,163.26842105263157,36.0,45500.0,7343630.0,8.5,8.8,109.006,0
NEST.N0000,2011,5,702.021052631579,7.0,1500.0,1014500.0,8.5,8.8,109.006,0
ONAL.N0000,2011,5,92.82631578947368,13.0,3300.0,298860.0,8.5,8.8,109.006,0
OSEA.N0000,2011,5,14.852631578947369,30.0,102700.0,1504970.0,8.5,8.8,109.006,0
PALM.N0000,2011,5,224.19285714285712,2.0,350.0,81040.0,8.5,8.8,109.006,0
PARQ.N0000,2011,5,24.52777777777778,26.0,50400.0,1127370.0,8.5,8.8,109.006,0
PDL.N0000,2011,5,56.43888888888889,22.5,9100.0,535685.0,8.5,8.8,109.006,0
RCL.N0000,2011,5,154.53684210526316,30.0,40800.0,6217620.0,8.5,8.8,109.006,0
RICH.N0000,2011,5,13.242105263157894,149.0,827600.0,10808240.0,8.5,8.8,109.006,0
