Label,Month,Year,Close (Rs.),Loan Rate
RICH.N0000,2,2013,7.294444444444445,9.5
RWSL.N0000,2,2013,2.5444444444444443,9.5
SAMP.N0000,2,2013,232.96666666666664,9.5
SDB.N0000,2,2013,70.61111111111111,9.5
SELI.N0000,2,2013,1021.4625,9.5
SEMB.N0000,2,2013,0.8444444444444446,9.5
SEYB.N0000,2,2013,59.39444444444444,9.5
SEYB.X0000,2,2013,34.855555555555554,9.5
SFL.N0000,2,2013,78.82222222222222,9.5
SFS.N0000,2,2013,3.511111111111111,9.5
SHAL.N0000,2,2013,850.975,9.5
SHL.N0000,2,2013,11.477777777777778,9.5
SHOT.N0000,2,2013,23.313333333333333,9.5
SIRA.N0000,2,2013,2.2944444444444443,9.5
SPEN.N0000,2,2013,123.15555555555557,9.5
SUN.N0000,2,2013,27.305882352941175,9.5
TAFL.N0000,2,2013,45.922222222222224,9.5
TAP.N0000,2,2013,4.575,9.5
TFC.N0000,2,2013,16.235294117647058,9.5
TFC.X0000,2,2013,5.266666666666667,9.5
TFIL.N0000,2,2013,12.73125,9.5
TILE.N0000,2,2013,64.78461538461539,9.5
TJL.N0000,2,2013,9.461111111111112,9.5
TKYO.N0000,2,2013,25.188888888888886,9.5
TKYO.X0000,2,2013,18.33888888888889,9.5
TWOD.N0000,2,2013,6.955555555555556,9.5
TYRE.N0000,2,2013,32.833333333333336,9.5
UBC.N0000,2,2013,15.516666666666667,9.5
UDPL.N0000,2,2013,26.639999999999997,9.5
VFIN.N0000,2,2013,30.444444444444443,9.5
VLL.N0000,2,2013,3.638888888888889,9.5
VONE.N0000,2,2013,16.85,9.5
VPEL.N0000,2,2013,6.266666666666667,9.5
WATA.N0000,2,2013,12.088888888888889,9.5
AAIC.N0000,3,2013,80.76111111111112,9.5
ACL.N0000,3,2013,67.29411764705883,9.5
AEL.N0000,3,2013,19.94736842105263,9.5
AGST.N0000,3,2013,5.6571428571428575,9.5
AMF.N0000,3,2013,350.025,9.5
AMSL.N0000,3,2013,9.984210526315788,9.5
ARPI.N0000,3,2013,90.30000000000001,9.5
ASHA.N0000,3,2013,249.6,9.5
ASIR.N0000,3,2013,11.689473684210526,9.5
ASIY.N0000,3,2013,2.96875,9.5
BFL.N0000,3,2013,130.40526315789472,9.5
BIL.N0000,3,2013,3.3947368421052633,9.5
BINN.N0000,3,2013,60.58,9.5
BLI.N0000,3,2013,14.855555555555554,9.5
BOGA.N0000,3,2013,20.75,9.5
BRWN.N0000,3,2013,116.33888888888889,9.5
CARE.N0000,3,2013,28.425,9.5
CARG.N0000,3,2013,150.86666666666667,9.5
CCS.N0000,3,2013,131.01538461538462,9.5
CDB.X0000,3,2013,29.264285714285712,9.5
CFIN.N0000,3,2013,179.89999999999998,9.5
CFL.N0000,3,2013,11.113333333333333,9.5
CFLB.N0000,3,2013,29.78421052631579,9.5
CFT.N0000,3,2013,5.141176470588236,9.5
CFVF.N0000,3,2013,11.288888888888888,9.5
CHOU.N0000,3,2013,12.533333333333333,9.5
CIC.N0000,3,2013,61.2,9.5
CIC.X0000,3,2013,46.416666666666664,9.5
CIFL.N0000,3,2013,2.873684210526316,9.5
CIND.N0000,3,2013,63.15333333333333,9.5
CINV.N0000,3,2013,77.80000000000001,9.5
CITK.N0000,3,2013,5.368421052631579,9.5
CITW.N0000,3,2013,5.2555555555555555,9.5
CLC.N0000,3,2013,4.444444444444445,9.5
CLPL.N0000,3,2013,63.347058823529416,9.5
CLPL.W0013,3,2013,2.557894736842105,9.5
CLPL.W0014,3,2013,2.822222222222222,9.5
COCR.N0000,3,2013,13.015789473684212,9.5
COMB.N0000,3,2013,111.12105263157896,9.5
COMB.X0000,3,2013,95.01578947368421,9.5
CSF.W0021,3,2013,1.2666666666666666,9.5
CTC.N0000,3,2013,790.9578947368421,9.5
CTCE.N0000,3,2013,354.36842105263156,9.5
CTHR.N0000,3,2013,130.34,9.5
DFCC.N0000,3,2013,123.06842105263159,9.5
DIAL.N0000,3,2013,9.015789473684212,9.5
DIPD.N0000,3,2013,108.68823529411765,9.5
DIST.N0000,3,2013,172.79473684210527,9.5
DPL.N0000,3,2013,13.936842105263159,9.5
EAST.N0000,3,2013,12.926315789473684,9.5
ELPL.N0000,3,2013,17.3,9.5
EQIT.N0000,3,2013,26.066666666666666,9.5
ESL.N0000,3,2013,17.926666666666666,9.5
EXPO.N0000,3,2013,6.752631578947369,9.5
FLCH.N0000,3,2013,2.4842105263157896,9.5
GHLL.N0000,3,2013,12.142105263157895,9.5
GLAS.N0000,3,2013,6.078947368421052,9.5
GOOD.N0000,3,2013,1211.475,9.5
GRAN.N0000,3,2013,43.973684210526315,9.5
GREG.N0000,3,2013,15.089473684210526,9.5
GREG.W0003,3,2013,1.4105263157894736,9.5
GREG.W0006,3,2013,2.3210526315789473,9.5
GSF.N0000,3,2013,647.5,9.5
HASU.N0000,3,2013,50.86842105263158,9.5
HAYC.N0000,3,2013,174.78,9.5
HAYL.N0000,3,2013,289.9157894736842,9.5
HHL.N0000,3,2013,26.936842105263157,9.5
HNB.N0000,3,2013,157.8736842105263,9.5
HNB.X0000,3,2013,126.57894736842105,9.5
HUEJ.N0000,3,2013,58.370000000000005,9.5
IDL.N0000,3,2013,148.27,9.5
JFIN.N0000,3,2013,307.8,9.5
JINS.N0000,3,2013,11.826315789473684,9.5
JKH.N0000,3,2013,240.1315789473684,9.5
KAPI.N0000,3,2013,22.757894736842104,9.5
KGAL.N0000,3,2013,110.98823529411764,9.5
KOTA.N0000,3,2013,52.09444444444445,9.5
KOTA.R0000,3,2013,6.1000000000000005,9.5
KURU.N0000,3,2013,21.78666666666667,9.5
KZOO.N0000,3,2013,2041.357142857143,9.5
LCEM.N0000,3,2013,8.188235294117646,9.5
LDEV.N0000,3,2013,5.766666666666667,9.5
LFIN.N0000,3,2013,137.58333333333334,9.5
LIOC.N0000,3,2013,20.705263157894734,9.5
LION.N0000,3,2013,332.46666666666664,9.5
LLUB.N0000,3,2013,217.64999999999998,9.5
LMF.N0000,3,2013,109.88823529411764,9.5
LOFC.N0000,3,2013,3.2666666666666666,9.5
LOLC.N0000,3,2013,56.88947368421053,9.5
LPRT.N0000,3,2013,99.87272727272726,9.5
LWL.N0000,3,2013,54.678947368421056,9.5
MFL.N0000,3,2013,24.02777777777778,9.5
MGT.N0000,3,2013,10.1,9.5
MIRA.N0000,3,2013,73.76923076923077,9.5
MORI.N0000,3,2013,171.6727272727273,9.5
MORI.X0000,3,2013,101.2375,9.5
MPRH.N0000,3,2013,22.759999999999998,9.5
NAVF.U0000,3,2013,63.80625,9.5
NDB.N0000,3,2013,156.12105263157895,9.5
NEST.N0000,3,2013,1649.211111111111,9.5
NHL.N0000,3,2013,2.9157894736842103,9.5
NIFL.N0000,3,2013,5.9411764705882355,9.5
NTB.N0000,3,2013,60.699999999999996,9.5
OGL.N0000,3,2013,8.478947368421052,9.5
ONAL.N0000,3,2013,47.47,9.5
ORIN.N0000,3,2013,14.790000000000001,9.5
OSEA.N0000,3,2013,14.016666666666667,9.5
PALM.N0000,3,2013,99.88571428571429,9.5
PAP.N0000,3,2013,2.705263157894737,9.5
PARA.N0000,3,2013,865.0,9.5
PARQ.N0000,3,2013,12.335714285714285,9.5
PCH.N0000,3,2013,3.5157894736842104,9.5
PCHH.N0000,3,2013,6.486666666666666,9.5
PCP.N0000,3,2013,7.425,9.5
PDL.N0000,3,2013,44.0,9.5
PLC.N0000,3,2013,13.278947368421052,9.5
RAL.N0000,3,2013,4.178947368421052,9.5
RCL.N0000,3,2013,98.25555555555555,9.5
REEF.W0019,3,2013,2.5526315789473686,9.5
RICH.N0000,3,2013,6.752631578947369,9.5
RWSL.N0000,3,2013,2.289473684210526,9.5
SAMP.N0000,3,2013,232.24210526315792,9.5
SDB.N0000,3,2013,66.68947368421053,9.5
SELI.N0000,3,2013,1114.4166666666667,9.5
SEMB.N0000,3,2013,0.7894736842105263,9.5
SEYB.N0000,3,2013,62.05263157894737,9.5
SEYB.X0000,3,2013,35.92631578947368,9.5
SFL.N0000,3,2013,73.56666666666666,9.5
SFS.N0000,3,2013,3.3,9.5
SHAL.N0000,3,2013,859.7285714285715,9.5
SHL.N0000,3,2013,10.831578947368422,9.5
SHOT.N0000,3,2013,22.233333333333334,9.5
SIRA.N0000,3,2013,2.1526315789473687,9.5
SPEN.N0000,3,2013,118.53157894736842,9.5
SUN.N0000,3,2013,26.59375,9.5
TAFL.N0000,3,2013,40.247368421052634,9.5
TAP.N0000,3,2013,4.330769230769231,9.5
TFC.N0000,3,2013,12.536842105263156,9.5
TFC.X0000,3,2013,4.666666666666667,9.5
TFIL.N0000,3,2013,11.76842105263158,9.5
TILE.N0000,3,2013,62.875,9.5
TJL.N0000,3,2013,9.547368421052632,9.5
TKYO.N0000,3,2013,23.727777777777778,9.5
TKYO.X0000,3,2013,17.57894736842105,9.5
TWOD.N0000,3,2013,5.8999999999999995,9.5
TYRE.N0000,3,2013,32.93684210526315,9.5
UBC.N0000,3,2013,16.142105263157895,9.5
UDPL.N0000,3,2013,23.875,9.5
VFIN.N0000,3,2013,29.541176470588233,9.5
VLL.N0000,3,2013,3.4842105263157896,9.5
VONE.N0000,3,2013,15.989473684210527,9.5
VPEL.N0000,3,2013,5.572222222222222,9.5
WATA.N0000,3,2013,11.426315789473684,9.5
AAIC.N0000,4,2013,82.03888888888889,9.5
ACL.N0000,4,2013,66.6842105263158,9.5
AEL.N0000,4,2013,19.580000000000002,9.5
AGST.N0000,4,2013,6.235294117647059,9.5
AMF.N0000,4,2013,380.5857142857143,9.5
AMSL.N0000,4,2013,9.615,9.5
ARPI.N0000,4,2013,92.65714285714286,9.5
ASHA.N0000,4,2013,265.65000000000003,9.5
ASIR.N0000,4,2013,12.6,9.5
ASIY.N0000,4,2013,2.8157894736842106,9.5
BFL.N0000,4,2013,147.8684210526316,9.5
BIL.N0000,4,2013,3.4200000000000004,9.5
BINN.N0000,4,2013,66.11428571428571,9.5
BLI.N0000,4,2013,16.155555555555555,9.5
BOGA.N0000,4,2013,22.134999999999998,9.5
BRWN.N0000,4,2013,118.415,9.5
CARE.N0000,4,2013,27.900000000000002,9.5
CARG.N0000,4,2013,152.54736842105262,9.5
CCS.N0000,4,2013,135.19333333333333,9.5
CDB.X0000,4,2013,30.98,9.5
CFIN.N0000,4,2013,179.42105263157896,9.5
CFL.N0000,4,2013,10.157894736842104,9.5
CFLB.N0000,4,2013,31.660000000000004,9.5
CFT.N0000,4,2013,5.4799999999999995,9.5
CFVF.N0000,4,2013,12.31578947368421,9.5
CHOU.N0000,4,2013,14.1,9.5
CIC.N0000,4,2013,60.85555555555556,9.5
CIC.X0000,4,2013,45.644444444444446,9.5
CIFL.N0000,4,2013,2.505263157894737,9.5
CIND.N0000,4,2013,65.79375,9.5
CINV.N0000,4,2013,80.80499999999999,9.5
CITK.N0000,4,2013,6.484999999999999,9.5
CITW.N0000,4,2013,6.335,9.5
CLC.N0000,4,2013,4.755000000000001,9.5
CLPL.N0000,4,2013,81.065,9.5
CLPL.W0013,4,2013,3.37,9.5
CLPL.W0014,4,2013,3.5549999999999997,9.5
COCR.N0000,4,2013,12.865,9.5
COMB.N0000,4,2013,112.925,9.5
COMB.X0000,4,2013,94.35,9.5
CSF.W0021,4,2013,1.3199999999999998,9.5
CTC.N0000,4,2013,793.1,9.5
CTCE.N0000,4,2013,334.3833333333333,9.5
CTHR.N0000,4,2013,130.30526315789476,9.5
DFCC.N0000,4,2013,141.1,9.5
DIAL.N0000,4,2013,9.195,9.5
DIPD.N0000,4,2013,110.3529411764706,9.5
DIST.N0000,4,2013,165.8,9.5
DPL.N0000,4,2013,15.175,9.5
EAST.N0000,4,2013,14.09,9.5
ELPL.N0000,4,2013,17.585,9.5
EQIT.N0000,4,2013,30.0,9.5
ESL.N0000,4,2013,18.799999999999997,9.5
EXPO.N0000,4,2013,6.840000000000001,9.5
FLCH.N0000,4,2013,2.7,9.5
GHLL.N0000,4,2013,13.02,9.5
GLAS.N0000,4,2013,6.235,9.5
GOOD.N0000,4,2013,1110.1,9.5
GRAN.N0000,4,2013,47.94210526315789,9.5
GREG.N0000,4,2013,16.31,9.5
GREG.W0003,4,2013,1.4300000000000002,9.5
GREG.W0006,4,2013,2.23,9.5
GSF.N0000,4,2013,685.6142857142858,9.5
HASU.N0000,4,2013,49.775,9.5
HAYC.N0000,4,2013,177.7375,9.5
HAYL.N0000,4,2013,295.2,9.5
HHL.N0000,4,2013,28.060000000000002,9.5
HNB.N0000,4,2013,165.26,9.5
HNB.X0000,4,2013,126.89500000000001,9.5
HUEJ.N0000,4,2013,72.8,9.5
IDL.N0000,4,2013,186.11666666666667,9.5
JFIN.N0000,4,2013,299.86153846153843,9.5
JINS.N0000,4,2013,11.355,9.5
JKH.N0000,4,2013,248.195,9.5
KAPI.N0000,4,2013,24.905263157894737,9.5
KGAL.N0000,4,2013,115.72999999999999,9.5
KOTA.N0000,4,2013,54.73684210526316,9.5
KURU.N0000,4,2013,22.753846153846155,9.5
KZOO.N0000,4,2013,2008.9055555555558,9.5
LCEM.N0000,4,2013,8.445,9.5
LDEV.N0000,4,2013,6.45,9.5
LFIN.N0000,4,2013,131.82631578947368,9.5
LIOC.N0000,4,2013,20.289473684210527,9.5
LION.N0000,4,2013,344.4125,9.5
LLUB.N0000,4,2013,225.33,9.5
LMF.N0000,4,2013,109.32666666666667,9.5
LOFC.N0000,4,2013,3.37,9.5
LOLC.N0000,4,2013,55.43157894736842,9.5
LPRT.N0000,4,2013,99.125,9.5
LWL.N0000,4,2013,56.3,9.5
MFL.N0000,4,2013,27.266666666666666,9.5
MGT.N0000,4,2013,10.521052631578948,9.5
MIRA.N0000,4,2013,81.3625,9.5
MORI.N0000,4,2013,176.58571428571426,9.5
MORI.X0000,4,2013,111.525,9.5
MPRH.N0000,4,2013,23.64,9.5
NAVF.U0000,4,2013,64.92857142857143,9.5
NDB.N0000,4,2013,167.685,9.5
NEST.N0000,4,2013,1760.325,9.5
NHL.N0000,4,2013,2.9850000000000003,9.5
NIFL.N0000,4,2013,6.28421052631579,9.5
NTB.N0000,4,2013,60.565,9.5
OGL.N0000,4,2013,8.365,9.5
ONAL.N0000,4,2013,52.44,9.5
ORIN.N0000,4,2013,14.96923076923077,9.5
OSEA.N0000,4,2013,14.444999999999999,9.5
PALM.N0000,4,2013,91.49444444444445,9.5
PAP.N0000,4,2013,2.815,9.5
PARA.N0000,4,2013,916.1714285714286,9.5
PARQ.N0000,4,2013,13.978947368421053,9.5
PCH.N0000,4,2013,2.94,9.5
PCH.R0000,4,2013,0.15000000000000002,9.5
PCHH.N0000,4,2013,4.968421052631579,9.5
PCP.N0000,4,2013,6.18235294117647,9.5
PDL.N0000,4,2013,48.25625,9.5
PLC.N0000,4,2013,13.825,9.5
RAL.N0000,4,2013,4.1450000000000005,9.5
RCL.N0000,4,2013,97.81666666666666,9.5
REEF.W0019,4,2013,3.045,9.5
RICH.N0000,4,2013,6.890000000000001,9.5
RWSL.N0000,4,2013,2.38,9.5
SAMP.N0000,4,2013,219.20999999999998,9.5
SDB.N0000,4,2013,67.28999999999999,9.5
SELI.N0000,4,2013,1201.8600000000001,9.5
SEMB.N0000,4,2013,0.9099999999999999,9.5
SEYB.N0000,4,2013,64.325,9.5
SEYB.X0000,4,2013,35.345,9.5
SFL.N0000,4,2013,74.55833333333334,9.5
SFS.N0000,4,2013,3.3299999999999996,9.5
SHAL.N0000,4,2013,880.6999999999999,9.5
SHL.N0000,4,2013,10.515,9.5
SHOT.N0000,4,2013,23.2625,9.5
SIRA.N0000,4,2013,2.305,9.5
SPEN.N0000,4,2013,120.55499999999999,9.5
SUN.N0000,4,2013,28.18235294117647,9.5
TAFL.N0000,4,2013,41.945,9.5
TAP.N0000,4,2013,4.553333333333333,9.5
TFC.N0000,4,2013,14.54736842105263,9.5
TFC.X0000,4,2013,5.295,9.5
TFIL.N0000,4,2013,12.805263157894737,9.5
TILE.N0000,4,2013,64.22500000000001,9.5
TJL.N0000,4,2013,10.584999999999999,9.5
TKYO.N0000,4,2013,23.426315789473687,9.5
TKYO.X0000,4,2013,17.72,9.5
TWOD.N0000,4,2013,5.8950000000000005,9.5
TYRE.N0000,4,2013,34.794444444444444,9.5
UBC.N0000,4,2013,19.85,9.5
UDPL.N0000,4,2013,27.88235294117647,9.5
VFIN.N0000,4,2013,29.32,9.5
VLL.N0000,4,2013,3.6578947368421053,9.5
VONE.N0000,4,2013,17.21,9.5
VPEL.N0000,4,2013,5.5600000000000005,9.5
WATA.N0000,4,2013,11.74,9.5
AAIC.N0000,5,2013,97.295,9.0
ACL.N0000,5,2013,75.14285714285714,9.0
AEL.N0000,5,2013,21.047619047619047,9.0
AGST.N0000,5,2013,7.834999999999999,9.0
AMF.N0000,5,2013,389.40000000000003,9.0
AMSL.N0000,5,2013,10.32857142857143,9.0
ARPI.N0000,5,2013,104.96666666666667,9.0
ASHA.N0000,5,2013,274.6666666666667,9.0
ASIR.N0000,5,2013,15.40952380952381,9.0
ASIY.N0000,5,2013,2.815,9.0
BFL.N0000,5,2013,149.7952380952381,9.0
BIL.N0000,5,2013,3.5190476190476194,9.0
BINN.N0000,5,2013,76.05555555555556,9.0
BLI.N0000,5,2013,23.316666666666666,9.0
BOGA.N0000,5,2013,25.404761904761905,9.0
BRWN.N0000,5,2013,125.38571428571429,9.0
CARE.N0000,5,2013,30.68823529411765,9.0
CARG.N0000,5,2013,167.0285714285714,9.0
CCS.N0000,5,2013,166.0857142857143,9.0
CDB.X0000,5,2013,36.215,9.0
CFIN.N0000,5,2013,188.59047619047618,9.0
CFL.N0000,5,2013,12.405,9.0
CFL.R0000,5,2013,2.4166666666666665,9.0
CFLB.N0000,5,2013,37.95238095238095,9.0
CFT.N0000,5,2013,6.338095238095238,9.0
CFVF.N0000,5,2013,15.469999999999999,9.0
CHOU.N0000,5,2013,14.523809523809524,9.0
CIC.N0000,5,2013,70.12380952380951,9.0
CIC.X0000,5,2013,49.8,9.0
CIFL.N0000,5,2013,2.4285714285714284,9.0
CIND.N0000,5,2013,70.22999999999999,9.0
CINV.N0000,5,2013,94.4,9.0
CITK.N0000,5,2013,8.142857142857142,9.0
CITW.N0000,5,2013,7.2285714285714295,9.0
CLC.N0000,5,2013,4.657894736842105,9.0
CLPL.N0000,5,2013,87.78947368421052,9.0
CLPL.W0013,5,2013,4.5200000000000005,9.0
CLPL.W0014,5,2013,4.542857142857143,9.0
COCR.N0000,5,2013,13.371428571428572,9.0
COMB.N0000,5,2013,119.91428571428571,9.0
COMB.X0000,5,2013,97.66666666666667,9.0
CSF.W0021,5,2013,1.2380952380952381,9.0
CTC.N0000,5,2013,879.5190476190477,9.0
CTCE.N0000,5,2013,314.52000000000004,9.0
CTHR.N0000,5,2013,148.20000000000002,9.0
DFCC.N0000,5,2013,147.2904761904762,9.0
DIAL.N0000,5,2013,9.571428571428571,9.0
DIPD.N0000,5,2013,127.02000000000001,9.0
DIST.N0000,5,2013,188.14761904761903,9.0
DPL.N0000,5,2013,17.376190476190477,9.0
EAST.N0000,5,2013,16.452380952380953,9.0
ELPL.N0000,5,2013,18.31904761904762,9.0
EQIT.N0000,5,2013,33.80714285714286,9.0
ESL.N0000,5,2013,23.747619047619047,9.0
EXPO.N0000,5,2013,7.223809523809523,9.0
FLCH.N0000,5,2013,2.819047619047619,9.0
GHLL.N0000,5,2013,13.885714285714286,9.0
GLAS.N0000,5,2013,6.6952380952380945,9.0
GOOD.N0000,5,2013,1209.575,9.0
GRAN.N0000,5,2013,49.87142857142857,9.0
GREG.N0000,5,2013,17.304761904761907,9.0
GREG.W0003,5,2013,1.6666666666666667,9.0
GREG.W0006,5,2013,2.761904761904762,9.0
GSF.N0000,5,2013,640.37,9.0
HASU.N0000,5,2013,54.10952380952381,9.0
HAYC.N0000,5,2013,192.9842105263158,9.0
HAYL.N0000,5,2013,304.76,9.0
HHL.N0000,5,2013,33.785714285714285,9.0
HNB.N0000,5,2013,169.4904761904762,9.0
HNB.X0000,5,2013,126.37142857142858,9.0
HUEJ.N0000,5,2013,73.9375,9.0
IDL.N0000,5,2013,171.25,9.0
JFIN.N0000,5,2013,303.55,9.0
JINS.N0000,5,2013,13.066666666666666,9.0
JKH.N0000,5,2013,277.83809523809526,9.0
KAPI.N0000,5,2013,27.109523809523807,9.0
KGAL.N0000,5,2013,116.78571428571429,9.0
KOTA.N0000,5,2013,55.661904761904765,9.0
KURU.N0000,5,2013,23.02,9.0
KZOO.N0000,5,2013,1716.2722222222224,9.0
LCEM.N0000,5,2013,9.576190476190476,9.0
LDEV.N0000,5,2013,7.142857142857143,9.0
LFIN.N0000,5,2013,131.53333333333333,9.0
LIOC.N0000,5,2013,27.138095238095236,9.0
LION.N0000,5,2013,389.105,9.0
LLUB.N0000,5,2013,276.8952380952381,9.0
LMF.N0000,5,2013,116.93499999999999,9.0
LOFC.N0000,5,2013,3.5190476190476194,9.0
LOLC.N0000,5,2013,60.43333333333333,9.0
LPRT.N0000,5,2013,111.03333333333333,9.0
LWL.N0000,5,2013,69.69500000000001,9.0
MFL.N0000,5,2013,28.389999999999997,9.0
MGT.N0000,5,2013,10.455,9.0
MIRA.N0000,5,2013,82.43076923076923,9.0
MORI.N0000,5,2013,257.47142857142853,9.0
MORI.X0000,5,2013,158.82999999999998,9.0
MPRH.N0000,5,2013,28.323809523809523,9.0
NAVF.U0000,5,2013,70.08823529411765,9.0
NDB.N0000,5,2013,176.6809523809524,9.0
NEST.N0000,5,2013,1932.4428571428573,9.0
NHL.N0000,5,2013,3.2714285714285714,9.0
NIFL.N0000,5,2013,7.614285714285715,9.0
NTB.N0000,5,2013,65.72857142857143,9.0
OGL.N0000,5,2013,9.533333333333333,9.0
ONAL.N0000,5,2013,55.74166666666667,9.0
ORIN.N0000,5,2013,14.7875,9.0
OSEA.N0000,5,2013,17.83809523809524,9.0
PALM.N0000,5,2013,97.60526315789474,9.0
PAP.N0000,5,2013,2.685714285714286,9.0
PARA.N0000,5,2013,1017.1666666666666,9.0
PARQ.N0000,5,2013,15.875,9.0
PCH.N0000,5,2013,3.3,9.0
PCH.R0000,5,2013,0.1,9.0
PCHH.N0000,5,2013,4.42,9.0
PCP.N0000,5,2013,5.809523809523809,9.0
PDL.N0000,5,2013,57.33888888888888,9.0
PLC.N0000,5,2013,14.97142857142857,9.0
RAL.N0000,5,2013,4.485714285714286,9.0
RCL.N0000,5,2013,106.5952380952381,9.0
REEF.W0019,5,2013,3.6238095238095234,9.0
RICH.N0000,5,2013,7.376190476190477,9.0
RWSL.N0000,5,2013,2.5761904761904764,9.0
SAMP.N0000,5,2013,224.28095238095236,9.0
SDB.N0000,5,2013,81.54285714285714,9.0
SELI.N0000,5,2013,1107.7230769230769,9.0
SEMB.N0000,5,2013,0.9476190476190476,9.0
SEYB.N0000,5,2013,69.94285714285714,9.0
SEYB.X0000,5,2013,38.766666666666666,9.0
SFL.N0000,5,2013,80.26666666666667,9.0
SFS.N0000,5,2013,3.2142857142857144,9.0
SHAL.N0000,5,2013,961.4799999999999,9.0
SHL.N0000,5,2013,11.752380952380953,9.0
SHOT.N0000,5,2013,25.904761904761905,9.0
SIRA.N0000,5,2013,2.4714285714285715,9.0
SPEN.N0000,5,2013,134.48095238095237,9.0
SUN.N0000,5,2013,32.9,9.0
TAFL.N0000,5,2013,44.51904761904762,9.0
TAP.N0000,5,2013,4.99,9.0
TFC.N0000,5,2013,15.857142857142858,9.0
TFC.X0000,5,2013,5.433333333333333,9.0
TFIL.N0000,5,2013,14.495238095238093,9.0
TILE.N0000,5,2013,73.01176470588236,9.0
TJL.N0000,5,2013,12.061904761904762,9.0
TKYO.N0000,5,2013,25.64761904761905,9.0
TKYO.X0000,5,2013,19.285714285714285,9.0
TWOD.N0000,5,2013,5.957142857142857,9.0
TYRE.N0000,5,2013,41.45238095238095,9.0
UBC.N0000,5,2013,19.60952380952381,9.0
UDPL.N0000,5,2013,28.22142857142857,9.0
VFIN.N0000,5,2013,32.166666666666664,9.0
VLL.N0000,5,2013,3.7904761904761903,9.0
VONE.N0000,5,2013,20.03333333333333,9.0
VPEL.N0000,5,2013,6.071428571428571,9.0
WATA.N0000,5,2013,12.433333333333334,9.0
AAIC.N0000,6,2013,100.82857142857142,9.0
ACL.N0000,6,2013,70.78235294117647,9.0
AEL.N0000,6,2013,20.494999999999997,9.0
AGST.N0000,6,2013,7.19375,9.0
AMF.N0000,6,2013,388.3333333333333,9.0
AMSL.N0000,6,2013,10.43,9.0
ARPI.N0000,6,2013,103.14999999999999,9.0
ASHA.N0000,6,2013,271.64,9.0
ASIR.N0000,6,2013,15.005,9.0
ASIY.N0000,6,2013,2.661111111111111,9.0
BFL.N0000,6,2013,141.16500000000002,9.0
BIL.N0000,6,2013,3.16,9.0
BINN.N0000,6,2013,84.7375,9.0
BLI.N0000,6,2013,21.205555555555556,9.0
BOGA.N0000,6,2013,25.894736842105264,9.0
BRWN.N0000,6,2013,121.39473684210526,9.0
CARE.N0000,6,2013,29.675,9.0
CARG.N0000,6,2013,174.10555555555555,9.0
CCS.N0000,6,2013,166.31052631578947,9.0
CDB.X0000,6,2013,39.17,9.0
CFIN.N0000,6,2013,187.55,9.0
CFL.N0000,6,2013,11.647368421052633,9.0
CFLB.N0000,6,2013,34.88,9.0
CFT.N0000,6,2013,7.140000000000001,9.0
CFVF.N0000,6,2013,18.16,9.0
CHOU.N0000,6,2013,14.040000000000001,9.0
CIC.N0000,6,2013,68.38421052631578,9.0
CIC.X0000,6,2013,49.739999999999995,9.0
CIFL.N0000,6,2013,1.7600000000000002,9.0
CIND.N0000,6,2013,70.62352941176471,9.0
CINV.N0000,6,2013,92.47368421052632,9.0
CITK.N0000,6,2013,7.3549999999999995,9.0
CITW.N0000,6,2013,6.904999999999999,9.0
CLC.N0000,6,2013,4.1625,9.0
CLPL.N0000,6,2013,79.11666666666666,9.0
CLPL.W0013,6,2013,3.335,9.0
CLPL.W0014,6,2013,3.2263157894736842,9.0
COCR.N0000,6,2013,13.135,9.0
COMB.N0000,6,2013,117.93499999999999,9.0
COMB.X0000,6,2013,96.735,9.0
CSF.W0021,6,2013,0.51,9.0
CTC.N0000,6,2013,987.475,9.0
CTCE.N0000,6,2013,304.7142857142857,9.0
CTHR.N0000,6,2013,144.22,9.0
DFCC.N0000,6,2013,140.51500000000001,9.0
DIAL.N0000,6,2013,8.870000000000001,9.0
DIPD.N0000,6,2013,127.1157894736842,9.0
DIST.N0000,6,2013,194.49,9.0
DPL.N0000,6,2013,15.205000000000002,9.0
EAST.N0000,6,2013,15.91,9.0
ELPL.N0000,6,2013,18.95,9.0
EQIT.N0000,6,2013,32.03888888888889,9.0
ESL.N0000,6,2013,23.79,9.0
EXPO.N0000,6,2013,6.975,9.0
FLCH.N0000,6,2013,2.66,9.0
GHLL.N0000,6,2013,13.02,9.0
GLAS.N0000,6,2013,6.65,9.0
GOOD.N0000,6,2013,1172.5333333333333,9.0
GRAN.N0000,6,2013,45.769999999999996,9.0
GREG.N0000,6,2013,15.294999999999998,9.0
GREG.W0003,6,2013,1.1700000000000002,9.0
GREG.W0006,6,2013,2.2,9.0
GSF.N0000,6,2013,584.725,9.0
HASU.N0000,6,2013,52.63333333333333,9.0
HAYC.N0000,6,2013,200.79000000000002,9.0
HAYL.N0000,6,2013,309.9842105263158,9.0
HHL.N0000,6,2013,35.55,9.0
HNB.N0000,6,2013,164.7,9.0
HNB.X0000,6,2013,121.07000000000001,9.0
HUEJ.N0000,6,2013,74.38888888888889,9.0
IDL.N0000,6,2013,179.0,9.0
JFIN.N0000,6,2013,281.3666666666667,9.0
JINS.N0000,6,2013,13.459999999999999,9.0
JKH.N0000,6,2013,266.98,9.0
