Label,Month,Year,Close (Rs.),Severity
HAYL.N0000,1,2022,139.82894736842104,201929.29
HBS.N0000,1,2022,31.72631578947368,201929.29
HHL.N0000,1,2022,70.7578947368421,201929.29
HNB.N0000,1,2022,137.9078947368421,201929.29
HNB.X0000,1,2022,126.02631578947368,201929.29
IDL.N0000,1,2022,7.647368421052632,201929.29
JINS.N0000,1,2022,32.373684210526314,201929.29
JKH.N0000,1,2022,158.26315789473685,201929.29
KGAL.N0000,1,2022,189.80263157894737,201929.29
KOTA.N0000,1,2022,8.031578947368422,201929.29
KZOO.N0000,1,2022,15.963157894736844,201929.29
LCBF.N0000,1,2022,3.8473684210526313,201929.29
LDEV.N0000,1,2022,7.473684210526316,201929.29
LFIN.N0000,1,2022,77.77894736842104,201929.29
LGIL.N0000,1,2022,18.410526315789475,201929.29
LIOC.N0000,1,2022,66.82105263157894,201929.29
LION.N0000,1,2022,535.2777777777778,201929.29
LLUB.N0000,1,2022,122.30263157894737,201929.29
LMF.N0000,1,2022,253.56578947368422,201929.29
LOFC.N0000,1,2022,27.92105263157895,201929.29
LOLC.N0000,1,2022,1315.3684210526317,201929.29
LPRT.N0000,1,2022,233.4264705882353,201929.29
LVEF.N0000,1,2022,11.15263157894737,201929.29
LWL.N0000,1,2022,132.1578947368421,201929.29
MDL.N0000,1,2022,22.95263157894737,201929.29
MELS.N0000,1,2022,61.415789473684214,201929.29
MFL.N0000,1,2022,20.98421052631579,201929.29
MGT.N0000,1,2022,42.205263157894734,201929.29
NDB.N0000,1,2022,70.88947368421053,201929.29
NEST.N0000,1,2022,1206.342105263158,201929.29
NHL.N0000,1,2022,9.826315789473684,201929.29
NIFL.N0000,1,2022,346.4605263157895,201929.29
NTB.N0000,1,2022,56.9421052631579,201929.29
ONAL.N0000,1,2022,33.96666666666667,201929.29
OSEA.N0000,1,2022,22.41578947368421,201929.29
PACK.N0000,1,2022,20.957894736842103,201929.29
PALM.N0000,1,2022,117.40789473684211,201929.29
PAP.N0000,1,2022,5.631578947368421,201929.29
PARQ.N0000,1,2022,47.27368421052632,201929.29
PDL.N0000,1,2022,140.15625,201929.29
PINS.N0000,1,2022,43.347368421052636,201929.29
PLC.N0000,1,2022,11.015789473684212,201929.29
PLR.N0000,1,2022,12.43157894736842,201929.29
RAL.N0000,1,2022,5.810526315789474,201929.29
RCL.N0000,1,2022,78.33157894736841,201929.29
RICH.N0000,1,2022,25.647368421052633,201929.29
RIL.N0000,1,2022,14.242105263157896,201929.29
RWSL.N0000,1,2022,8.321052631578947,201929.29
SAMP.N0000,1,2022,54.37894736842105,201929.29
SDB.N0000,1,2022,43.747368421052634,201929.29
SELI.N0000,1,2022,776.5178571428571,201929.29
SEMB.N0000,1,2022,1.9105263157894736,201929.29
SEYB.N0000,1,2022,44.96315789473684,201929.29
SEYB.X0000,1,2022,34.58421052631579,201929.29
SFL.N0000,1,2022,20.99473684210526,201929.29
SFL.P0000,1,2022,17.99473684210526,201929.29
SHAL.N0000,1,2022,1209.5,201929.29
SHL.N0000,1,2022,57.642105263157895,201929.29
SHOT.N0000,1,2022,20.322222222222223,201929.29
SINH.N0000,1,2022,3.0842105263157897,201929.29
SIRA.N0000,1,2022,14.689473684210528,201929.29
SPEN.N0000,1,2022,85.72631578947369,201929.29
SUN.N0000,1,2022,62.584210526315786,201929.29
TAFL.N0000,1,2022,320.4736842105263,201929.29
TAP.N0000,1,2022,17.83684210526316,201929.29
TILE.N0000,1,2022,118.39473684210526,201929.29
TJL.N0000,1,2022,50.88947368421052,201929.29
TKYO.N0000,1,2022,60.49473684210527,201929.29
TKYO.X0000,1,2022,51.310526315789474,201929.29
TYRE.N0000,1,2022,102.58157894736841,201929.29
UBC.N0000,1,2022,11.673684210526316,201929.29
UDPL.N0000,1,2022,53.96315789473684,201929.29
VFIN.N0000,1,2022,45.42631578947368,201929.29
VLL.N0000,1,2022,8.126315789473685,201929.29
VONE.N0000,1,2022,88.66842105263159,201929.29
VPEL.N0000,1,2022,8.947368421052632,201929.29
WATA.N0000,1,2022,173.47368421052633,201929.29
WIND.N0000,1,2022,19.957894736842103,201929.29
AAIC.N0000,2,2022,131.6361111111111,201929.29
ACL.N0000,2,2022,108.14444444444445,201929.29
AEL.N0000,2,2022,29.81666666666667,201929.29
AGST.N0000,2,2022,13.483333333333333,201929.29
AGST.X0000,2,2022,4.0,201929.29
ALHP.N0000,2,2022,1.4277777777777778,201929.29
ALUM.N0000,2,2022,13.31111111111111,201929.29
AMF.N0000,2,2022,13.544444444444444,201929.29
AMSL.N0000,2,2022,20.700000000000003,201929.29
ASIR.N0000,2,2022,49.68333333333333,201929.29
ASIY.N0000,2,2022,3.466666666666667,201929.29
BFL.N0000,2,2022,263.31944444444446,201929.29
BIL.N0000,2,2022,13.661111111111111,201929.29
BOGA.N0000,2,2022,85.90555555555555,201929.29
BRWN.N0000,2,2022,277.2916666666667,201929.29
CALT.N0000,2,2022,13.533333333333333,201929.29
CARE.N0000,2,2022,39.78888888888889,201929.29
CARG.N0000,2,2022,209.19444444444446,201929.29
CCS.N0000,2,2022,595.0178571428571,201929.29
CDB.X0000,2,2022,109.99444444444445,201929.29
CFIN.N0000,2,2022,94.26111111111112,201929.29
CFLB.N0000,2,2022,23.677777777777777,201929.29
CFVF.N0000,2,2022,42.388888888888886,201929.29
CIC.N0000,2,2022,54.21666666666667,201929.29
CIC.X0000,2,2022,43.08888888888889,201929.29
CIND.N0000,2,2022,206.51388888888889,201929.29
CINV.N0000,2,2022,52.67777777777778,201929.29
CITW.N0000,2,2022,3.427777777777778,201929.29
CLC.N0000,2,2022,40.416666666666664,201929.29
COCR.N0000,2,2022,45.28333333333333,201929.29
COMB.N0000,2,2022,80.65,201929.29
COMB.X0000,2,2022,76.02222222222223,201929.29
CTC.N0000,2,2022,850.3472222222222,201929.29
CTHR.N0000,2,2022,164.85416666666666,201929.29
CWL.N0000,2,2022,19.15,201929.29
DFCC.N0000,2,2022,58.300000000000004,201929.29
DIAL.N0000,2,2022,11.283333333333333,201929.29
DIPD.N0000,2,2022,42.37222222222223,201929.29
DIST.N0000,2,2022,16.505555555555556,201929.29
DPL.N0000,2,2022,15.561111111111112,201929.29
EAST.N0000,2,2022,9.716666666666667,201929.29
ELPL.N0000,2,2022,128.80555555555554,201929.29
EML.N0000,2,2022,16.72222222222222,201929.29
EXPO.N0000,2,2022,307.7638888888889,201929.29
GHLL.N0000,2,2022,19.022222222222222,201929.29
GLAS.N0000,2,2022,17.299999999999997,201929.29
GOOD.N0000,2,2022,1490.6666666666667,201929.29
GRAN.N0000,2,2022,129.125,201929.29
GREG.N0000,2,2022,42.65555555555555,201929.29
GSF.N0000,2,2022,19.18235294117647,201929.29
HASU.N0000,2,2022,51.849999999999994,201929.29
HAYC.N0000,2,2022,62.63333333333334,201929.29
HAYL.N0000,2,2022,118.95277777777778,201929.29
HBS.N0000,2,2022,24.177777777777777,201929.29
HHL.N0000,2,2022,66.66666666666667,201929.29
HNB.N0000,2,2022,135.97222222222223,201929.29
HNB.X0000,2,2022,126.48611111111111,201929.29
IDL.N0000,2,2022,7.858823529411764,201929.29
JINS.N0000,2,2022,29.22222222222222,201929.29
JKH.N0000,2,2022,154.34722222222223,201929.29
KGAL.N0000,2,2022,164.51388888888889,201929.29
KOTA.N0000,2,2022,6.872222222222223,201929.29
KZOO.N0000,2,2022,13.094444444444443,201929.29
LCBF.N0000,2,2022,3.322222222222222,201929.29
LDEV.N0000,2,2022,7.922222222222222,201929.29
LFIN.N0000,2,2022,70.40555555555555,201929.29
LGIL.N0000,2,2022,14.011111111111111,201929.29
LIOC.N0000,2,2022,63.64444444444444,201929.29
LION.N0000,2,2022,551.9,201929.29
LLUB.N0000,2,2022,119.04166666666667,201929.29
LMF.N0000,2,2022,216.05555555555554,201929.29
LOFC.N0000,2,2022,24.700000000000003,201929.29
LOLC.N0000,2,2022,1077.2916666666667,201929.29
LPRT.N0000,2,2022,253.75,201929.29
LVEF.N0000,2,2022,10.205555555555556,201929.29
LWL.N0000,2,2022,114.28888888888888,201929.29
MDL.N0000,2,2022,21.950000000000003,201929.29
MELS.N0000,2,2022,55.57222222222222,201929.29
MFL.N0000,2,2022,18.72222222222222,201929.29
MGT.N0000,2,2022,36.32222222222222,201929.29
NDB.N0000,2,2022,68.64444444444445,201929.29
NEST.N0000,2,2022,1163.0277777777778,201929.29
NHL.N0000,2,2022,10.022222222222222,201929.29
NIFL.N0000,2,2022,323.68055555555554,201929.29
NTB.N0000,2,2022,56.077777777777776,201929.29
ONAL.N0000,2,2022,33.93888888888889,201929.29
OSEA.N0000,2,2022,19.938888888888886,201929.29
PACK.N0000,2,2022,17.200000000000003,201929.29
PALM.N0000,2,2022,90.92647058823529,201929.29
PAP.N0000,2,2022,5.1,201929.29
PARQ.N0000,2,2022,42.388888888888886,201929.29
PDL.N0000,2,2022,134.96875,201929.29
PINS.N0000,2,2022,42.01111111111111,201929.29
PLC.N0000,2,2022,10.538888888888888,201929.29
PLR.N0000,2,2022,11.294444444444444,201929.29
RAL.N0000,2,2022,6.383333333333334,201929.29
RCL.N0000,2,2022,66.33888888888889,201929.29
RICH.N0000,2,2022,20.87222222222222,201929.29
RIL.N0000,2,2022,11.616666666666667,201929.29
RWSL.N0000,2,2022,7.716666666666667,201929.29
SAMP.N0000,2,2022,53.75,201929.29
SDB.N0000,2,2022,40.516666666666666,201929.29
SELI.N0000,2,2022,764.4038461538462,201929.29
SEMB.N0000,2,2022,1.588888888888889,201929.29
SEYB.N0000,2,2022,43.25555555555556,201929.29
SEYB.X0000,2,2022,32.733333333333334,201929.29
SFL.N0000,2,2022,29.166666666666668,201929.29
SFL.P0000,2,2022,29.15555555555555,201929.29
SHAL.N0000,2,2022,1209.5,201929.29
SHL.N0000,2,2022,69.15555555555555,201929.29
SHOT.N0000,2,2022,18.64375,201929.29
SINH.N0000,2,2022,3.0055555555555555,201929.29
SIRA.N0000,2,2022,12.833333333333334,201929.29
SPEN.N0000,2,2022,90.57222222222222,201929.29
SUN.N0000,2,2022,49.69444444444444,201929.29
TAFL.N0000,2,2022,285.80555555555554,201929.29
TAP.N0000,2,2022,14.983333333333333,201929.29
TILE.N0000,2,2022,106.60555555555555,201929.29
TJL.N0000,2,2022,45.849999999999994,201929.29
TKYO.N0000,2,2022,55.205555555555556,201929.29
TKYO.X0000,2,2022,48.638888888888886,201929.29
TYRE.N0000,2,2022,90.275,201929.29
UBC.N0000,2,2022,10.416666666666666,201929.29
UDPL.N0000,2,2022,44.17777777777778,201929.29
VFIN.N0000,2,2022,48.53888888888889,201929.29
VLL.N0000,2,2022,8.322222222222223,201929.29
VONE.N0000,2,2022,77.5611111111111,201929.29
VPEL.N0000,2,2022,8.55,201929.29
WATA.N0000,2,2022,132.34722222222223,201929.29
WIND.N0000,2,2022,19.044444444444444,201929.29
AAIC.N0000,3,2022,87.14761904761905,201929.29
ACL.N0000,3,2022,81.4952380952381,201929.29
AEL.N0000,3,2022,20.757142857142856,201929.29
AGST.N0000,3,2022,9.438095238095238,201929.29
AGST.X0000,3,2022,5.0,201929.29
ALHP.N0000,3,2022,1.2380952380952381,201929.29
ALUM.N0000,3,2022,9.642857142857142,201929.29
AMF.N0000,3,2022,10.904761904761905,201929.29
AMSL.N0000,3,2022,17.59047619047619,201929.29
ASIR.N0000,3,2022,41.30952380952381,201929.29
ASIY.N0000,3,2022,2.7095238095238097,201929.29
ASPM.N0000,3,2022,56.8,201929.29
BFL.N0000,3,2022,199.3095238095238,201929.29
BIL.N0000,3,2022,10.461904761904762,201929.29
BOGA.N0000,3,2022,61.62857142857143,201929.29
BRWN.N0000,3,2022,201.25,201929.29
CALT.N0000,3,2022,10.533333333333333,201929.29
CARE.N0000,3,2022,32.17142857142857,201929.29
CARG.N0000,3,2022,195.6125,201929.29
CCS.N0000,3,2022,46.17368421052631,201929.29
CDB.X0000,3,2022,96.48333333333333,201929.29
CFIN.N0000,3,2022,80.37142857142857,201929.29
CFLB.N0000,3,2022,18.1,201929.29
CFVF.N0000,3,2022,36.98095238095238,201929.29
CIC.N0000,3,2022,41.0,201929.29
CIC.X0000,3,2022,31.68095238095238,201929.29
CIND.N0000,3,2022,134.4309523809524,201929.29
CINV.N0000,3,2022,46.44,201929.29
CITW.N0000,3,2022,2.8523809523809525,201929.29
CLC.N0000,3,2022,34.09411764705882,201929.29
COCR.N0000,3,2022,32.333333333333336,201929.29
COMB.N0000,3,2022,76.98095238095237,201929.29
COMB.X0000,3,2022,73.93809523809524,201929.29
CTC.N0000,3,2022,733.2619047619048,201929.29
CTHR.N0000,3,2022,155.140625,201929.29
CWL.N0000,3,2022,15.73,201929.29
DFCC.N0000,3,2022,52.00952380952381,201929.29
DIAL.N0000,3,2022,11.09047619047619,201929.29
DIPD.N0000,3,2022,38.84761904761905,201929.29
DIST.N0000,3,2022,15.185714285714285,201929.29
DPL.N0000,3,2022,11.871428571428572,201929.29
EAST.N0000,3,2022,8.485714285714286,201929.29
ELPL.N0000,3,2022,109.6452380952381,201929.29
EML.N0000,3,2022,9.461904761904762,201929.29
EXPO.N0000,3,2022,259.4642857142857,201929.29
GHLL.N0000,3,2022,14.857142857142858,201929.29
GLAS.N0000,3,2022,13.59047619047619,201929.29
GOOD.N0000,3,2022,1560.0,201929.29
GRAN.N0000,3,2022,91.88333333333333,201929.29
GREG.N0000,3,2022,38.89047619047619,201929.29
GSF.N0000,3,2022,19.146666666666665,201929.29
HASU.N0000,3,2022,48.91428571428572,201929.29
HAYC.N0000,3,2022,57.74761904761905,201929.29
HAYL.N0000,3,2022,97.42619047619048,201929.29
HBS.N0000,3,2022,20.47142857142857,201929.29
HHL.N0000,3,2022,56.333333333333336,201929.29
HNB.N0000,3,2022,128.89285714285714,201929.29
HNB.X0000,3,2022,126.35714285714286,201929.29
HVA.R0000,3,2022,0.1,201929.29
IDL.N0000,3,2022,6.561904761904763,201929.29
JINS.N0000,3,2022,25.275,201929.29
JKH.N0000,3,2022,150.29761904761904,201929.29
KGAL.N0000,3,2022,139.4404761904762,201929.29
KOTA.N0000,3,2022,5.419047619047619,201929.29
KZOO.N0000,3,2022,9.666666666666666,201929.29
LCBF.N0000,3,2022,2.680952380952381,201929.29
LDEV.N0000,3,2022,4.947619047619048,201929.29
LFIN.N0000,3,2022,61.24285714285714,201929.29
LGIL.N0000,3,2022,9.780952380952382,201929.29
LIOC.N0000,3,2022,45.938095238095244,201929.29
LION.N0000,3,2022,529.4833333333333,201929.29
LLUB.N0000,3,2022,95.96904761904761,201929.29
LMF.N0000,3,2022,165.1904761904762,201929.29
LOFC.N0000,3,2022,16.714285714285715,201929.29
LOLC.N0000,3,2022,813.702380952381,201929.29
LPRT.N0000,3,2022,185.83928571428572,201929.29
LVEF.N0000,3,2022,9.128571428571428,201929.29
LWL.N0000,3,2022,89.9952380952381,201929.29
MDL.N0000,3,2022,15.49047619047619,201929.29
MELS.N0000,3,2022,47.195238095238096,201929.29
MFL.N0000,3,2022,13.78095238095238,201929.29
MGT.N0000,3,2022,33.25714285714285,201929.29
NDB.N0000,3,2022,61.19047619047619,201929.29
NEST.N0000,3,2022,1005.0952380952381,201929.29
NHL.N0000,3,2022,7.8428571428571425,201929.29
NIFL.N0000,3,2022,276.53846153846155,201929.29
NTB.N0000,3,2022,49.9952380952381,201929.29
ONAL.N0000,3,2022,29.56153846153846,201929.29
OSEA.N0000,3,2022,17.438095238095237,201929.29
PACK.N0000,3,2022,12.823809523809524,201929.29
PALM.N0000,3,2022,58.833333333333336,201929.29
PAP.N0000,3,2022,4.295238095238095,201929.29
PARQ.N0000,3,2022,31.1,201929.29
PINS.N0000,3,2022,34.26190476190476,201929.29
PLC.N0000,3,2022,9.314285714285713,201929.29
PLR.N0000,3,2022,8.904761904761905,201929.29
RAL.N0000,3,2022,4.847619047619047,201929.29
RCL.N0000,3,2022,50.523809523809526,201929.29
RICH.N0000,3,2022,16.333333333333332,201929.29
RIL.N0000,3,2022,8.223809523809523,201929.29
RWSL.N0000,3,2022,5.842857142857143,201929.29
SAMP.N0000,3,2022,52.7952380952381,201929.29
SDB.N0000,3,2022,33.857142857142854,201929.29
SELI.N0000,3,2022,637.5,201929.29
SEMB.N0000,3,2022,1.1476190476190478,201929.29
SEYB.N0000,3,2022,37.2952380952381,201929.29
SEYB.X0000,3,2022,30.214285714285715,201929.29
SFL.N0000,3,2022,27.244444444444444,201929.29
SFL.P0000,3,2022,27.566666666666666,201929.29
SHAL.N0000,3,2022,1209.5,201929.29
SHL.N0000,3,2022,55.38095238095238,201929.29
SHOT.N0000,3,2022,16.22222222222222,201929.29
SINH.N0000,3,2022,2.585714285714286,201929.29
SIRA.N0000,3,2022,10.014285714285714,201929.29
