Label,Year,Month,Close (Rs.),Loan Rate
PARQ.N0000,1991,11,120.0,19.3
PDL.N0000,1991,11,17.5,19.3
RICH.N0000,1991,11,330.0,19.3
SAMP.N0000,1991,11,23.5,19.3
SEYB.N0000,1991,11,43.75,19.3
SHOT.N0000,1991,11,62.5,19.3
SPEN.N0000,1991,11,320.0,19.3
SUGA.N0000,1991,11,19.875,19.3
TILE.N0000,1991,11,52.25,19.3
TKYO.N0000,1991,11,29.0,19.3
ACL.N0000,1991,12,195.0,19.3
ARPI.N0000,1991,12,70.0,19.3
ASIR.N0000,1991,12,24.0,19.3
BHR.N0000,1991,12,78.0,19.3
BRWN.N0000,1991,12,150.0,19.3
CARG.N0000,1991,12,225.0,19.3
CFIN.N0000,1991,12,275.5,19.3
CFLB.N0000,1991,12,29.0,19.3
CFT.N0000,1991,12,80.0,19.3
CHOU.N0000,1991,12,18.5,19.3
CIC.N0000,1991,12,129.0,19.3
CIND.N0000,1991,12,72.5,19.3
CINV.N0000,1991,12,117.5,19.3
COMB.N0000,1991,12,265.125,19.3
CTC.N0000,1991,12,50.0,19.3
CTCE.N0000,1991,12,50.5,19.3
DFCC.N0000,1991,12,1600.0,19.3
DIPD.N0000,1991,12,124.0,19.3
EAST.N0000,1991,12,39.5,19.3
GHLL.N0000,1991,12,7.25,19.3
GRAN.N0000,1991,12,175.0,19.3
HAYC.N0000,1991,12,170.0,19.3
HAYL.N0000,1991,12,450.0,19.3
HDEV.N0000,1991,12,18.5,19.3
HNB.N0000,1991,12,400.75,19.3
JKH.N0000,1991,12,298.0,19.3
KAPI.N0000,1991,12,33.0,19.3
LCEM.N0000,1991,12,8.0,19.3
LDEV.N0000,1991,12,54.0,19.3
LMF.N0000,1991,12,30.0,19.3
MIRA.N0000,1991,12,53.5,19.3
MORI.N0000,1991,12,0.0,19.3
NEST.N0000,1991,12,25.5,19.3
ONAL.N0000,1991,12,16.5,19.3
OSEA.N0000,1991,12,19.0,19.3
PARQ.N0000,1991,12,100.0,19.3
PDL.N0000,1991,12,19.25,19.3
RICH.N0000,1991,12,285.0,19.3
SAMP.N0000,1991,12,30.25,19.3
SEYB.N0000,1991,12,62.5,19.3
SHOT.N0000,1991,12,75.0,19.3
SPEN.N0000,1991,12,290.0,19.3
SUGA.N0000,1991,12,29.0,19.3
TILE.N0000,1991,12,64.5,19.3
TKYO.N0000,1991,12,35.125,19.3
ACL.N0000,1992,1,190.0,19.5
ARPI.N0000,1992,1,70.0,19.5
ASIR.N0000,1992,1,30.0,19.5
BHR.N0000,1992,1,92.5,19.5
BINN.N0000,1992,1,50.0,19.5
BRWN.N0000,1992,1,135.0,19.5
CARG.N0000,1992,1,250.0,19.5
CFIN.N0000,1992,1,330.0,19.5
CFLB.N0000,1992,1,30.0,19.5
CFT.N0000,1992,1,85.0,19.5
CHOU.N0000,1992,1,27.5,19.5
CIC.N0000,1992,1,160.0,19.5
CIND.N0000,1992,1,74.0,19.5
CINV.N0000,1992,1,246.0,19.5
COMB.N0000,1992,1,292.0,19.5
CTC.N0000,1992,1,68.25,19.5
CTCE.N0000,1992,1,74.75,19.5
CTHR.N0000,1992,1,350.0,19.5
DFCC.N0000,1992,1,1900.0,19.5
DIPD.N0000,1992,1,115.0,19.5
EAST.N0000,1992,1,41.0,19.5
EQIT.N0000,1992,1,17.0,19.5
GHLL.N0000,1992,1,9.5,19.5
GRAN.N0000,1992,1,210.0,19.5
HAYC.N0000,1992,1,176.5,19.5
HAYL.N0000,1992,1,540.0,19.5
HDEV.N0000,1992,1,39.25,19.5
HNB.N0000,1992,1,410.0,19.5
JKH.N0000,1992,1,275.125,19.5
LCEM.N0000,1992,1,10.0,19.5
LMF.N0000,1992,1,38.5,19.5
MIRA.N0000,1992,1,43.25,19.5
MORI.N0000,1992,1,240.0,19.5
NEST.N0000,1992,1,38.0,19.5
ONAL.N0000,1992,1,18.375,19.5
OSEA.N0000,1992,1,21.75,19.5
PDL.N0000,1992,1,25.0,19.5
RICH.N0000,1992,1,260.0,19.5
SAMP.N0000,1992,1,49.0,19.5
SEYB.N0000,1992,1,91.75,19.5
SHOT.N0000,1992,1,79.0,19.5
SPEN.N0000,1992,1,332.0,19.5
SUGA.N0000,1992,1,45.0,19.5
SUN.N0000,1992,1,15.0,19.5
TILE.N0000,1992,1,86.5,19.5
TKYO.N0000,1992,1,52.25,19.5
ARPI.N0000,1992,2,70.0,19.5
ASIR.N0000,1992,2,28.0,19.5
BHR.N0000,1992,2,72.25,19.5
BINN.N0000,1992,2,49.75,19.5
BRWN.N0000,1992,2,140.0,19.5
CFIN.N0000,1992,2,310.0,19.5
CFLB.N0000,1992,2,15.0,19.5
CFT.N0000,1992,2,88.0,19.5
CHOU.N0000,1992,2,24.75,19.5
CIC.N0000,1992,2,70.0,19.5
CIND.N0000,1992,2,71.25,19.5
COMB.N0000,1992,2,280.0,19.5
CTC.N0000,1992,2,55.0,19.5
CTCE.N0000,1992,2,70.0,19.5
CTHR.N0000,1992,2,360.375,19.5
DFCC.N0000,1992,2,1399.5,19.5
DIPD.N0000,1992,2,111.0,19.5
DIST.N0000,1992,2,11.0,19.5
EQIT.N0000,1992,2,17.875,19.5
GHLL.N0000,1992,2,8.75,19.5
GRAN.N0000,1992,2,190.125,19.5
HAYC.N0000,1992,2,155.75,19.5
HAYL.N0000,1992,2,495.0,19.5
HDEV.N0000,1992,2,31.0,19.5
HNB.N0000,1992,2,410.0,19.5
HUEJ.N0000,1992,2,50.0,19.5
JKH.N0000,1992,2,275.0,19.5
JKH.R0000,1992,2,111.5,19.5
LCEM.N0000,1992,2,9.0,19.5
LMF.N0000,1992,2,34.5,19.5
NEST.N0000,1992,2,18.5,19.5
ONAL.N0000,1992,2,18.0,19.5
OSEA.N0000,1992,2,22.0,19.5
PARQ.N0000,1992,2,91.0,19.5
PDL.N0000,1992,2,20.0,19.5
RICH.N0000,1992,2,265.0,19.5
SAMP.N0000,1992,2,39.5,19.5
SEYB.N0000,1992,2,86.125,19.5
SHOT.N0000,1992,2,0.0,19.5
SPEN.N0000,1992,2,305.5,19.5
SUGA.N0000,1992,2,37.5,19.5
SUN.N0000,1992,2,16.5,19.5
TILE.N0000,1992,2,70.0,19.5
TKYO.N0000,1992,2,49.5,19.5
ASIR.N0000,1992,3,24.625,19.5
BHR.N0000,1992,3,75.0,19.5
BINN.N0000,1992,3,47.5,19.5
BRWN.N0000,1992,3,140.0,19.5
CARG.N0000,1992,3,0.0,19.5
CFIN.N0000,1992,3,286.625,19.5
CFLB.N0000,1992,3,13.0,19.5
CFT.N0000,1992,3,85.0,19.5
CHOU.N0000,1992,3,25.0,19.5
CIC.N0000,1992,3,142.0,19.5
CIND.N0000,1992,3,73.0,19.5
COMB.N0000,1992,3,262.0,19.5
CTC.N0000,1992,3,55.75,19.5
CTCE.N0000,1992,3,60.0,19.5
CTHR.N0000,1992,3,350.0,19.5
DFCC.N0000,1992,3,1350.0,19.5
DIPD.N0000,1992,3,100.0,19.5
GHLL.N0000,1992,3,7.5,19.5
GRAN.N0000,1992,3,190.0,19.5
HAYC.N0000,1992,3,160.0,19.5
HAYL.N0000,1992,3,490.0,19.5
HDEV.N0000,1992,3,30.0,19.5
HNB.N0000,1992,3,400.0,19.5
JKH.N0000,1992,3,325.0,19.5
KAPI.N0000,1992,3,32.0,19.5
LCEM.N0000,1992,3,7.375,19.5
LMF.N0000,1992,3,37.0,19.5
NEST.N0000,1992,3,25.0,19.5
ONAL.N0000,1992,3,18.0,19.5
OSEA.N0000,1992,3,21.0,19.5
PDL.N0000,1992,3,18.5,19.5
RICH.N0000,1992,3,257.5,19.5
SAMP.N0000,1992,3,36.0,19.5
SEYB.N0000,1992,3,82.5,19.5
SHOT.N0000,1992,3,65.0,19.5
SPEN.N0000,1992,3,300.0,19.5
SUGA.N0000,1992,3,34.0,19.5
TILE.N0000,1992,3,69.125,19.5
TKYO.N0000,1992,3,41.5,19.5
ARPI.N0000,1992,4,70.0,19.5
ASIR.N0000,1992,4,23.75,19.5
BHR.N0000,1992,4,81.25,19.5
BRWN.N0000,1992,4,140.0,19.5
CFIN.N0000,1992,4,306.5,19.5
CFLB.N0000,1992,4,11.625,19.5
CFT.N0000,1992,4,76.0,19.5
CIC.N0000,1992,4,148.0,19.5
CIND.N0000,1992,4,90.0,19.5
COMB.N0000,1992,4,265.0,19.5
CTC.N0000,1992,4,57.0,19.5
CTCE.N0000,1992,4,60.0,19.5
DFCC.N0000,1992,4,1425.0,19.5
DIPD.N0000,1992,4,100.0,19.5
EAST.N0000,1992,4,37.5,19.5
GHLL.N0000,1992,4,7.0,19.5
GRAN.N0000,1992,4,180.0,19.5
HAYC.N0000,1992,4,155.5,19.5
HAYL.N0000,1992,4,500.0,19.5
HDEV.N0000,1992,4,29.75,19.5
HNB.N0000,1992,4,405.0,19.5
JKH.N0000,1992,4,340.5,19.5
KAPI.N0000,1992,4,30.0,19.5
LCEM.N0000,1992,4,7.0,19.5
LMF.N0000,1992,4,40.0,19.5
NEST.N0000,1992,4,26.0,19.5
ONAL.N0000,1992,4,15.0,19.5
OSEA.N0000,1992,4,20.0,19.5
PARQ.N0000,1992,4,90.0,19.5
PDL.N0000,1992,4,18.0,19.5
RICH.N0000,1992,4,235.125,19.5
SAMP.N0000,1992,4,36.0,19.5
SEYB.N0000,1992,4,84.75,19.5
SHAL.N0000,1992,4,575.0,19.5
SHOT.N0000,1992,4,76.5,19.5
SPEN.N0000,1992,4,334.75,19.5
SUGA.N0000,1992,4,39.5,19.5
TILE.N0000,1992,4,79.0,19.5
TKYO.N0000,1992,4,36.0,19.5
ACL.N0000,1992,5,171.0,19.5
ARPI.N0000,1992,5,70.0,19.5
ASIR.N0000,1992,5,22.75,19.5
BHR.N0000,1992,5,82.0,19.5
BINN.N0000,1992,5,45.0,19.5
BOGA.N0000,1992,5,11.875,19.5
CARG.N0000,1992,5,210.0,19.5
CFIN.N0000,1992,5,315.0,19.5
CFLB.N0000,1992,5,20.0,19.5
CFT.N0000,1992,5,69.0,19.5
CIC.N0000,1992,5,149.0,19.5
CIND.N0000,1992,5,102.0,19.5
COMB.N0000,1992,5,248.0,19.5
CTC.N0000,1992,5,62.5,19.5
CTCE.N0000,1992,5,49.875,19.5
CTHR.N0000,1992,5,350.0,19.5
DFCC.N0000,1992,5,1655.0,19.5
DIPD.N0000,1992,5,96.0,19.5
EAST.N0000,1992,5,37.25,19.5
GHLL.N0000,1992,5,6.25,19.5
GRAN.N0000,1992,5,215.0,19.5
HAYC.N0000,1992,5,155.0,19.5
HAYL.N0000,1992,5,520.0,19.5
HDEV.N0000,1992,5,27.0,19.5
HNB.N0000,1992,5,400.0,19.5
JKH.N0000,1992,5,320.0,19.5
KAPI.N0000,1992,5,27.875,19.5
LCEM.N0000,1992,5,6.75,19.5
LDEV.N0000,1992,5,50.0,19.5
LMF.N0000,1992,5,36.0,19.5
MORI.N0000,1992,5,220.0,19.5
NEST.N0000,1992,5,21.75,19.5
ONAL.N0000,1992,5,18.0,19.5
OSEA.N0000,1992,5,19.75,19.5
PDL.N0000,1992,5,17.0,19.5
RICH.N0000,1992,5,230.0,19.5
SAMP.N0000,1992,5,31.25,19.5
SEYB.N0000,1992,5,78.0,19.5
SHOT.N0000,1992,5,71.0,19.5
SPEN.N0000,1992,5,320.0,19.5
SUGA.N0000,1992,5,36.25,19.5
TILE.N0000,1992,5,70.0,19.5
TKYO.N0000,1992,5,29.25,19.5
ACL.N0000,1992,6,147.5,19.5
ASIR.N0000,1992,6,19.5,19.5
BHR.N0000,1992,6,91.25,19.5
BINN.N0000,1992,6,40.25,19.5
BOGA.N0000,1992,6,11.5,19.5
BRWN.N0000,1992,6,147.5,19.5
CARG.N0000,1992,6,200.0,19.5
CFIN.N0000,1992,6,300.0,19.5
CFLB.N0000,1992,6,22.0,19.5
CFT.N0000,1992,6,52.5,19.5
CHOU.N0000,1992,6,19.0,19.5
CIC.N0000,1992,6,150.0,19.5
CIND.N0000,1992,6,97.0,19.5
CINV.N0000,1992,6,240.0,19.5
COMB.N0000,1992,6,235.25,19.5
CTC.N0000,1992,6,48.0,19.5
CTCE.N0000,1992,6,47.0,19.5
DFCC.N0000,1992,6,1695.5,19.5
DIPD.N0000,1992,6,95.0,19.5
EAST.N0000,1992,6,36.0,19.5
GHLL.N0000,1992,6,6.0,19.5
GRAN.N0000,1992,6,101.0,19.5
HAYC.N0000,1992,6,140.0,19.5
HAYL.N0000,1992,6,500.0,19.5
HDEV.N0000,1992,6,29.0,19.5
HNB.N0000,1992,6,385.0,19.5
JKH.N0000,1992,6,305.0,19.5
KAPI.N0000,1992,6,22.25,19.5
KZOO.N0000,1992,6,125.0,19.5
LCEM.N0000,1992,6,6.0,19.5
LMF.N0000,1992,6,35.0,19.5
NEST.N0000,1992,6,21.625,19.5
ONAL.N0000,1992,6,17.0,19.5
OSEA.N0000,1992,6,18.75,19.5
PARQ.N0000,1992,6,44.0,19.5
PDL.N0000,1992,6,17.5,19.5
RICH.N0000,1992,6,230.0,19.5
SAMP.N0000,1992,6,30.0,19.5
SEYB.N0000,1992,6,75.0,19.5
SHOT.N0000,1992,6,71.5,19.5
SPEN.N0000,1992,6,310.0,19.5
SUGA.N0000,1992,6,34.0,19.5
TILE.N0000,1992,6,74.0,19.5
TKYO.N0000,1992,6,27.625,19.5
ACL.N0000,1992,7,150.0,19.5
ARPI.N0000,1992,7,73.0,19.5
ASIR.N0000,1992,7,18.0,19.5
BHR.N0000,1992,7,96.5,19.5
BINN.N0000,1992,7,34.0,19.5
BOGA.N0000,1992,7,10.5,19.5
CARG.N0000,1992,7,200.0,19.5
CFIN.N0000,1992,7,310.0,19.5
CFLB.N0000,1992,7,20.0,19.5
CFT.N0000,1992,7,55.0,19.5
CHOU.N0000,1992,7,17.5,19.5
CIC.N0000,1992,7,145.0,19.5
CIND.N0000,1992,7,93.0,19.5
CINV.N0000,1992,7,211.0,19.5
COMB.N0000,1992,7,235.0,19.5
CTC.N0000,1992,7,46.0,19.5
CTCE.N0000,1992,7,37.0,19.5
DFCC.N0000,1992,7,1650.0,19.5
DIPD.N0000,1992,7,92.5,19.5
EAST.N0000,1992,7,36.625,19.5
GHLL.N0000,1992,7,5.75,19.5
GRAN.N0000,1992,7,95.0,19.5
HAYC.N0000,1992,7,143.0,19.5
HAYL.N0000,1992,7,510.0,19.5
HDEV.N0000,1992,7,26.0,19.5
HNB.N0000,1992,7,385.0,19.5
JKH.N0000,1992,7,277.0,19.5
KAPI.N0000,1992,7,18.25,19.5
LCEM.N0000,1992,7,6.0,19.5
LMF.N0000,1992,7,32.0,19.5
NEST.N0000,1992,7,21.0,19.5
ONAL.N0000,1992,7,17.0,19.5
PARQ.N0000,1992,7,0.0,19.5
PDL.N0000,1992,7,17.5,19.5
RICH.N0000,1992,7,216.0,19.5
SAMP.N0000,1992,7,29.875,19.5
SEYB.N0000,1992,7,67.5,19.5
SHOT.N0000,1992,7,73.125,19.5
SPEN.N0000,1992,7,299.75,19.5
SUGA.N0000,1992,7,28.25,19.5
TILE.N0000,1992,7,73.375,19.5
TKYO.N0000,1992,7,25.0,19.5
ACL.N0000,1992,8,181.0,19.5
ARPI.N0000,1992,8,80.5,19.5
ASIR.N0000,1992,8,17.0,19.5
BHR.N0000,1992,8,100.0,19.5
BOGA.N0000,1992,8,9.5,19.5
CARG.N0000,1992,8,200.0,19.5
CFIN.N0000,1992,8,286.25,19.5
CFLB.N0000,1992,8,18.0,19.5
CFT.N0000,1992,8,55.0,19.5
CHOU.N0000,1992,8,15.0,19.5
CIC.N0000,1992,8,140.0,19.5
CIND.N0000,1992,8,88.0,19.5
COMB.N0000,1992,8,235.0,19.5
CTC.N0000,1992,8,43.0,19.5
CTCE.N0000,1992,8,33.0,19.5
DFCC.N0000,1992,8,1567.5,19.5
DIPD.N0000,1992,8,45.0,19.5
DIST.N0000,1992,8,10.5,19.5
EAST.N0000,1992,8,37.0,19.5
GHLL.N0000,1992,8,6.0,19.5
GRAN.N0000,1992,8,87.625,19.5
HAYC.N0000,1992,8,0.0,19.5
HAYL.N0000,1992,8,451.0,19.5
HDEV.N0000,1992,8,26.0,19.5
HNB.N0000,1992,8,370.125,19.5
JKH.N0000,1992,8,255.0,19.5
KAPI.N0000,1992,8,12.75,19.5
KZOO.N0000,1992,8,181.125,19.5
LCEM.N0000,1992,8,6.0,19.5
LMF.N0000,1992,8,31.125,19.5
NEST.N0000,1992,8,20.0,19.5
OSEA.N0000,1992,8,16.25,19.5
PARQ.N0000,1992,8,72.25,19.5
PDL.N0000,1992,8,17.25,19.5
RICH.N0000,1992,8,180.0,19.5
SAMP.N0000,1992,8,27.875,19.5
SEYB.N0000,1992,8,59.25,19.5
SHOT.N0000,1992,8,70.0,19.5
SPEN.N0000,1992,8,270.0,19.5
SUGA.N0000,1992,8,25.875,19.5
TILE.N0000,1992,8,70.0,19.5
TKYO.N0000,1992,8,21.75,19.5
ACL.N0000,1992,9,190.0,19.5
ARPI.N0000,1992,9,86.0,19.5
ASCO.R0000,1992,9,0.5,19.5
ASIR.N0000,1992,9,17.0,19.5
BHR.N0000,1992,9,112.25,19.5
BINN.N0000,1992,9,35.0,19.5
BOGA.N0000,1992,9,10.0,19.5
CFIN.N0000,1992,9,314.75,19.5
CFLB.N0000,1992,9,18.0,19.5
CHOU.N0000,1992,9,16.25,19.5
CIC.N0000,1992,9,133.625,19.5
CIND.N0000,1992,9,92.25,19.5
CINV.N0000,1992,9,180.0,19.5
COMB.N0000,1992,9,234.875,19.5
CTC.N0000,1992,9,45.0,19.5
CTCE.N0000,1992,9,35.5,19.5
CTHR.N0000,1992,9,350.0,19.5
DFCC.N0000,1992,9,1699.0,19.5
DIPD.N0000,1992,9,87.625,19.5
DIST.N0000,1992,9,11.5,19.5
EAST.N0000,1992,9,35.0,19.5
EQIT.N0000,1992,9,0.0,19.5
GHLL.N0000,1992,9,6.25,19.5
GRAN.N0000,1992,9,95.0,19.5
HAYC.N0000,1992,9,125.0,19.5
HAYL.N0000,1992,9,400.0,19.5
HDEV.N0000,1992,9,26.375,19.5
HNB.N0000,1992,9,380.0,19.5
JKH.N0000,1992,9,259.75,19.5
KAPI.N0000,1992,9,16.375,19.5
KURU.N0000,1992,9,55.0,19.5
LCEM.N0000,1992,9,6.0,19.5
LMF.N0000,1992,9,33.75,19.5
LPRT.N0000,1992,9,0.0,19.5
NEST.N0000,1992,9,21.75,19.5
ONAL.N0000,1992,9,16.0,19.5
OSEA.N0000,1992,9,17.75,19.5
PARQ.N0000,1992,9,70.25,19.5
PDL.N0000,1992,9,17.5,19.5
RICH.N0000,1992,9,206.375,19.5
SAMP.N0000,1992,9,31.0,19.5
SEYB.N0000,1992,9,70.125,19.5
SHOT.N0000,1992,9,65.0,19.5
SPEN.N0000,1992,9,0.0,19.5
SUGA.N0000,1992,9,27.75,19.5
TILE.N0000,1992,9,70.0,19.5
TKYO.N0000,1992,9,23.75,19.5
ACL.N0000,1992,10,216.25,19.5
ARPI.N0000,1992,10,91.0,19.5
ASIR.N0000,1992,10,17.25,19.5
BHR.N0000,1992,10,55.0,19.5
BINN.N0000,1992,10,33.0,19.5
BOGA.N0000,1992,10,9.625,19.5
BRWN.N0000,1992,10,0.0,19.5
CARG.N0000,1992,10,90.0,19.5
CFIN.N0000,1992,10,310.0,19.5
CFLB.N0000,1992,10,18.0,19.5
CHOU.N0000,1992,10,15.0,19.5
CIC.N0000,1992,10,112.75,19.5
CIND.N0000,1992,10,92.0,19.5
COMB.N0000,1992,10,230.0,19.5
CTC.N0000,1992,10,39.625,19.5
CTCE.N0000,1992,10,34.75,19.5
CTHR.N0000,1992,10,175.25,19.5
DFCC.N0000,1992,10,1701.0,19.5
DIPD.N0000,1992,10,85.0,19.5
DIST.N0000,1992,10,11.25,19.5
EAST.N0000,1992,10,31.0,19.5
GHLL.N0000,1992,10,6.0,19.5
GRAN.N0000,1992,10,95.5,19.5
HAYC.N0000,1992,10,110.0,19.5
HAYL.N0000,1992,10,370.0,19.5
HDEV.N0000,1992,10,25.0,19.5
HNB.N0000,1992,10,380.0,19.5
JKH.N0000,1992,10,260.0,19.5
KAPI.N0000,1992,10,15.0,19.5
KURU.N0000,1992,10,53.0,19.5
LCEM.N0000,1992,10,6.0,19.5
LMF.N0000,1992,10,31.25,19.5
NEST.N0000,1992,10,18.0,19.5
ONAL.N0000,1992,10,13.0,19.5
OSEA.N0000,1992,10,15.0,19.5
PARA.N0000,1992,10,83.0,19.5
PARQ.N0000,1992,10,70.25,19.5
PDL.N0000,1992,10,17.25,19.5
RICH.N0000,1992,10,201.0,19.5
SAMP.N0000,1992,10,29.625,19.5
SEYB.N0000,1992,10,65.0,19.5
SHOT.N0000,1992,10,66.0,19.5
SPEN.N0000,1992,10,260.0,19.5
SUGA.N0000,1992,10,24.875,19.5
SUN.N0000,1992,10,29.25,19.5
TILE.N0000,1992,10,68.0,19.5
TKYO.N0000,1992,10,19.75,19.5
ACL.N0000,1992,11,230.0,19.5
ARPI.N0000,1992,11,83.875,19.5
ASIR.N0000,1992,11,18.0,19.5
BHR.N0000,1992,11,50.0,19.5
BINN.N0000,1992,11,32.5,19.5
BOGA.N0000,1992,11,8.375,19.5
BRWN.N0000,1992,11,0.0,19.5
CARG.N0000,1992,11,190.0,19.5
CFIN.N0000,1992,11,310.0,19.5
CFLB.N0000,1992,11,17.875,19.5
CHOU.N0000,1992,11,15.0,19.5
CIC.N0000,1992,11,108.875,19.5
CIC.X0000,1992,11,78.25,19.5
CIND.N0000,1992,11,92.25,19.5
COMB.N0000,1992,11,227.0,19.5
CTC.N0000,1992,11,38.0,19.5
CTCE.N0000,1992,11,33.375,19.5
CTHR.N0000,1992,11,350.0,19.5
DFCC.N0000,1992,11,1705.0,19.5
DIPD.N0000,1992,11,85.0,19.5
DIST.N0000,1992,11,11.0,19.5
EAST.N0000,1992,11,33.0,19.5
EQIT.N0000,1992,11,16.5,19.5
GHLL.N0000,1992,11,5.75,19.5
GRAN.N0000,1992,11,95.0,19.5
HAYC.N0000,1992,11,100.0,19.5
HAYL.N0000,1992,11,360.0,19.5
HDEV.N0000,1992,11,18.0,19.5
HNB.N0000,1992,11,375.0,19.5
HUEJ.N0000,1992,11,50.0,19.5
JFIN.N0000,1992,11,66.5,19.5
JKH.N0000,1992,11,260.0,19.5
KAPI.N0000,1992,11,11.5,19.5
KURU.N0000,1992,11,44.5,19.5
LCEM.N0000,1992,11,5.75,19.5
LDEV.N0000,1992,11,0.0,19.5
LMF.N0000,1992,11,29.25,19.5
MORI.N0000,1992,11,0.0,19.5
NEST.N0000,1992,11,17.0,19.5
ONAL.N0000,1992,11,12.25,19.5
OSEA.N0000,1992,11,12.5,19.5
PARQ.N0000,1992,11,61.5,19.5
PDL.N0000,1992,11,17.0,19.5
RICH.N0000,1992,11,217.875,19.5
SAMP.N0000,1992,11,26.5,19.5
SELI.N0000,1992,11,549.75,19.5
SEYB.N0000,1992,11,62.0,19.5
SHOT.N0000,1992,11,66.0,19.5
SPEN.N0000,1992,11,262.0,19.5
SUGA.N0000,1992,11,13.25,19.5
SUN.N0000,1992,11,27.0,19.5
TILE.N0000,1992,11,65.0,19.5
TKYO.N0000,1992,11,15.375,19.5
ACL.N0000,1992,12,216.0,19.5
ARPI.N0000,1992,12,80.0,19.5
ASIR.N0000,1992,12,18.0,19.5
BHR.N0000,1992,12,45.0,19.5
BOGA.N0000,1992,12,7.75,19.5
BRWN.N0000,1992,12,0.0,19.5
CARG.N0000,1992,12,0.0,19.5
CCS.N0000,1992,12,50.0,19.5
CFIN.N0000,1992,12,150.0,19.5
CFLB.N0000,1992,12,7.5,19.5
CFT.N0000,1992,12,45.0,19.5
CHOU.N0000,1992,12,15.0,19.5
CIC.N0000,1992,12,90.0,19.5
CIC.X0000,1992,12,69.75,19.5
CIND.N0000,1992,12,85.0,19.5
CINV.N0000,1992,12,0.0,19.5
COMB.N0000,1992,12,220.0,19.5
CTC.N0000,1992,12,31.0,19.5
CTCE.N0000,1992,12,29.0,19.5
CTHR.N0000,1992,12,350.0,19.5
DFCC.N0000,1992,12,1660.0,19.5
DIPD.N0000,1992,12,85.0,19.5
DIST.N0000,1992,12,10.0,19.5
EAST.N0000,1992,12,22.0,19.5
EQIT.N0000,1992,12,7.5,19.5
GHLL.N0000,1992,12,5.25,19.5
GRAN.N0000,1992,12,93.0,19.5
HAYC.N0000,1992,12,88.625,19.5
HAYL.N0000,1992,12,310.0,19.5
HDEV.N0000,1992,12,12.5,19.5
HNB.N0000,1992,12,375.0,19.5
JFIN.N0000,1992,12,65.0,19.5
JKH.N0000,1992,12,215.25,19.5
KAPI.N0000,1992,12,10.375,19.5
LCEM.N0000,1992,12,5.0,19.5
LMF.N0000,1992,12,27.0,19.5
LPRT.N0000,1992,12,26.0,19.5
NEST.N0000,1992,12,14.75,19.5
ONAL.N0000,1992,12,11.25,19.5
OSEA.N0000,1992,12,12.5,19.5
PDL.N0000,1992,12,17.25,19.5
RICH.N0000,1992,12,90.125,19.5
SAMP.N0000,1992,12,23.0,19.5
SEYB.N0000,1992,12,48.0,19.5
SHOT.N0000,1992,12,66.0,19.5
SPEN.N0000,1992,12,238.0,19.5
SUGA.N0000,1992,12,13.0,19.5
SUN.N0000,1992,12,24.0,19.5
TILE.N0000,1992,12,34.0,19.5
TKYO.N0000,1992,12,16.0,19.5
ACL.N0000,1993,1,77.375,20.8
ASIR.N0000,1993,1,20.0,20.8
BHR.N0000,1993,1,41.0,20.8
BINN.N0000,1993,1,42.375,20.8
BOGA.N0000,1993,1,7.25,20.8
BRWN.N0000,1993,1,100.0,20.8
CARG.N0000,1993,1,185.0,20.8
CCS.N0000,1993,1,29.5,20.8
CFIN.N0000,1993,1,175.0,20.8
CFLB.N0000,1993,1,15.0,20.8
CHOU.N0000,1993,1,14.5,20.8
CIC.N0000,1993,1,82.0,20.8
CIC.X0000,1993,1,68.75,20.8
CIND.N0000,1993,1,81.125,20.8
CINV.N0000,1993,1,0.0,20.8
COMB.N0000,1993,1,219.875,20.8
CTC.N0000,1993,1,29.5,20.8
CTCE.N0000,1993,1,29.5,20.8
CTHR.N0000,1993,1,0.0,20.8
DFCC.N0000,1993,1,1600.0,20.8
DIPD.N0000,1993,1,88.0,20.8
DIST.N0000,1993,1,9.375,20.8
EAST.N0000,1993,1,26.0,20.8
EQIT.N0000,1993,1,14.0,20.8
GHLL.N0000,1993,1,5.0,20.8
GRAN.N0000,1993,1,92.625,20.8
HAYC.N0000,1993,1,82.0,20.8
HAYL.N0000,1993,1,291.125,20.8
HDEV.N0000,1993,1,13.125,20.8
HNB.N0000,1993,1,375.0,20.8
JKH.N0000,1993,1,210.0,20.8
KAPI.N0000,1993,1,10.0,20.8
KURU.N0000,1993,1,41.0,20.8
LCEM.N0000,1993,1,4.0,20.8
LMF.N0000,1993,1,25.0,20.8
NEST.N0000,1993,1,16.5,20.8
ONAL.N0000,1993,1,11.375,20.8
OSEA.N0000,1993,1,16.0,20.8
PARQ.N0000,1993,1,43.125,20.8
PDL.N0000,1993,1,17.5,20.8
RICH.N0000,1993,1,85.0,20.8
SAMP.N0000,1993,1,22.75,20.8
SEYB.N0000,1993,1,49.0,20.8
SPEN.N0000,1993,1,222.0,20.8
SUGA.N0000,1993,1,12.75,20.8
TILE.N0000,1993,1,31.0,20.8
TKYO.N0000,1993,1,16.0,20.8
ACL.N0000,1993,2,71.0,20.8
ARPI.N0000,1993,2,41.5,20.8
ASIR.N0000,1993,2,18.0,20.8
BHR.N0000,1993,2,37.0,20.8
BOGA.N0000,1993,2,6.0,20.8
CARG.N0000,1993,2,76.0,20.8
CCS.N0000,1993,2,25.375,20.8
CFIN.N0000,1993,2,175.25,20.8
